,FBS,Bid
FUE 1,1,0.10465
FUE 2,1,0.58246
FUE 3,1,0.37327
FUE 4,1,0.8591
FUE 5,1,0.4781
FUE 6,1,0.93328
FUE 7,1,0.0282
FUE 8,1,0.6651
FUE 9,1,0.70784
FUE 10,1,0.46298
FUE 11,1,0.24452
FUE 12,1,0.94654
FUE 13,1,0.023797
FUE 14,2,0.9172
FUE 15,2,0.99441
FUE 16,2,0.027401
FUE 17,2,0.33125
FUE 18,2,0.77193
FUE 19,2,0.98553
FUE 20,2,0.53233
FUE 21,2,0.84953
FUE 22,2,0.63211
FUE 23,2,0.76944
FUE 24,2,0.046457
FUE 25,2,0.77737
FUE 26,2,0.68676
FUE 27,3,0.63085
FUE 28,3,0.35429
FUE 29,3,0.42268
FUE 30,3,0.83722
FUE 31,3,0.3971
FUE 32,3,0.6366
FUE 33,3,0.035133
FUE 34,3,0.99877
FUE 35,3,0.0003362
FUE 36,3,0.74128
FUE 37,3,0.60911
FUE 38,3,0.075879
FUE 39,3,0.091369
FUE 40,4,0.61952
FUE 41,4,0.87791
FUE 42,4,0.64831
FUE 43,4,0.67032
FUE 44,4,0.39359
FUE 45,4,0.0077181
FUE 46,4,0.83103
FUE 47,4,0.91338
FUE 48,4,0.037562
FUE 49,4,0.79507
FUE 50,4,0.49338
FUE 51,4,0.28156
FUE 52,4,0.95673
FUE 53,5,0.84064
FUE 54,5,0.32095
FUE 55,5,0.040191
FUE 56,5,0.13307
FUE 57,5,0.23644
FUE 58,5,0.20967
FUE 59,5,0.4027
FUE 60,5,0.93849
FUE 61,5,0.67451
FUE 62,5,0.43092
FUE 63,5,0.71209
FUE 64,5,0.78532
FUE 65,5,0.10036
FUE 66,6,0.24525
FUE 67,6,0.46824
FUE 68,6,0.87517
FUE 69,6,0.010472
FUE 70,6,0.73323
FUE 71,6,0.81361
FUE 72,6,0.74566
FUE 73,6,0.94262
FUE 74,6,0.38644
FUE 75,6,0.37612
FUE 76,6,0.88208
FUE 77,6,0.68417
FUE 78,6,0.17539
