,FBS,Bid
FUE 1,1,0.57597
FUE 2,1,0.29023
FUE 3,1,0.08598
FUE 4,1,0.96665
FUE 5,1,0.74624
FUE 6,1,0.13278
FUE 7,1,0.28878
FUE 8,1,0.6427
FUE 9,1,0.59711
FUE 10,1,0.67667
FUE 11,2,0.81442
FUE 12,2,0.85582
FUE 13,2,0.16241
FUE 14,2,0.72458
FUE 15,2,0.77169
FUE 16,2,0.88297
FUE 17,2,0.87549
FUE 18,2,0.95702
FUE 19,2,0.22976
FUE 20,2,0.75425
FUE 21,3,0.80817
FUE 22,3,0.44712
FUE 23,3,0.5909
FUE 24,3,0.45348
FUE 25,3,0.69826
FUE 26,3,0.76099
FUE 27,3,0.77313
FUE 28,3,0.10027
FUE 29,3,0.68843
FUE 30,3,0.77333
FUE 31,4,0.58961
FUE 32,4,0.42137
FUE 33,4,0.98193
FUE 34,4,0.7378
FUE 35,4,0.019567
FUE 36,4,0.25355
FUE 37,4,0.38091
FUE 38,4,0.57746
FUE 39,4,0.24409
FUE 40,4,0.88385
FUE 41,5,0.65422
FUE 42,5,0.80763
FUE 43,5,0.35565
FUE 44,5,0.19871
FUE 45,5,0.41823
FUE 46,5,0.67716
FUE 47,5,0.15213
FUE 48,5,0.64541
FUE 49,5,0.52537
FUE 50,5,0.69987
FUE 51,6,0.82469
FUE 52,6,0.57886
FUE 53,6,0.23658
FUE 54,6,0.42625
FUE 55,6,0.98712
FUE 56,6,0.14055
FUE 57,6,0.43795
FUE 58,6,0.7128
FUE 59,6,0.027846
FUE 60,6,0.7487
