,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,69.9542,69.9477,69.9361,69.862,69.6953,69.8085,69.4231,69.4445,67.7419,68.28,68.4802,68.2866,65.7763,69.2476,69.2103,69.1181,66.8901,68.0506,54.7659,56.161,65.1772,66.2532,67.5741,67.2718,66.6805,52.3541,64.9629,65.9294,66.1489,48.4537,39.309,44.0281,66.8962,64.023,66.3926,65.4792
FUE 2,55.7547,55.7482,55.7367,55.6629,55.4969,55.6096,55.2258,55.2472,53.5502,54.0867,54.2863,54.0932,51.5888,55.051,55.0138,54.922,52.7005,53.858,40.5853,41.9801,50.9906,52.0649,53.3828,53.0813,52.4913,38.1737,50.7766,51.7416,51.9607,34.2735,25.1289,29.8479,52.7065,49.8379,52.204,51.2922
FUE 3,62.7617,62.7558,62.7454,62.6786,62.5282,62.6304,62.2813,62.3008,60.7279,61.2299,61.4156,61.236,58.8632,62.1214,62.0873,62.003,59.9252,61.0164,48.0205,49.41,58.2872,59.3195,60.5705,60.286,59.7264,45.6149,58.0804,59.0099,59.2199,41.7195,32.5778,37.2961,59.9309,57.1696,59.4525,58.578
FUE 4,110.0229,110.016,110.0034,109.9236,109.7446,109.8661,109.4533,109.4762,107.6784,108.2424,108.4531,108.2493,105.6419,109.2662,109.2264,109.1284,106.7918,108.0015,94.5201,95.9187,105.0271,106.1332,107.5032,107.1883,106.5747,92.1043,104.8076,105.7995,106.0256,88.2006,79.0539,83.7735,106.7981,103.8481,106.2771,105.3368
FUE 5,67.4199,67.4137,67.4027,67.3321,67.1732,67.2811,66.9131,66.9336,65.2926,65.8137,66.007,65.82,63.3742,66.7451,66.7093,66.6209,64.4639,65.5918,52.4411,53.8336,62.7859,63.8416,65.1297,64.8358,64.2593,50.0322,62.5751,63.5244,63.7394,46.134,36.9906,41.7094,64.4698,61.6486,63.978,63.0827
FUE 6,55.3924,55.3863,55.3754,55.3055,55.148,55.2549,54.8901,54.9105,53.2808,53.7987,53.9907,53.805,51.3712,54.7235,54.6879,54.6003,52.4564,53.5782,40.4528,41.8448,50.7849,51.8368,53.1188,52.8264,52.2527,38.0444,50.5747,51.5208,51.735,34.1466,25.0036,29.7222,52.4622,49.6509,51.9726,51.0807
FUE 7,74.6615,74.6549,74.6431,74.568,74.3992,74.5138,74.1236,74.1453,72.4259,72.9686,73.1706,72.9752,70.4475,73.9461,73.9083,73.8152,71.5679,72.7371,59.4168,60.8125,69.8456,70.927,72.2568,71.9522,71.3569,57.0043,69.6303,70.6014,70.8221,53.1032,43.9581,48.6773,71.5739,68.6869,71.0673,70.149
FUE 8,54.4523,54.4472,54.4382,54.3806,54.2504,54.3389,54.0352,54.0523,52.649,53.1027,53.2692,53.1082,50.9249,53.8951,53.8651,53.7909,51.9137,52.9104,40.3339,41.7146,50.3822,51.3518,52.5057,52.2456,51.7299,37.9383,50.1863,51.0625,51.2588,34.0507,24.9139,29.6308,51.919,49.3183,51.4756,50.6567
FUE 9,67.7505,67.7426,67.7283,67.6375,67.4344,67.5721,67.1063,67.132,65.1579,65.7689,65.999,65.7764,62.9971,66.897,66.8526,66.7435,64.2096,65.5072,51.6902,53.0947,62.3553,63.513,64.9694,64.632,63.9793,49.268,62.1272,63.1622,63.3997,45.3591,36.2094,40.9298,64.2162,61.1345,63.6647,62.6781
FUE 10,61.9246,61.921,61.9129,61.7746,61.7673,61.744,61.567,60.7687,60.9564,59.2959,58.4695,61.1768,60.3386,61.1893,60.4744,60.9841,60.5806,57.062,56.3738,53.1993,46.1104,49.4066,55.5516,59.9463,59.8928,56.934,44.4898,59.6198,50.5473,56.0328,54.4964,54.9169,58.9168,58.736,54.8668,58.7078
