,FBS,Bid
FUE 1,1,0.50262
FUE 2,1,0.65941
FUE 3,1,0.60128
FUE 4,1,0.22934
FUE 5,1,0.16213
FUE 6,1,0.45758
FUE 7,1,0.6944
FUE 8,1,0.097424
FUE 9,1,0.28279
FUE 10,1,0.16389
FUE 11,1,0.3914
FUE 12,2,0.74044
FUE 13,2,0.62994
FUE 14,2,0.67953
FUE 15,2,0.18434
FUE 16,2,0.018651
FUE 17,2,0.61737
FUE 18,2,0.02294
FUE 19,2,0.96188
FUE 20,2,0.51081
FUE 21,2,0.31871
FUE 22,2,0.71996
FUE 23,3,0.46269
FUE 24,3,0.34587
FUE 25,3,0.5723
FUE 26,3,0.94134
FUE 27,3,0.60841
FUE 28,3,0.74771
FUE 29,3,0.005376
FUE 30,3,0.1645
FUE 31,3,0.21169
FUE 32,3,0.11739
FUE 33,3,0.42539
FUE 34,4,0.2072
FUE 35,4,0.84595
FUE 36,4,0.92484
FUE 37,4,0.26027
FUE 38,4,0.52051
FUE 39,4,0.023052
FUE 40,4,0.56721
FUE 41,4,0.95931
FUE 42,4,0.59529
FUE 43,4,0.84454
FUE 44,4,0.88431
FUE 45,5,0.87804
FUE 46,5,0.19505
FUE 47,5,0.73415
FUE 48,5,0.80583
FUE 49,5,0.031462
FUE 50,5,0.45402
FUE 51,5,0.031354
FUE 52,5,0.52341
FUE 53,5,0.61728
FUE 54,5,0.73372
FUE 55,5,0.059075
FUE 56,6,0.70573
FUE 57,6,0.298
FUE 58,6,0.93799
FUE 59,6,0.87648
FUE 60,6,0.028192
FUE 61,6,0.90411
FUE 62,6,0.9639
FUE 63,6,0.16932
FUE 64,6,0.88028
FUE 65,6,0.71507
FUE 66,6,0.79135
