,FBS,Bid
FUE 1,1,0.65011
FUE 2,1,0.71081
FUE 3,1,0.88236
FUE 4,1,0.6354
FUE 5,1,0.1568
FUE 6,1,0.14353
FUE 7,1,0.85991
FUE 8,1,0.42648
FUE 9,1,0.73191
FUE 10,1,0.4903
FUE 11,1,0.50632
FUE 12,1,0.518
FUE 13,1,0.95562
FUE 14,2,0.88224
FUE 15,2,0.92979
FUE 16,2,0.72566
FUE 17,2,0.68055
FUE 18,2,0.8835
FUE 19,2,0.91489
FUE 20,2,0.45687
FUE 21,2,0.40229
FUE 22,2,0.11301
FUE 23,2,0.18628
FUE 24,2,0.72637
FUE 25,2,0.15221
FUE 26,2,0.040137
FUE 27,3,0.90833
FUE 28,3,0.77689
FUE 29,3,0.54033
FUE 30,3,0.35531
FUE 31,3,0.67026
FUE 32,3,0.35862
FUE 33,3,0.16181
FUE 34,3,0.030982
FUE 35,3,0.90387
FUE 36,3,0.6622
FUE 37,3,0.23522
FUE 38,3,0.011803
FUE 39,3,0.56605
FUE 40,4,0.063513
FUE 41,4,0.76553
FUE 42,4,0.58553
FUE 43,4,0.97712
FUE 44,4,0.80908
FUE 45,4,0.46749
FUE 46,4,0.60749
FUE 47,4,0.41659
FUE 48,4,0.54539
FUE 49,4,0.59801
FUE 50,4,0.56931
FUE 51,4,0.7334
FUE 52,4,0.58964
FUE 53,5,0.9905
FUE 54,5,0.23866
FUE 55,5,0.73631
FUE 56,5,0.80849
FUE 57,5,0.89369
FUE 58,5,0.50907
FUE 59,5,0.23048
FUE 60,5,0.85792
FUE 61,5,0.11806
FUE 62,5,0.44004
FUE 63,5,0.078626
FUE 64,5,0.73501
FUE 65,5,0.98434
FUE 66,6,0.31525
FUE 67,6,0.60417
FUE 68,6,0.35893
FUE 69,6,0.5486
FUE 70,6,0.67166
FUE 71,6,0.57262
FUE 72,6,0.46192
FUE 73,6,0.78691
FUE 74,6,0.73746
FUE 75,6,0.071463
FUE 76,6,0.23418
FUE 77,6,0.67606
FUE 78,6,0.019394
