,FBS,Bid
FUE 1,1,0.5006
FUE 2,1,0.25543
FUE 3,1,0.23067
FUE 4,1,0.24907
FUE 5,1,0.42641
FUE 6,1,0.29882
FUE 7,1,0.078885
FUE 8,1,0.19871
FUE 9,1,0.1765
FUE 10,2,0.081792
FUE 11,2,0.64049
FUE 12,2,0.22727
FUE 13,2,0.9489
FUE 14,2,0.14834
FUE 15,2,0.40065
FUE 16,2,0.40956
FUE 17,2,0.59463
FUE 18,2,0.42325
FUE 19,3,0.90334
FUE 20,3,0.0089535
FUE 21,3,0.67576
FUE 22,3,0.93866
FUE 23,3,0.6357
FUE 24,3,0.57397
FUE 25,3,0.50966
FUE 26,3,0.3834
FUE 27,3,0.86858
FUE 28,4,0.61431
FUE 29,4,0.70107
FUE 30,4,0.95501
FUE 31,4,0.22835
FUE 32,4,0.72764
FUE 33,4,0.19904
FUE 34,4,0.4415
FUE 35,4,0.33899
FUE 36,4,0.669
FUE 37,5,0.98238
FUE 38,5,0.66974
FUE 39,5,0.14028
FUE 40,5,0.46079
FUE 41,5,0.022737
FUE 42,5,0.36486
FUE 43,5,0.33307
FUE 44,5,0.92714
FUE 45,5,0.3182
FUE 46,6,0.63457
FUE 47,6,0.72997
FUE 48,6,0.21011
FUE 49,6,0.38414
FUE 50,6,0.11729
FUE 51,6,0.12904
FUE 52,6,0.68386
FUE 53,6,0.71126
FUE 54,6,0.40457
