,FBS,Bid
FUE 1,1,0.23214
FUE 2,1,0.26747
FUE 3,1,0.16734
FUE 4,1,0.11589
FUE 5,1,0.51827
FUE 6,1,0.87992
FUE 7,1,0.39284
FUE 8,1,0.10277
FUE 9,1,0.51808
FUE 10,1,0.36754
FUE 11,1,0.84116
FUE 12,1,0.36374
FUE 13,2,0.50107
FUE 14,2,0.13477
FUE 15,2,0.16575
FUE 16,2,0.98542
FUE 17,2,0.63516
FUE 18,2,0.20223
FUE 19,2,0.74717
FUE 20,2,0.61097
FUE 21,2,0.99444
FUE 22,2,0.27397
FUE 23,2,0.83834
FUE 24,2,0.96245
FUE 25,3,0.7151
FUE 26,3,0.098722
FUE 27,3,0.59714
FUE 28,3,0.60332
FUE 29,3,0.97656
FUE 30,3,0.96018
FUE 31,3,0.39439
FUE 32,3,0.55783
FUE 33,3,0.61519
FUE 34,3,0.45709
FUE 35,3,0.35256
FUE 36,3,0.76616
FUE 37,4,0.26966
FUE 38,4,0.14779
FUE 39,4,0.24301
FUE 40,4,0.32167
FUE 41,4,0.2823
FUE 42,4,0.77712
FUE 43,4,0.80629
FUE 44,4,0.93347
FUE 45,4,0.061308
FUE 46,4,0.20012
FUE 47,4,0.88476
FUE 48,4,0.29729
FUE 49,5,0.77836
FUE 50,5,0.25447
FUE 51,5,0.81449
FUE 52,5,0.76729
FUE 53,5,0.26291
FUE 54,5,0.75146
FUE 55,5,0.73516
FUE 56,5,0.76381
FUE 57,5,0.047911
FUE 58,5,0.16787
FUE 59,5,0.64295
FUE 60,5,0.11521
FUE 61,6,0.51462
FUE 62,6,0.92915
FUE 63,6,0.97092
FUE 64,6,0.50241
FUE 65,6,0.18725
FUE 66,6,0.76499
FUE 67,6,0.40542
FUE 68,6,0.33614
FUE 69,6,0.65066
FUE 70,6,0.58648
FUE 71,6,0.50597
FUE 72,6,0.36494
