,FBS,Bid
FUE 1,1,0.052956
FUE 2,1,0.7045
FUE 3,1,0.17448
FUE 4,1,0.62872
FUE 5,1,0.93476
FUE 6,1,0.12785
FUE 7,1,0.67533
FUE 8,1,0.723
FUE 9,1,0.16704
FUE 10,1,0.3063
FUE 11,1,0.2203
FUE 12,1,0.30805
FUE 13,1,0.50524
FUE 14,2,0.52662
FUE 15,2,0.15172
FUE 16,2,0.45424
FUE 17,2,0.11609
FUE 18,2,0.23999
FUE 19,2,0.25274
FUE 20,2,0.42184
FUE 21,2,0.93603
FUE 22,2,0.34529
FUE 23,2,0.98162
FUE 24,2,0.33599
FUE 25,2,0.10653
FUE 26,2,0.4694
FUE 27,3,0.38119
FUE 28,3,0.45849
FUE 29,3,0.78758
FUE 30,3,0.12307
FUE 31,3,0.28499
FUE 32,3,0.4254
FUE 33,3,0.65233
FUE 34,3,0.50593
FUE 35,3,0.35426
FUE 36,3,0.085582
FUE 37,3,0.64881
FUE 38,3,0.91609
FUE 39,3,0.37768
FUE 40,4,0.40938
FUE 41,4,0.94039
FUE 42,4,0.76511
FUE 43,4,0.84239
FUE 44,4,0.95269
FUE 45,4,0.58063
FUE 46,4,0.13975
FUE 47,4,0.33274
FUE 48,4,0.45186
FUE 49,4,0.65187
FUE 50,4,0.41183
FUE 51,4,0.21205
FUE 52,4,0.55356
FUE 53,5,0.95309
FUE 54,5,0.45914
FUE 55,5,0.66977
FUE 56,5,0.50166
FUE 57,5,0.77628
FUE 58,5,0.82448
FUE 59,5,0.43695
FUE 60,5,0.19438
FUE 61,5,0.37288
FUE 62,5,0.050948
FUE 63,5,0.037815
FUE 64,5,0.5733
FUE 65,5,0.42392
FUE 66,6,0.68844
FUE 67,6,0.12762
FUE 68,6,0.74903
FUE 69,6,0.35678
FUE 70,6,0.37446
FUE 71,6,0.78401
FUE 72,6,0.49303
FUE 73,6,0.34685
FUE 74,6,0.36128
FUE 75,6,0.72378
FUE 76,6,0.98878
FUE 77,6,0.056719
FUE 78,6,0.3572
