,FBS,Bid
FUE 1,1,0.16113
FUE 2,1,0.83439
FUE 3,1,0.31521
FUE 4,1,0.32864
FUE 5,1,0.86589
FUE 6,1,0.58427
FUE 7,1,0.25558
FUE 8,1,0.39302
FUE 9,1,0.024053
FUE 10,1,0.17459
FUE 11,1,0.7567
FUE 12,2,0.16002
FUE 13,2,0.17202
FUE 14,2,0.56446
FUE 15,2,0.87994
FUE 16,2,0.71077
FUE 17,2,0.9642
FUE 18,2,0.91132
FUE 19,2,0.64881
FUE 20,2,0.95879
FUE 21,2,0.046715
FUE 22,2,0.12988
FUE 23,3,0.49475
FUE 24,3,0.75095
FUE 25,3,0.69991
FUE 26,3,0.69525
FUE 27,3,0.92021
FUE 28,3,0.25857
FUE 29,3,0.70529
FUE 30,3,0.044628
FUE 31,3,0.13632
FUE 32,3,0.043627
FUE 33,3,0.12004
FUE 34,4,0.5284
FUE 35,4,0.81506
FUE 36,4,0.30715
FUE 37,4,0.027412
FUE 38,4,0.93745
FUE 39,4,0.14167
FUE 40,4,0.19829
FUE 41,4,0.8044
FUE 42,4,0.64333
FUE 43,4,0.70195
FUE 44,4,0.54365
FUE 45,5,0.80092
FUE 46,5,0.64155
FUE 47,5,0.94994
FUE 48,5,0.14377
FUE 49,5,0.024971
FUE 50,5,0.44309
FUE 51,5,0.17039
FUE 52,5,0.87008
FUE 53,5,0.99598
FUE 54,5,0.87883
FUE 55,5,0.38448
FUE 56,6,0.49064
FUE 57,6,0.49111
FUE 58,6,0.3807
FUE 59,6,0.082603
FUE 60,6,0.67559
FUE 61,6,0.98807
FUE 62,6,0.46786
FUE 63,6,0.55543
FUE 64,6,0.30439
FUE 65,6,0.97892
FUE 66,6,0.37933
