,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,75.7548,75.7548,75.7546,75.7147,75.5016,75.557,75.3461,75.0231,75.2427,75.1746,75.22,73.7965,74.0692,75.0174,74.4587,71.7867,74.7054,73.6942,74.3497,70.1645,74.1876,74.0452,65.0295,72.5822,70.3663,70.746,73.365,59.8594,55.3012,65.0824,71.6034,69.2551,70.099,41.1878,54.6969,53.0636
FUE 2,54.9475,54.9475,54.9473,54.918,54.7605,54.8016,54.6442,54.3995,54.5663,54.5148,54.5492,53.4321,53.6521,54.3951,53.9616,51.7366,54.1546,53.3489,53.8755,50.2907,53.7468,53.6329,45.4401,52.4222,50.4736,50.8156,53.0788,40.3614,35.8295,45.4914,51.5764,49.457,50.2311,21.7299,35.2271,33.5977
FUE 3,55.3161,55.3161,55.3159,55.2829,55.1057,55.1519,54.9754,54.7025,54.8883,54.8309,54.8692,53.6393,53.879,54.6976,54.2182,51.8228,54.431,53.5489,54.1237,50.3066,53.9826,53.858,45.3391,52.5513,50.4972,50.8543,53.2564,40.2218,35.6788,45.3911,51.6535,49.4423,50.2447,21.5733,35.0756,33.4445
FUE 4,62.31,62.31,62.3098,62.2645,62.0239,62.0864,61.8492,61.4889,61.7335,61.6575,61.7082,60.145,60.4407,61.4824,60.866,58.0059,61.1372,60.0345,60.7466,56.3168,60.5697,60.4147,51.0811,58.8451,56.5255,56.9193,59.6802,45.8805,41.3137,51.1346,57.8137,55.3797,56.2491,27.1959,40.7089,39.0742
FUE 5,65.1723,65.1723,65.1721,65.1402,64.9691,65.0138,64.8432,64.5791,64.7591,64.7035,64.7406,63.5454,63.7791,64.5743,64.1092,61.7655,64.3158,63.4572,64.0172,60.2703,63.8799,63.7587,55.3371,62.4811,60.4586,60.8112,63.1715,50.231,45.6911,55.3888,61.5989,59.415,60.209,31.5873,45.0882,43.4575
FUE 6,59.6548,59.6548,59.6545,59.6092,59.3679,59.4305,59.1928,58.8316,59.0768,59.0006,59.0514,57.4852,57.7813,58.8252,58.2074,55.3432,58.4792,57.3744,58.0878,53.6527,57.9105,57.7553,48.415,56.1834,53.8616,54.2557,57.0196,43.2138,38.6468,48.4685,55.1509,52.7151,53.585,24.5289,38.042,36.4073
FUE 7,62.5181,62.5181,62.5178,62.4727,62.2325,62.2948,62.0581,61.6984,61.9426,61.8667,61.9173,60.3564,60.6517,61.6919,61.0764,58.2192,61.3473,60.246,60.9572,56.5312,60.7805,60.6257,51.297,59.0578,56.7398,57.1334,59.8921,46.0969,41.5302,51.3505,58.0272,55.5946,56.4635,27.4125,40.9254,39.2908
FUE 8,69.0011,69.0011,69.0008,68.9594,68.7385,68.7959,68.5775,68.2438,68.4706,68.4003,68.4472,66.9832,67.2626,68.2379,67.6625,64.9351,67.9164,66.8785,67.5505,63.2928,67.3841,67.238,58.1271,65.7436,63.4967,63.8806,66.5419,52.9476,48.3867,58.1801,64.7492,62.375,63.2266,34.272,47.7823,46.1486
FUE 9,55.8752,55.8752,55.8749,55.8386,55.6441,55.6948,55.5017,55.2045,55.4067,55.3441,55.3859,54.061,54.317,55.1992,54.6811,52.1476,54.9105,53.9647,54.5794,50.5774,54.428,54.2946,45.5231,52.9099,50.7737,51.1423,53.6539,40.3781,35.8271,45.5755,51.9712,49.6898,50.5136,21.7174,35.2233,33.591
FUE 10,70.0477,70.0477,70.0475,70.0164,69.9067,69.9258,69.4138,69.689,69.7809,68.8359,68.9754,68.686,67.0322,69.5171,67.0812,68.6759,69.1339,64.287,68.9368,60.5474,67.9128,67.369,66.7422,68.2342,52.273,67.6396,67.009,65.2963,57.7434,39.999,67.3951,66.8859,66.9014,58.7293,54.2071,62.796
FUE 11,65.594,65.594,65.5938,65.5634,65.4558,65.4745,64.9721,65.2423,65.3325,64.4038,64.5411,64.2561,62.6229,65.0735,62.6713,64.2462,64.697,59.8986,64.503,56.1727,63.4935,62.9561,62.3357,63.8107,47.9068,63.2236,62.6,60.9017,53.3734,35.6343,62.9819,62.478,62.4934,54.358,49.8401,58.4144
FUE 12,57.6367,57.6367,57.6365,57.6052,57.4947,57.514,56.9985,57.2755,57.3681,56.4173,56.5576,56.2665,54.6055,57.1025,54.6546,56.2564,56.7169,51.8529,56.5187,48.1085,55.4896,54.9435,54.3144,55.8124,39.831,55.2152,54.5822,52.8644,45.3028,27.5566,54.9697,54.4586,54.4742,46.2892,41.7654,50.3594
FUE 13,65.7254,65.7254,65.7252,65.6895,65.5639,65.5857,65.0049,65.3159,65.4204,64.3595,64.5144,64.1936,62.3987,65.1213,62.451,64.1825,64.691,59.5153,64.4714,55.6875,63.3471,62.7597,62.0893,63.6972,47.359,63.0513,62.3739,60.5652,52.8532,35.0762,62.7877,62.2424,62.259,53.8476,49.2984,57.9796
FUE 14,77.7231,77.7231,77.7229,77.6926,77.5858,77.6044,77.1048,77.3735,77.4632,76.5394,76.6761,76.3924,74.7656,77.2057,74.8139,76.3826,76.8312,72.0478,76.6382,68.3262,75.6331,75.0977,74.4793,75.949,60.063,75.3642,74.7427,73.049,65.5284,47.7909,75.1234,74.6212,74.6365,66.5126,61.996,70.5658
FUE 15,60.6349,60.6349,60.6346,60.5952,60.4564,60.4805,59.844,60.1839,60.2985,59.1456,59.3124,58.9673,57.0667,59.9709,57.1215,58.9554,59.5033,54.0855,59.266,50.198,58.0653,57.4455,56.7434,58.437,41.8338,57.7525,57.0408,55.1635,47.3436,29.5453,57.475,56.9033,56.9206,48.3436,43.7766,52.5194
FUE 16,66.6191,66.6191,66.6189,66.5903,66.4892,66.5068,66.0327,66.288,66.373,65.4928,65.6236,65.352,63.7813,66.1286,63.8282,65.3425,65.7718,61.1218,65.5874,57.4392,64.6214,64.1035,63.503,64.9259,49.2007,64.3616,63.7591,62.1055,54.6552,36.9326,64.1284,63.641,63.6559,55.6355,51.1312,59.6593
FUE 17,71.6191,71.6191,71.6189,71.59,71.4879,71.5057,71.0268,71.2846,71.3705,70.4821,70.614,70.3401,68.7587,71.1236,68.8058,70.3305,70.7635,66.0879,70.5774,62.3977,69.604,69.0828,68.4788,69.9107,54.1544,69.3425,68.7364,67.075,59.611,41.8855,69.1079,68.6176,68.6326,60.5921,56.0854,64.6216
FUE 18,61.1194,61.1194,61.1191,61.0802,60.943,60.9668,60.3368,60.6733,60.7867,59.6445,59.81,59.4677,57.5791,60.4625,57.6337,59.4558,59.9992,54.6088,59.764,50.7279,58.572,57.9559,57.2573,58.9412,42.3676,58.2612,57.5533,55.6838,47.8757,30.0797,57.9852,57.4165,57.4337,48.8751,44.31,53.046
FUE 19,65.0056,65.0056,65.0054,64.9853,64.9124,64.9059,64.6072,64.8155,64.8079,63.3719,63.3401,64.4949,63.6726,64.3726,63.0394,64.2506,63.6059,59.8269,63.439,62.0505,59.6912,57.5307,63.4077,63.1615,54.345,62.9892,57.9998,62.8154,61.2761,58.0902,62.0752,62.4262,62.0717,60.7864,59.7323,61.5743
FUE 20,59.2189,59.2189,59.2187,59.1951,59.1094,59.1017,58.7535,58.996,58.987,57.3501,57.3146,58.6235,57.6869,58.4826,56.9808,58.3426,57.6119,53.534,57.4249,55.8992,53.392,51.1532,57.39,57.116,47.9054,56.9253,51.636,56.7336,55.0666,51.7293,55.9259,56.3074,55.9221,54.5454,53.435,55.3858
FUE 21,62.6892,62.6892,62.689,62.6682,62.5926,62.5859,62.2772,62.4924,62.4845,61.007,60.9744,62.1612,61.3153,62.0351,60.6667,61.9094,61.2468,57.4035,61.0757,59.658,57.2664,55.0884,61.0437,60.7915,51.8886,60.6154,55.5605,60.4377,58.871,55.6516,59.6831,60.0407,59.6795,58.3744,57.3079,59.1737
FUE 22,82.5796,82.5796,82.5794,82.5556,82.4694,82.4617,82.1115,82.3553,82.3463,80.7017,80.6661,81.9809,81.0399,81.8392,80.3311,81.6986,80.9646,76.8759,80.7769,79.246,76.7336,74.4921,80.7418,80.4668,71.2422,80.2754,74.9754,80.0831,78.4113,75.0687,79.2728,79.6555,79.269,77.889,76.7767,78.7313
FUE 23,63.5591,63.5591,63.5589,63.5382,63.4629,63.4561,63.1482,63.3629,63.355,61.8809,61.8484,63.0326,62.1886,62.9068,61.5412,62.7814,62.1202,58.2821,61.9495,60.5341,58.1451,55.9685,61.9175,61.6659,52.7699,61.49,56.4404,61.3127,59.7481,56.5314,60.5592,60.9163,60.5557,59.2521,58.1866,60.0505
FUE 24,55.9492,55.9492,55.949,55.9218,55.8235,55.8147,55.4184,55.6939,55.6837,53.8593,53.8206,55.2715,54.2285,55.1129,53.4575,54.956,54.1461,49.8151,53.9411,52.2961,49.6679,47.3681,53.903,53.6042,44.0732,53.3974,47.8615,53.1902,51.4149,47.9569,52.3245,52.7319,52.3205,50.868,49.7124,51.7516
FUE 25,58.7299,58.7299,58.7297,58.7112,58.6439,58.6379,58.3615,58.5544,58.5473,57.2046,57.1745,58.2572,57.4881,58.1434,56.8898,58.0297,57.4253,53.7958,57.2679,55.9467,53.6635,51.5448,57.2384,57.0055,48.3932,56.8422,52.0065,56.677,55.2018,52.0954,55.9704,56.3062,55.967,54.7283,53.7035,55.4892
FUE 26,54.9989,54.9989,54.9987,54.9811,54.9167,54.911,54.6463,54.8311,54.8243,53.5311,53.502,54.5461,53.8054,54.4369,53.226,54.3275,53.7446,50.1978,53.5924,52.308,50.0674,47.9728,53.5639,53.3382,44.8409,53.1798,48.4301,53.0193,51.5795,48.5181,52.3311,52.6585,52.3278,51.1151,50.1069,51.8609
FUE 27,54.9086,54.9086,54.9083,54.8779,54.7679,54.7581,54.3175,54.6233,54.6119,52.6219,52.5804,54.1554,53.0188,53.9809,52.1926,53.809,52.9299,48.3929,52.7096,50.9655,48.2419,45.8956,52.6687,52.3491,42.5656,52.1286,46.3969,51.9085,50.0455,46.494,50.9953,51.4239,50.9911,49.4783,48.2875,50.3961
