,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,57.0737,57.0634,57.0453,57.0289,57.0111,56.7904,55.4606,56.7298,56.6919,55.5136,55.1441,56.3269,56.2056,54.6402,54.849,55.5009,55.9715,49.7881,53.2746,47.2234,54.6542,54.9106,38.4813,35.5269,53.3684,47.973,31.2825,53.7894,54.3976,54.4655,53.4511,43.0484,43.1741,54.1001,54.0003,22.7286
FUE 2,98.8244,98.8109,98.7873,98.7658,98.7426,98.4569,96.8119,98.379,98.3306,96.8754,96.4363,97.8697,97.7187,95.848,96.0904,96.8603,97.4301,90.5614,94.3029,87.9079,95.8643,96.1623,79.0722,76.1108,94.4071,88.6781,71.8618,94.878,95.5686,95.6466,94.4991,83.666,83.7929,95.2291,95.1161,63.3057
FUE 3,61.935,61.9189,61.8906,61.8649,61.837,61.4975,59.6115,61.4058,61.3488,59.6825,59.1939,60.8121,60.6382,58.5473,58.8126,59.6655,60.3083,52.9888,56.8845,50.2849,58.5651,58.8917,41.3978,38.4326,56.9953,51.0667,34.1812,57.4983,58.2432,58.3279,57.0933,46.0061,46.1336,57.8758,57.754,25.6238
FUE 4,57.348,57.336,57.315,57.2959,57.2752,57.02,55.5193,56.9502,56.9067,55.5781,55.1702,56.4901,56.3527,54.6192,54.8468,55.5641,56.089,49.5187,53.1523,46.902,54.6345,54.9141,38.1045,35.146,53.252,47.6637,30.8988,53.7014,54.356,54.4296,53.34,42.6875,42.8139,54.0349,53.9276,22.3436
FUE 5,58.597,58.5852,58.5644,58.5456,58.5251,58.2729,56.7866,58.2039,58.1608,56.8449,56.4401,57.7487,57.6126,55.893,56.119,56.831,57.3514,50.8123,54.4343,48.1995,55.9082,56.186,39.4062,36.448,54.5335,48.9603,32.2011,54.9806,55.6315,55.7046,54.6211,43.988,44.1143,55.3123,55.2056,23.6459
FUE 6,60.4139,60.3996,60.3744,60.3515,60.3267,60.0229,58.2949,59.9404,59.889,58.361,57.9045,59.4022,59.2433,57.2955,57.5461,58.3452,58.9405,51.9101,55.7081,49.2379,57.3123,57.6205,40.3829,37.4201,55.8147,50.0125,33.1702,56.2972,57.0073,57.0877,55.909,44.9822,45.1093,56.6579,56.5416,24.6136
FUE 7,73.8822,73.8685,73.8444,73.8226,73.7989,73.5079,71.8389,73.4288,73.3795,71.9032,71.459,72.9111,72.7578,70.8646,71.1094,71.8878,72.465,65.5487,69.307,62.8896,70.881,71.182,54.0482,51.0863,69.4119,63.6612,46.8371,69.8863,70.5826,70.6614,69.5046,58.6436,58.7706,70.2402,70.1262,38.2808
FUE 8,59.9301,59.9148,59.8879,59.8634,59.837,59.5134,57.6972,59.4258,59.3713,57.766,57.2914,58.8567,58.6894,56.6612,56.9201,57.7495,58.3715,51.1768,55.0309,48.4863,56.6785,56.9971,39.6128,36.6486,55.1398,49.2651,32.3978,55.6341,56.3639,56.4468,55.2363,44.2172,44.3446,56.0043,55.8849,23.8407
FUE 9,58.5883,58.5737,58.5543,58.5149,58.5385,58.1765,57.8499,58.058,58.1125,54.7362,54.5049,57.8881,57.0225,49.8326,57.3321,53.5807,56.9385,46.0543,56.8458,55.5238,50.939,52.697,53.4084,52.5489,56.5172,55.3935,51.6038,56.4253,56.4635,51.6177,47.9024,53.6709,53.6801,52.555,52.0429,48.3594
FUE 10,61.2019,61.1808,61.1527,61.0959,61.1298,60.6167,60.1679,60.4524,60.5277,56.3294,56.0651,60.2198,59.081,51.0148,59.4802,55.0275,58.9741,47.129,58.8568,57.2455,52.1758,54.0578,54.8369,53.897,58.4459,57.092,52.8813,58.3324,58.3794,52.8962,49.0179,55.1276,55.1378,53.9036,53.3512,49.4879
FUE 11,57.6946,57.6812,57.6634,57.6271,57.6488,57.3147,57.0114,57.2048,57.2554,54.0539,53.8304,57.047,56.2363,49.2541,56.5274,52.9339,56.1571,45.5051,56.0696,54.8114,50.3459,52.0719,52.7662,51.9269,55.7586,54.6864,51,55.6715,55.7076,51.0137,47.342,53.0216,53.0306,51.9329,51.4311,47.7953
FUE 12,68.0147,67.9958,67.9706,67.9196,67.95,67.4869,67.0776,67.3375,67.406,63.4586,63.2037,67.1251,66.0722,58.2573,66.4437,62.198,65.9724,54.3999,65.8626,64.3376,59.4037,61.252,62.0124,61.0947,65.4766,64.1909,60.0982,65.3696,65.414,60.1129,56.2781,62.2953,62.3052,61.1012,60.5597,56.7447
FUE 13,70.3533,70.3376,70.3168,70.2744,70.2997,69.9119,69.5637,69.7853,69.8435,66.312,66.0739,69.6044,68.689,61.3215,69.0152,65.1263,68.6008,57.5194,68.5035,67.1255,62.4398,64.2245,64.9501,64.0736,68.1592,66.9905,63.1134,68.0632,68.103,63.1275,59.3766,65.2185,65.2279,64.0799,63.5591,59.8364
