,FBS,Bid
FUE 1,1,0.21535
FUE 2,1,0.96451
FUE 3,1,0.58763
FUE 4,1,0.43573
FUE 5,1,0.45316
FUE 6,1,0.35172
FUE 7,1,0.34998
FUE 8,1,0.58392
FUE 9,1,0.96895
FUE 10,1,0.023941
FUE 11,1,0.70424
FUE 12,1,0.52528
FUE 13,1,0.0099039
FUE 14,1,0.95381
FUE 15,1,0.37426
FUE 16,2,0.89224
FUE 17,2,0.55417
FUE 18,2,0.67335
FUE 19,2,0.60836
FUE 20,2,0.92295
FUE 21,2,0.30195
FUE 22,2,0.15193
FUE 23,2,0.38075
FUE 24,2,0.25312
FUE 25,2,0.90891
FUE 26,2,0.66576
FUE 27,2,0.85416
FUE 28,2,0.53225
FUE 29,2,0.98699
FUE 30,2,0.90183
FUE 31,3,0.61849
FUE 32,3,0.78655
FUE 33,3,0.9884
FUE 34,3,0.59701
FUE 35,3,0.60471
FUE 36,3,0.4265
FUE 37,3,0.96563
FUE 38,3,0.28149
FUE 39,3,0.92413
FUE 40,3,0.092518
FUE 41,3,0.18553
FUE 42,3,0.83406
FUE 43,3,0.17564
FUE 44,3,0.87184
FUE 45,3,0.058037
FUE 46,4,0.5279
FUE 47,4,0.83588
FUE 48,4,0.221
FUE 49,4,0.93537
FUE 50,4,0.098084
FUE 51,4,0.22986
FUE 52,4,0.49223
FUE 53,4,0.31813
FUE 54,4,0.068546
FUE 55,4,0.98748
FUE 56,4,0.66003
FUE 57,4,0.94349
FUE 58,4,0.8863
FUE 59,4,0.25174
FUE 60,4,0.38296
FUE 61,5,0.89346
FUE 62,5,0.14399
FUE 63,5,0.38939
FUE 64,5,0.41516
FUE 65,5,0.46854
FUE 66,5,0.99322
FUE 67,5,0.58327
FUE 68,5,0.89899
FUE 69,5,0.68994
FUE 70,5,0.96744
FUE 71,5,0.33273
FUE 72,5,0.60579
FUE 73,5,0.66399
FUE 74,5,0.26252
FUE 75,5,0.87803
FUE 76,6,0.55861
FUE 77,6,0.83616
FUE 78,6,0.2499
FUE 79,6,0.063943
FUE 80,6,0.76976
FUE 81,6,0.30999
FUE 82,6,0.78694
FUE 83,6,0.72556
FUE 84,6,0.083698
FUE 85,6,0.089627
FUE 86,6,0.95576
FUE 87,6,0.028846
FUE 88,6,0.051416
FUE 89,6,0.72644
FUE 90,6,0.22438
