,FBS,Bid
FUE 1,1,0.31098
FUE 2,1,0.63906
FUE 3,1,0.75569
FUE 4,1,0.34296
FUE 5,1,0.24343
FUE 6,1,0.28968
FUE 7,1,0.79111
FUE 8,1,0.49483
FUE 9,1,0.0027236
FUE 10,1,0.94289
FUE 11,1,0.12068
FUE 12,2,0.66349
FUE 13,2,0.010989
FUE 14,2,0.89434
FUE 15,2,0.55475
FUE 16,2,0.4503
FUE 17,2,0.44742
FUE 18,2,0.50331
FUE 19,2,0.23842
FUE 20,2,0.39952
FUE 21,2,0.29147
FUE 22,2,0.49179
FUE 23,3,0.13513
FUE 24,3,0.94343
FUE 25,3,0.91949
FUE 26,3,0.5351
FUE 27,3,0.61205
FUE 28,3,0.79917
FUE 29,3,0.88334
FUE 30,3,0.05505
FUE 31,3,0.42116
FUE 32,3,0.5369
FUE 33,3,0.76249
FUE 34,4,0.69277
FUE 35,4,0.70933
FUE 36,4,0.8868
FUE 37,4,0.1211
FUE 38,4,0.089919
FUE 39,4,0.3313
FUE 40,4,0.65233
FUE 41,4,0.25536
FUE 42,4,0.26959
FUE 43,4,0.071636
FUE 44,4,0.22637
FUE 45,5,0.98486
FUE 46,5,0.82497
FUE 47,5,0.90117
FUE 48,5,0.3484
FUE 49,5,0.25545
FUE 50,5,0.21741
FUE 51,5,0.77394
FUE 52,5,0.55516
FUE 53,5,0.92484
FUE 54,5,0.43957
FUE 55,5,0.10669
FUE 56,6,0.96532
FUE 57,6,0.28222
FUE 58,6,0.96388
FUE 59,6,0.36494
FUE 60,6,0.72601
FUE 61,6,0.047275
FUE 62,6,0.38179
FUE 63,6,0.44796
FUE 64,6,0.89947
FUE 65,6,0.097209
FUE 66,6,0.094817
