,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,60.5832,60.5807,60.5497,60.5608,60.2819,60.3031,60.2809,60.2339,60.3236,59.4451,60.2594,60.2374,58.909,60.1582,58.3748,58.7811,59.725,55.9467,59.3381,59.0516,58.7175,55.6583,55.3714,58.7822,58.7378,58.8282,57.5012,37.6728,57.9477,58.4334,55.5901,46.2695,55.6316,53.9352,54.0262,38.9601
FUE 2,62.1427,62.1402,62.1082,62.1197,61.8328,61.8547,61.8318,61.7836,61.8757,60.9755,61.8098,61.7872,60.428,61.7058,59.8841,60.2978,61.2618,57.4237,60.8661,60.5736,60.2329,57.1326,56.8431,60.2988,60.2536,60.3457,58.9967,39.1078,59.4499,59.9437,57.0638,47.7085,57.1057,55.3964,55.4879,40.3954
FUE 3,61.9869,61.9836,61.9418,61.9567,61.5848,61.6128,61.5834,61.5216,61.6399,60.5115,61.5552,61.5262,59.8513,61.4223,59.2109,59.6966,60.8642,56.4518,60.3783,60.0252,59.6199,56.1362,55.824,59.6979,59.6444,59.7534,58.1933,37.7778,58.7092,59.2804,56.0618,46.4107,56.1071,54.2854,54.3818,39.0671
FUE 4,59.452,59.4496,59.4192,59.4301,59.1561,59.177,59.1552,59.109,59.1971,58.3328,59.1341,59.1124,57.8039,59.0346,57.2763,57.6777,58.6085,54.8693,58.2273,57.9447,57.6149,54.5828,54.2976,57.6788,57.6349,57.7242,56.4116,36.6235,56.8538,57.3342,54.515,45.2176,54.5563,52.8684,52.959,37.9107
FUE 5,57.9553,57.9524,57.9151,57.9284,57.5954,57.6206,57.5942,57.5386,57.645,56.619,57.5688,57.5427,56.0084,57.449,55.4097,55.8643,56.9422,52.7767,56.4963,56.1698,55.7927,52.4713,52.1685,55.8654,55.8155,55.9172,54.4477,34.2474,54.9369,55.4749,52.3992,42.8676,52.443,50.6674,50.7618,35.536
FUE 6,68.0339,68.0308,67.9914,68.0055,67.6545,67.681,67.6533,67.5948,67.7067,66.633,67.6265,67.5991,65.9991,67.5007,65.3806,65.85,66.97,62.6875,66.5054,66.1664,65.776,62.3771,62.0698,65.8512,65.7996,65.9047,64.3922,44.0879,64.8941,65.4479,62.3039,52.7143,62.3484,60.5506,60.646,45.3769
FUE 7,64.4241,64.4212,64.3846,64.3977,64.0703,64.0951,64.0692,64.0145,64.1191,63.1084,64.0441,64.0185,62.5053,63.9264,61.9131,62.3628,63.4272,59.3,62.9873,62.6649,62.2921,58.9962,58.6949,62.364,62.3146,62.4152,60.9598,40.7943,61.4448,61.9777,58.9244,49.4124,58.9681,57.1999,57.294,42.0828
FUE 8,66.6416,66.6382,66.595,66.6104,66.2266,66.2555,66.2253,66.1616,66.2834,65.1245,66.1961,66.1662,64.4498,66.0593,63.7973,64.292,65.4858,61.0028,64.9881,64.6273,64.2138,60.6844,60.3697,64.2933,64.2388,64.35,62.764,42.2898,63.2874,63.868,60.6094,50.9261,60.655,58.8209,58.9178,43.5793
FUE 9,56.4185,56.4163,56.3875,56.3978,56.1382,56.158,56.1373,56.0935,56.1771,55.3532,56.1173,56.0967,54.8455,56.0228,54.3366,54.724,55.6168,51.9921,55.2521,54.9809,54.6634,51.711,51.4309,54.7249,54.6827,54.7687,53.4984,33.8308,53.9276,54.3926,51.6445,42.4168,51.685,50.0227,50.1121,35.1175
FUE 10,70.1318,70.1289,70.093,70.1058,69.7842,69.8085,69.783,69.7292,69.8321,68.8365,69.7584,69.7331,68.2409,69.6425,67.6551,68.1001,69.1509,65.062,68.717,68.3986,68.0301,64.7598,64.46,68.1012,68.0524,68.1518,66.7105,46.5803,67.1914,67.719,64.6885,55.1962,64.7319,62.9712,63.065,47.8687
FUE 11,96.9165,96.9135,96.8753,96.889,96.5485,96.5742,96.5472,96.4904,96.5991,95.5531,96.5212,96.4946,94.9326,96.399,94.3256,94.7864,95.8821,91.6671,95.4283,95.0966,94.7138,91.3595,91.0548,94.7876,94.737,94.8401,93.3524,73.1076,93.847,94.3917,91.2869,81.7305,91.3311,89.546,89.6408,74.3964
