,FBS,Bid
FUE 1,1,0.40825
FUE 2,1,0.01327
FUE 3,1,0.0015901
FUE 4,1,0.31492
FUE 5,1,0.23854
FUE 6,1,0.3592
FUE 7,1,0.7547
FUE 8,1,0.90768
FUE 9,1,0.25263
FUE 10,1,0.52253
FUE 11,2,0.37069
FUE 12,2,0.89488
FUE 13,2,0.86954
FUE 14,2,0.41455
FUE 15,2,0.67731
FUE 16,2,0.66186
FUE 17,2,0.7361
FUE 18,2,0.40501
FUE 19,2,0.55728
FUE 20,2,0.37589
FUE 21,3,0.71023
FUE 22,3,0.35619
FUE 23,3,0.72644
FUE 24,3,0.26555
FUE 25,3,0.23047
FUE 26,3,0.99135
FUE 27,3,0.75382
FUE 28,3,0.78816
FUE 29,3,0.202
FUE 30,3,0.73522
FUE 31,4,0.62843
FUE 32,4,0.95332
FUE 33,4,0.54272
FUE 34,4,0.20464
FUE 35,4,0.7616
FUE 36,4,0.75454
FUE 37,4,0.05678
FUE 38,4,0.32406
FUE 39,4,0.56225
FUE 40,4,0.27942
FUE 41,5,0.60349
FUE 42,5,0.12605
FUE 43,5,0.34044
FUE 44,5,0.56215
FUE 45,5,0.3269
FUE 46,5,0.51398
FUE 47,5,0.52423
FUE 48,5,0.69683
FUE 49,5,0.18301
FUE 50,5,0.14868
FUE 51,6,0.71552
FUE 52,6,0.5879
FUE 53,6,0.14222
FUE 54,6,0.55704
FUE 55,6,0.28683
FUE 56,6,0.68813
FUE 57,6,0.64872
FUE 58,6,0.11677
FUE 59,6,0.34524
FUE 60,6,0.41635
