,FBS,Bid
FUE 1,1,0.97963
FUE 2,1,0.54017
FUE 3,1,0.040553
FUE 4,1,0.92429
FUE 5,1,0.32152
FUE 6,1,0.049999
FUE 7,1,0.24019
FUE 8,1,0.073442
FUE 9,1,0.60269
FUE 10,2,0.48888
FUE 11,2,0.88412
FUE 12,2,0.2093
FUE 13,2,0.67413
FUE 14,2,0.96117
FUE 15,2,0.84308
FUE 16,2,0.59319
FUE 17,2,0.60067
FUE 18,2,0.49229
FUE 19,3,0.66677
FUE 20,3,0.38476
FUE 21,3,0.257
FUE 22,3,0.5167
FUE 23,3,0.47987
FUE 24,3,0.96367
FUE 25,3,0.087171
FUE 26,3,0.20515
FUE 27,3,0.18631
FUE 28,4,0.82597
FUE 29,4,0.3047
FUE 30,4,0.55683
FUE 31,4,0.89052
FUE 32,4,0.87687
FUE 33,4,0.41101
FUE 34,4,0.065591
FUE 35,4,0.84735
FUE 36,4,0.23607
FUE 37,5,0.056583
FUE 38,5,0.84099
FUE 39,5,0.0966
FUE 40,5,0.18311
FUE 41,5,0.064021
FUE 42,5,0.56277
FUE 43,5,0.87727
FUE 44,5,0.3052
FUE 45,5,0.6523
FUE 46,6,0.22349
FUE 47,6,0.035036
FUE 48,6,0.64435
FUE 49,6,0.53947
FUE 50,6,0.99608
FUE 51,6,0.41923
FUE 52,6,0.95099
FUE 53,6,0.99267
FUE 54,6,0.19915
