,FBS,Bid
FUE 1,1,0.76448
FUE 2,1,0.457
FUE 3,1,0.11233
FUE 4,1,0.14044
FUE 5,1,0.39858
FUE 6,1,0.012928
FUE 7,1,0.066105
FUE 8,1,0.99948
FUE 9,1,0.30529
FUE 10,1,0.39881
FUE 11,2,0.29983
FUE 12,2,0.13373
FUE 13,2,0.4536
FUE 14,2,0.98975
FUE 15,2,0.57618
FUE 16,2,0.81863
FUE 17,2,0.2819
FUE 18,2,0.13102
FUE 19,2,0.54539
FUE 20,2,0.057096
FUE 21,3,0.033057
FUE 22,3,0.28241
FUE 23,3,0.62249
FUE 24,3,0.67977
FUE 25,3,0.63011
FUE 26,3,0.87523
FUE 27,3,0.24617
FUE 28,3,0.20256
FUE 29,3,0.46206
FUE 30,3,0.74535
FUE 31,4,0.16579
FUE 32,4,0.69543
FUE 33,4,0.55175
FUE 34,4,0.24886
FUE 35,4,0.29206
FUE 36,4,0.82323
FUE 37,4,0.39394
FUE 38,4,0.31142
FUE 39,4,0.51702
FUE 40,4,0.59043
FUE 41,5,0.19284
FUE 42,5,0.70295
FUE 43,5,0.93985
FUE 44,5,0.87621
FUE 45,5,0.85534
FUE 46,5,0.18979
FUE 47,5,0.2167
FUE 48,5,0.092394
FUE 49,5,0.39705
FUE 50,5,0.76172
FUE 51,6,0.82677
FUE 52,6,0.9351
FUE 53,6,0.49004
FUE 54,6,0.09211
FUE 55,6,0.28327
FUE 56,6,0.025536
FUE 57,6,0.053329
FUE 58,6,0.36704
FUE 59,6,0.012409
FUE 60,6,0.11524
