,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,89.4629,89.4591,89.455,89.4309,89.427,89.3811,89.2121,88.91,89.0957,87.9677,88.3184,86.6622,87.6451,88.4083,88.595,86.9185,85.3201,81.0858,88.1792,86.4296,87.8951,79.2673,85.7395,87.3938,85.9574,86.5767,84.832,76.7454,68.3303,83.8807,74.0477,76.4453,82.1331,86.1234,85.7589,85.5727
FUE 2,85.2991,85.2953,85.2912,85.2669,85.263,85.2167,85.0464,84.7419,84.9291,83.7935,84.1463,82.4814,83.4691,84.2368,84.4247,82.7389,81.1343,76.8914,84.0063,82.2478,83.7205,75.0712,81.5551,83.2164,81.7738,82.3956,80.6448,72.5477,64.131,79.6911,69.8492,72.2476,77.9402,81.9404,81.5746,81.3878
FUE 3,54.7606,54.7576,54.7543,54.7347,54.7316,54.6943,54.5564,54.3075,54.4609,53.5126,53.8116,52.3709,53.2345,53.8877,54.0448,52.5983,51.1571,47.1528,53.6934,52.1631,53.4503,45.3837,51.5402,53.016,51.7379,52.2946,50.7075,42.9038,34.535,49.8204,40.2311,42.6074,48.1614,51.8879,51.5579,51.3882
FUE 4,55.9401,55.9359,55.9315,55.9051,55.9009,55.8508,55.6669,55.3396,55.5406,54.3298,54.7038,52.9532,53.9875,54.8001,55.0003,53.2217,51.5579,47.2336,54.5552,52.71,54.2527,45.3967,51.9921,53.7218,52.2183,52.8637,51.0543,42.8592,34.4273,50.0775,40.1524,42.5579,48.2957,52.3909,52.0123,51.8192
FUE 5,66.2742,66.2701,66.2656,66.2389,66.2347,66.1841,65.9985,65.6681,65.871,64.6506,65.0272,63.2658,64.306,65.1242,65.326,63.5357,61.8646,57.5304,64.8775,63.0215,64.5729,55.6915,62.3004,64.0387,62.5275,63.176,61.3593,53.1523,44.7186,60.3797,50.4446,52.8509,58.5941,62.7009,62.3207,62.1269
FUE 6,54.1982,54.1954,54.1924,54.1747,54.1719,54.1382,54.0132,53.7866,53.9263,53.0556,53.3317,51.9885,52.7974,53.4018,53.5462,52.2025,50.8363,46.9494,53.2227,51.7925,52.9978,45.2066,51.2017,52.5937,51.3897,51.9167,50.4056,42.7497,34.4064,49.5509,40.0907,42.4552,47.9374,51.532,51.2185,51.057
FUE 7,64.6654,64.6622,64.6589,64.6388,64.6356,64.5975,64.4564,64.2019,64.3587,63.3914,63.6959,62.2317,63.1085,63.7735,63.9337,62.4623,61.0034,56.9721,63.5755,62.0211,63.328,55.197,61.3906,62.8863,61.5906,62.1544,60.5493,52.7121,44.3376,59.6548,50.0362,52.4152,57.9853,61.7424,61.4085,61.237
FUE 8,68.2465,68.2423,68.2377,68.2109,68.2067,68.1557,67.9686,67.636,67.8402,66.6124,66.9911,65.2213,66.266,67.0887,67.2916,65.4923,63.8155,59.4736,66.8405,64.9761,66.5342,57.6332,64.2526,65.9974,64.4804,65.1311,63.3088,55.0927,46.6576,62.327,52.3842,54.7912,60.5385,64.6544,64.2729,64.0786
FUE 9,61.1497,61.1458,61.1415,61.1164,61.1124,61.0646,60.889,60.5755,60.7681,59.6028,59.964,58.2649,59.2712,60.0568,60.2496,58.5268,56.8984,52.6224,59.8206,58.0275,59.5281,50.7954,57.3246,59.0134,57.5463,58.1776,56.4032,48.2662,39.8432,55.4401,45.5642,47.9655,53.6766,57.7153,57.3444,57.155
FUE 10,54.5326,54.5299,54.5271,54.5101,54.5074,54.4751,54.3553,54.1377,54.272,53.4331,53.6998,52.3975,53.1833,53.7674,53.9065,52.6058,51.2719,47.437,53.5946,52.2065,53.3772,45.7062,51.6295,52.9858,51.8133,52.3275,50.8494,43.2598,34.9284,50.0089,40.6072,42.9663,48.4158,51.9524,51.646,51.4879
