,FBS,Bid
FUE 1,1,0.11268
FUE 2,1,0.87916
FUE 3,1,0.90281
FUE 4,1,0.55399
FUE 5,1,0.055476
FUE 6,1,0.5506
FUE 7,1,0.39771
FUE 8,1,0.47528
FUE 9,1,0.63407
FUE 10,1,0.96328
FUE 11,1,0.56919
FUE 12,1,0.0049153
FUE 13,1,0.54324
FUE 14,1,0.68314
FUE 15,2,0.18
FUE 16,2,0.93975
FUE 17,2,0.81184
FUE 18,2,0.38003
FUE 19,2,0.41404
FUE 20,2,0.68637
FUE 21,2,0.73448
FUE 22,2,0.86793
FUE 23,2,0.40719
FUE 24,2,0.90013
FUE 25,2,0.099878
FUE 26,2,0.98375
FUE 27,2,0.91834
FUE 28,2,0.51851
FUE 29,3,0.046261
FUE 30,3,0.74136
FUE 31,3,0.67322
FUE 32,3,0.0134
FUE 33,3,0.17269
FUE 34,3,0.74054
FUE 35,3,0.09998
FUE 36,3,0.11634
FUE 37,3,0.55207
FUE 38,3,0.99991
FUE 39,3,0.26972
FUE 40,3,0.67563
FUE 41,3,0.81481
FUE 42,3,0.96143
FUE 43,4,0.79453
FUE 44,4,0.65514
FUE 45,4,0.90169
FUE 46,4,0.50863
FUE 47,4,0.85078
FUE 48,4,0.93255
FUE 49,4,0.55981
FUE 50,4,0.10656
FUE 51,4,0.79274
FUE 52,4,0.16806
FUE 53,4,0.23015
FUE 54,4,0.17616
FUE 55,4,0.061807
FUE 56,4,0.38889
FUE 57,5,0.54199
FUE 58,5,0.58845
FUE 59,5,0.18056
FUE 60,5,0.18745
FUE 61,5,0.79543
FUE 62,5,0.16194
FUE 63,5,0.99052
FUE 64,5,0.17851
FUE 65,5,0.66414
FUE 66,5,0.91752
FUE 67,5,0.84698
FUE 68,5,0.99283
FUE 69,5,0.035601
FUE 70,5,0.45459
FUE 71,6,0.68893
FUE 72,6,0.1522
FUE 73,6,0.95652
FUE 74,6,0.69402
FUE 75,6,0.84378
FUE 76,6,0.74669
FUE 77,6,0.46233
FUE 78,6,0.71588
FUE 79,6,0.4404
FUE 80,6,0.49777
FUE 81,6,0.022719
FUE 82,6,0.62151
FUE 83,6,0.26063
FUE 84,6,0.1603
