,FBS,Bid
FUE 1,1,0.38618
FUE 2,1,0.5333
FUE 3,1,0.58355
FUE 4,1,0.067236
FUE 5,1,0.30407
FUE 6,1,0.97297
FUE 7,1,0.86996
FUE 8,1,0.03001
FUE 9,1,0.45491
FUE 10,1,0.6082
FUE 11,1,0.87194
FUE 12,1,0.61079
FUE 13,1,0.14915
FUE 14,2,0.36407
FUE 15,2,0.10669
FUE 16,2,0.65673
FUE 17,2,0.74886
FUE 18,2,0.62952
FUE 19,2,0.53853
FUE 20,2,0.66177
FUE 21,2,0.059332
FUE 22,2,0.66761
FUE 23,2,0.11934
FUE 24,2,0.23067
FUE 25,2,0.13392
FUE 26,2,0.76017
FUE 27,3,0.79495
FUE 28,3,0.0055631
FUE 29,3,0.65328
FUE 30,3,0.64181
FUE 31,3,0.65165
FUE 32,3,0.62788
FUE 33,3,0.20875
FUE 34,3,0.19034
FUE 35,3,0.71673
FUE 36,3,0.72053
FUE 37,3,0.69822
FUE 38,3,0.40647
FUE 39,3,0.62429
FUE 40,4,0.81887
FUE 41,4,0.24295
FUE 42,4,0.3695
FUE 43,4,0.86745
FUE 44,4,0.90594
FUE 45,4,0.6666
FUE 46,4,0.055137
FUE 47,4,0.94154
FUE 48,4,0.43777
FUE 49,4,0.19199
FUE 50,4,0.069717
FUE 51,4,0.030354
FUE 52,4,0.83005
FUE 53,5,0.029651
FUE 54,5,0.27007
FUE 55,5,0.24851
FUE 56,5,0.07029
FUE 57,5,0.079975
FUE 58,5,0.35328
FUE 59,5,0.45413
FUE 60,5,0.3215
FUE 61,5,0.45896
FUE 62,5,0.88355
FUE 63,5,0.14547
FUE 64,5,0.35615
FUE 65,5,0.55448
FUE 66,6,0.86955
FUE 67,6,0.14899
FUE 68,6,0.25195
FUE 69,6,0.42729
FUE 70,6,0.73816
FUE 71,6,0.11008
FUE 72,6,0.72041
FUE 73,6,0.36392
FUE 74,6,0.64741
FUE 75,6,0.51042
FUE 76,6,0.68823
FUE 77,6,0.66789
FUE 78,6,0.47551
