,FBS,Bid
FUE 1,1,0.22073
FUE 2,1,0.81755
FUE 3,1,0.37823
FUE 4,1,0.66552
FUE 5,1,0.93581
FUE 6,1,0.42648
FUE 7,1,0.60516
FUE 8,1,0.96958
FUE 9,2,0.36465
FUE 10,2,0.66445
FUE 11,2,0.31476
FUE 12,2,0.88572
FUE 13,2,0.29554
FUE 14,2,0.29537
FUE 15,2,0.90708
FUE 16,2,0.49288
FUE 17,3,0.20714
FUE 18,3,0.025819
FUE 19,3,0.17021
FUE 20,3,0.30234
FUE 21,3,0.96144
FUE 22,3,0.78366
FUE 23,3,0.67326
FUE 24,3,0.84072
FUE 25,4,0.42085
FUE 26,4,0.70374
FUE 27,4,0.48129
FUE 28,4,0.82058
FUE 29,4,0.43739
FUE 30,4,0.85997
FUE 31,4,0.0088972
FUE 32,4,0.99603
FUE 33,5,0.2752
FUE 34,5,0.033516
FUE 35,5,0.1521
FUE 36,5,0.4796
FUE 37,5,0.88884
FUE 38,5,0.28342
FUE 39,5,0.78413
FUE 40,5,0.17039
FUE 41,6,0.73129
FUE 42,6,0.24662
FUE 43,6,0.081841
FUE 44,6,0.85291
FUE 45,6,0.68655
FUE 46,6,0.95811
FUE 47,6,0.98506
FUE 48,6,0.53472
