,FBS,Bid
FUE 1,1,0.69764
FUE 2,1,0.66991
FUE 3,1,0.86561
FUE 4,1,0.63495
FUE 5,1,0.86641
FUE 6,1,0.10793
FUE 7,1,0.001424
FUE 8,1,0.070138
FUE 9,1,0.41279
FUE 10,1,0.10734
FUE 11,1,0.15199
FUE 12,1,0.93644
FUE 13,2,0.021333
FUE 14,2,0.10381
FUE 15,2,0.069511
FUE 16,2,0.019867
FUE 17,2,0.035946
FUE 18,2,0.37935
FUE 19,2,0.66485
FUE 20,2,0.44457
FUE 21,2,0.53837
FUE 22,2,0.67328
FUE 23,2,0.93636
FUE 24,2,0.66227
FUE 25,3,0.38135
FUE 26,3,0.38734
FUE 27,3,0.69052
FUE 28,3,0.2032
FUE 29,3,0.51541
FUE 30,3,0.54184
FUE 31,3,0.46282
FUE 32,3,0.6982
FUE 33,3,0.013796
FUE 34,3,0.77567
FUE 35,3,0.060625
FUE 36,3,0.62387
FUE 37,4,0.51433
FUE 38,4,0.80851
FUE 39,4,0.5842
FUE 40,4,0.67397
FUE 41,4,0.065295
FUE 42,4,0.21909
FUE 43,4,0.085036
FUE 44,4,0.049465
FUE 45,4,0.49466
FUE 46,4,0.8745
FUE 47,4,0.59239
FUE 48,4,0.951
FUE 49,5,0.29641
FUE 50,5,0.081401
FUE 51,5,0.83704
FUE 52,5,0.38136
FUE 53,5,0.89037
FUE 54,5,0.63493
FUE 55,5,0.50022
FUE 56,5,0.92153
FUE 57,5,0.27556
FUE 58,5,0.080491
FUE 59,5,0.11088
FUE 60,5,0.8863
FUE 61,6,0.95377
FUE 62,6,0.41418
FUE 63,6,0.68715
FUE 64,6,0.86048
FUE 65,6,0.14588
FUE 66,6,0.50494
FUE 67,6,0.50679
FUE 68,6,0.95123
FUE 69,6,0.1406
FUE 70,6,0.39977
FUE 71,6,0.51756
FUE 72,6,0.93314
