,FBS,Bid
FUE 1,1,0.93558
FUE 2,1,0.73915
FUE 3,1,0.25362
FUE 4,1,0.71925
FUE 5,1,0.69351
FUE 6,1,0.77332
FUE 7,1,0.74722
FUE 8,1,0.31838
FUE 9,2,0.51043
FUE 10,2,0.77307
FUE 11,2,0.57282
FUE 12,2,0.95385
FUE 13,2,0.17157
FUE 14,2,0.90724
FUE 15,2,0.75222
FUE 16,2,0.28618
FUE 17,3,0.62741
FUE 18,3,0.46283
FUE 19,3,0.12944
FUE 20,3,0.54938
FUE 21,3,0.96951
FUE 22,3,0.44214
FUE 23,3,0.59096
FUE 24,3,0.11097
FUE 25,4,0.19985
FUE 26,4,0.16296
FUE 27,4,0.036877
FUE 28,4,0.27272
FUE 29,4,0.23013
FUE 30,4,0.35854
FUE 31,4,0.13434
FUE 32,4,0.99859
FUE 33,5,0.51352
FUE 34,5,0.38785
FUE 35,5,0.24985
FUE 36,5,0.36475
FUE 37,5,0.39906
FUE 38,5,0.9263
FUE 39,5,0.49547
FUE 40,5,0.60919
FUE 41,6,0.0048085
FUE 42,6,0.58773
FUE 43,6,0.77746
FUE 44,6,0.65718
FUE 45,6,0.52831
FUE 46,6,0.82577
FUE 47,6,0.96243
FUE 48,6,0.31374
