,FBS,Bid
FUE 1,1,0.43547
FUE 2,1,0.95712
FUE 3,1,0.35324
FUE 4,1,0.55528
FUE 5,1,0.41057
FUE 6,1,0.58109
FUE 7,1,0.58172
FUE 8,1,0.40384
FUE 9,1,0.45191
FUE 10,1,0.97428
FUE 11,1,0.54672
FUE 12,1,0.66615
FUE 13,2,0.19981
FUE 14,2,0.80496
FUE 15,2,0.21886
FUE 16,2,0.030558
FUE 17,2,0.0032301
FUE 18,2,0.49241
FUE 19,2,0.67812
FUE 20,2,0.14421
FUE 21,2,0.11082
FUE 22,2,0.44303
FUE 23,2,0.84899
FUE 24,2,0.37729
FUE 25,3,0.34994
FUE 26,3,0.11678
FUE 27,3,0.47068
FUE 28,3,0.50927
FUE 29,3,0.3296
FUE 30,3,0.1856
FUE 31,3,0.21754
FUE 32,3,0.52053
FUE 33,3,0.24823
FUE 34,3,0.76449
FUE 35,3,0.47858
FUE 36,3,0.5568
FUE 37,4,0.67385
FUE 38,4,0.60788
FUE 39,4,0.28791
FUE 40,4,0.68773
FUE 41,4,0.4365
FUE 42,4,0.79353
FUE 43,4,0.79952
FUE 44,4,0.78462
FUE 45,4,0.64566
FUE 46,4,0.86827
FUE 47,4,0.64431
FUE 48,4,0.28426
FUE 49,5,0.7407
FUE 50,5,0.26911
FUE 51,5,0.99309
FUE 52,5,0.75583
FUE 53,5,0.50702
FUE 54,5,0.21586
FUE 55,5,0.40539
FUE 56,5,0.65547
FUE 57,5,0.85047
FUE 58,5,0.19812
FUE 59,5,0.73668
FUE 60,5,0.96867
FUE 61,6,0.19679
FUE 62,6,0.82874
FUE 63,6,0.60718
FUE 64,6,0.59853
FUE 65,6,0.68953
FUE 66,6,0.5407
FUE 67,6,0.32955
FUE 68,6,0.34893
FUE 69,6,0.99397
FUE 70,6,0.6943
FUE 71,6,0.24922
FUE 72,6,0.2087
