,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,61.8264,61.8179,61.8163,61.799,61.7327,61.6912,61.5451,61.341,61.0424,61.0976,61.4005,60.3037,59.2591,58.5109,58.5753,57.8607,60.4329,55.4329,60.6311,60.4991,59.2422,59.964,56.3262,55.3412,55.8674,59.4977,52.51,55.8961,58.6909,58.4618,57.2069,43.3409,44.4632,26.9453,56.3188,58.1287
FUE 2,68.7387,68.7304,68.7288,68.7119,68.6471,68.6066,68.4637,68.2639,67.9713,68.0253,68.3221,67.2456,66.2163,65.477,65.5407,64.8334,67.3727,62.423,67.5676,67.4379,66.1996,66.9114,63.3109,62.3317,62.8551,66.4517,59.5115,62.8835,65.655,65.4283,64.1852,50.353,51.4748,33.9588,63.3036,65.0987
FUE 3,69.6954,69.6887,69.6875,69.674,69.622,69.5894,69.4741,69.3116,69.0712,69.1158,69.3591,68.463,67.5741,66.9191,66.976,66.3392,68.5707,64.1033,68.7349,68.6257,67.5595,68.1775,64.9372,64.0171,64.5104,67.7799,61.3107,64.5371,67.078,66.8756,65.7471,52.2644,53.3817,35.8856,64.9303,66.5793
FUE 4,78.7284,78.7214,78.7201,78.7058,78.6508,78.6164,78.4947,78.3235,78.0708,78.1177,78.3735,77.4346,76.5114,75.8354,75.894,75.2394,77.547,72.9587,77.7185,77.6044,76.4963,77.1373,73.8066,72.8711,73.3722,76.7245,70.1347,73.3994,75.9991,75.7906,74.6331,61.0582,62.1767,44.6752,73.7996,75.486
FUE 5,76.385,76.3774,76.3759,76.3604,76.3007,76.2633,76.1314,75.9465,75.6744,75.7248,76.0004,74.9946,74.019,73.3114,73.3726,72.6915,75.1141,70.3451,75.2971,75.1754,74.0031,74.6791,71.2134,70.2556,70.7681,74.2431,67.4762,70.7959,73.4822,73.2647,72.0641,58.3572,59.4774,41.9684,71.2062,72.9475
FUE 6,68.2314,68.2231,68.2216,68.2047,68.1401,68.0997,67.9572,67.7579,67.4661,67.52,67.816,66.7421,65.7146,64.9764,65.04,64.3336,66.8689,61.9255,67.0633,66.9339,65.698,66.4084,62.8127,61.8343,62.3572,65.9496,59.0154,62.3857,65.1541,64.9279,63.6862,49.8583,50.9801,33.4643,62.8054,64.5987
FUE 7,55.4276,55.4187,55.417,55.3987,55.3288,55.2851,55.1312,54.9168,54.604,54.6617,54.9792,53.834,52.7539,51.9851,52.0511,51.3197,53.9683,48.8519,54.1747,54.0372,52.7365,53.4818,49.7573,48.759,49.292,52.9998,45.903,49.321,52.1697,51.9347,50.6528,36.7103,37.8335,20.3115,49.7498,51.5936
FUE 8,65.1343,65.1279,65.1267,65.1137,65.0637,65.0323,64.9211,64.7644,64.5321,64.5753,64.8103,63.9427,63.077,62.4363,62.492,61.8674,64.0472,59.6628,64.2065,64.1006,63.0627,63.6651,60.4868,59.5775,60.0653,63.2778,56.8923,60.0917,62.5918,62.3937,61.2852,47.8677,48.984,31.4919,60.48,62.1032
FUE 9,66.8077,66.8008,66.7995,66.7855,66.7315,66.6977,66.578,66.4097,66.1609,66.2071,66.4589,65.5338,64.6217,63.9524,64.0105,63.3615,65.6447,61.0951,65.8138,65.7013,64.6067,65.2403,61.9385,61.0079,61.5066,64.8324,58.281,61.5336,64.1145,63.908,62.7597,49.214,50.3321,32.8324,61.9315,63.606
FUE 10,70.3366,70.3298,70.3292,70.3073,70.2157,70.261,70.1955,69.6378,69.9913,69.3333,70.0333,69.7646,69.4258,69.1848,69.2516,65.7194,67.0926,66.8848,69.4598,69.0666,63.3566,66.7533,56.435,52.7484,52.0347,66.8172,67.2926,67.6641,64.9051,64.5591,67.5816,64.4562,51.3676,61.9507,67.0854,65.7571
