,FBS,Bid
FUE 1,1,0.7434
FUE 2,1,0.36646
FUE 3,1,0.60499
FUE 4,1,0.9614
FUE 5,1,0.31653
FUE 6,1,0.16192
FUE 7,1,0.36016
FUE 8,1,0.832
FUE 9,1,0.35797
FUE 10,1,0.6258
FUE 11,1,0.70839
FUE 12,1,0.0097765
FUE 13,1,0.72485
FUE 14,1,0.61005
FUE 15,1,0.094054
FUE 16,2,0.3734
FUE 17,2,0.21334
FUE 18,2,0.73899
FUE 19,2,0.69913
FUE 20,2,0.30575
FUE 21,2,0.48517
FUE 22,2,0.23695
FUE 23,2,0.6765
FUE 24,2,0.83572
FUE 25,2,0.98616
FUE 26,2,0.01186
FUE 27,2,0.23099
FUE 28,2,0.12125
FUE 29,2,0.27478
FUE 30,2,0.012086
FUE 31,3,0.98151
FUE 32,3,0.90627
FUE 33,3,0.66489
FUE 34,3,0.42067
FUE 35,3,0.58666
FUE 36,3,0.73015
FUE 37,3,0.53201
FUE 38,3,0.19947
FUE 39,3,0.093017
FUE 40,3,0.66253
FUE 41,3,0.45347
FUE 42,3,0.86046
FUE 43,3,0.78164
FUE 44,3,0.0097233
FUE 45,3,0.21863
FUE 46,4,0.37333
FUE 47,4,0.79784
FUE 48,4,0.18812
FUE 49,4,0.11797
FUE 50,4,0.39233
FUE 51,4,0.30455
FUE 52,4,0.69421
FUE 53,4,0.67602
FUE 54,4,0.33209
FUE 55,4,0.20482
FUE 56,4,0.17602
FUE 57,4,0.61602
FUE 58,4,0.64969
FUE 59,4,0.44599
FUE 60,4,0.24129
FUE 61,5,0.47778
FUE 62,5,0.47794
FUE 63,5,0.21442
FUE 64,5,0.5281
FUE 65,5,0.043539
FUE 66,5,0.20065
FUE 67,5,0.91954
FUE 68,5,0.49116
FUE 69,5,0.028908
FUE 70,5,0.34021
FUE 71,5,0.74321
FUE 72,5,0.89378
FUE 73,5,0.75147
FUE 74,5,0.47086
FUE 75,5,0.8643
FUE 76,6,0.76531
FUE 77,6,0.15802
FUE 78,6,0.2897
FUE 79,6,0.53242
FUE 80,6,0.025937
FUE 81,6,0.69548
FUE 82,6,0.1579
FUE 83,6,0.96354
FUE 84,6,0.20686
FUE 85,6,0.52768
FUE 86,6,0.22485
FUE 87,6,0.7832
FUE 88,6,0.91236
FUE 89,6,0.025361
FUE 90,6,0.41365
