,FBS,Bid
FUE 1,1,0.71689
FUE 2,1,0.70264
FUE 3,1,0.34055
FUE 4,1,0.88983
FUE 5,1,0.21017
FUE 6,1,0.65049
FUE 7,1,0.58284
FUE 8,1,0.43945
FUE 9,1,0.92551
FUE 10,1,0.73984
FUE 11,1,0.99261
FUE 12,1,0.28136
FUE 13,1,0.2096
FUE 14,1,0.71169
FUE 15,1,0.45334
FUE 16,2,0.6957
FUE 17,2,0.42812
FUE 18,2,0.38144
FUE 19,2,0.98136
FUE 20,2,0.54168
FUE 21,2,0.13577
FUE 22,2,0.52897
FUE 23,2,0.022831
FUE 24,2,0.65412
FUE 25,2,0.49741
FUE 26,2,0.84563
FUE 27,2,0.59778
FUE 28,2,0.081226
FUE 29,2,0.7135
FUE 30,2,0.35846
FUE 31,3,0.27666
FUE 32,3,0.9097
FUE 33,3,0.066295
FUE 34,3,0.40871
FUE 35,3,0.94714
FUE 36,3,0.53128
FUE 37,3,0.32952
FUE 38,3,0.92393
FUE 39,3,0.90564
FUE 40,3,0.88429
FUE 41,3,0.39353
FUE 42,3,0.51315
FUE 43,3,0.23201
FUE 44,3,0.095272
FUE 45,3,0.059844
FUE 46,4,0.97493
FUE 47,4,0.657
FUE 48,4,0.56703
FUE 49,4,0.2368
FUE 50,4,0.92041
FUE 51,4,0.70056
FUE 52,4,0.31012
FUE 53,4,0.45919
FUE 54,4,0.54559
FUE 55,4,0.81892
FUE 56,4,0.7846
FUE 57,4,0.70911
FUE 58,4,0.19874
FUE 59,4,0.59274
FUE 60,4,0.44916
FUE 61,5,0.78781
FUE 62,5,0.053007
FUE 63,5,0.70707
FUE 64,5,0.6603
FUE 65,5,0.75527
FUE 66,5,0.099749
FUE 67,5,0.62025
FUE 68,5,0.54696
FUE 69,5,0.31592
FUE 70,5,0.1471
FUE 71,5,0.79859
FUE 72,5,0.41799
FUE 73,5,0.6174
FUE 74,5,0.80455
FUE 75,5,0.88167
FUE 76,6,0.87232
FUE 77,6,0.53633
FUE 78,6,0.93935
FUE 79,6,0.98645
FUE 80,6,0.78839
FUE 81,6,0.96823
FUE 82,6,0.16512
FUE 83,6,0.18433
FUE 84,6,0.87099
FUE 85,6,0.3211
FUE 86,6,0.82581
FUE 87,6,0.48338
FUE 88,6,0.99411
FUE 89,6,0.15903
FUE 90,6,0.6279
