,FBS,Bid
FUE 1,1,0.18048
FUE 2,1,0.47817
FUE 3,1,0.48376
FUE 4,1,0.79083
FUE 5,1,0.37965
FUE 6,1,0.35024
FUE 7,1,0.71688
FUE 8,1,0.17045
FUE 9,1,0.17496
FUE 10,2,0.26436
FUE 11,2,0.98722
FUE 12,2,0.089087
FUE 13,2,0.85811
FUE 14,2,0.38681
FUE 15,2,0.26821
FUE 16,2,0.78661
FUE 17,2,0.20751
FUE 18,2,0.98897
FUE 19,3,0.43957
FUE 20,3,0.20956
FUE 21,3,0.91738
FUE 22,3,0.1088
FUE 23,3,0.49012
FUE 24,3,0.053788
FUE 25,3,0.35745
FUE 26,3,0.22612
FUE 27,3,0.78441
FUE 28,4,0.3889
FUE 29,4,0.17002
FUE 30,4,0.73127
FUE 31,4,0.036092
FUE 32,4,0.51822
FUE 33,4,0.37101
FUE 34,4,0.75184
FUE 35,4,0.27213
FUE 36,4,0.10283
FUE 37,5,0.37564
FUE 38,5,0.70402
FUE 39,5,0.59308
FUE 40,5,0.90403
FUE 41,5,0.087009
FUE 42,5,0.46148
FUE 43,5,0.37454
FUE 44,5,0.49878
FUE 45,5,0.95342
FUE 46,6,0.50372
FUE 47,6,0.69855
FUE 48,6,0.81776
FUE 49,6,0.3055
FUE 50,6,0.69183
FUE 51,6,0.51518
FUE 52,6,0.48116
FUE 53,6,0.69528
FUE 54,6,0.49701
