,FBS,Bid
FUE 1,1,0.65292
FUE 2,1,0.055599
FUE 3,1,0.64375
FUE 4,1,0.36126
FUE 5,1,0.40175
FUE 6,1,0.47423
FUE 7,1,0.51791
FUE 8,1,0.96485
FUE 9,1,0.13403
FUE 10,1,0.78885
FUE 11,2,0.3377
FUE 12,2,0.46914
FUE 13,2,0.52783
FUE 14,2,0.86648
FUE 15,2,0.75941
FUE 16,2,0.75803
FUE 17,2,0.86128
FUE 18,2,0.81898
FUE 19,2,0.39043
FUE 20,2,0.21963
FUE 21,3,0.62304
FUE 22,3,0.90029
FUE 23,3,0.40935
FUE 24,3,0.61276
FUE 25,3,0.98801
FUE 26,3,0.68537
FUE 27,3,0.11435
FUE 28,3,0.44916
FUE 29,3,0.81057
FUE 30,3,0.053252
FUE 31,4,0.62239
FUE 32,4,0.9132
FUE 33,4,0.042905
FUE 34,4,0.21125
FUE 35,4,0.84006
FUE 36,4,0.64195
FUE 37,4,0.0085143
FUE 38,4,0.025501
FUE 39,4,0.15851
FUE 40,4,0.0015243
FUE 41,5,0.16468
FUE 42,5,0.99477
FUE 43,5,0.47964
FUE 44,5,0.4485
FUE 45,5,0.63725
FUE 46,5,0.48066
FUE 47,5,0.13007
FUE 48,5,0.52834
FUE 49,5,0.41846
FUE 50,5,0.96056
FUE 51,6,0.19294
FUE 52,6,0.87227
FUE 53,6,0.73717
FUE 54,6,0.57365
FUE 55,6,0.78324
FUE 56,6,0.83032
FUE 57,6,0.63893
FUE 58,6,0.522
FUE 59,6,0.59541
FUE 60,6,0.31364
