,FBS,Bid
FUE 1,1,0.91743
FUE 2,1,0.17927
FUE 3,1,0.15037
FUE 4,1,0.83154
FUE 5,1,0.90188
FUE 6,1,0.24994
FUE 7,1,0.28876
FUE 8,1,0.9729
FUE 9,1,0.91855
FUE 10,1,0.23639
FUE 11,1,0.032131
FUE 12,1,0.95328
FUE 13,1,0.99548
FUE 14,1,0.39591
FUE 15,1,0.21209
FUE 16,2,0.6195
FUE 17,2,0.49568
FUE 18,2,0.44901
FUE 19,2,0.70518
FUE 20,2,0.17456
FUE 21,2,0.96429
FUE 22,2,0.2577
FUE 23,2,0.018762
FUE 24,2,0.60323
FUE 25,2,0.36122
FUE 26,2,0.38188
FUE 27,2,0.54115
FUE 28,2,0.72107
FUE 29,2,0.92641
FUE 30,2,0.98003
FUE 31,3,0.22665
FUE 32,3,0.15944
FUE 33,3,0.34418
FUE 34,3,0.67775
FUE 35,3,0.6572
FUE 36,3,0.82382
FUE 37,3,0.39203
FUE 38,3,0.33232
FUE 39,3,0.72571
FUE 40,3,0.35952
FUE 41,3,0.38573
FUE 42,3,0.58861
FUE 43,3,0.59594
FUE 44,3,0.64305
FUE 45,3,0.83774
FUE 46,4,0.1424
FUE 47,4,0.4622
FUE 48,4,0.46953
FUE 49,4,0.8238
FUE 50,4,0.75652
FUE 51,4,0.53937
FUE 52,4,0.53717
FUE 53,4,0.013274
FUE 54,4,0.0099499
FUE 55,4,0.99313
FUE 56,4,0.27872
FUE 57,4,0.3466
FUE 58,4,0.7756
FUE 59,4,0.57199
FUE 60,4,0.74367
FUE 61,5,0.072489
FUE 62,5,0.65401
FUE 63,5,0.72031
FUE 64,5,0.5545
FUE 65,5,0.52551
FUE 66,5,0.27153
FUE 67,5,0.0062534
FUE 68,5,0.36145
FUE 69,5,0.93368
FUE 70,5,0.4151
FUE 71,5,0.14488
FUE 72,5,0.28049
FUE 73,5,0.51474
FUE 74,5,0.9104
FUE 75,5,0.29138
FUE 76,6,0.061362
FUE 77,6,0.7636
FUE 78,6,0.013252
FUE 79,6,0.63001
FUE 80,6,0.50293
FUE 81,6,0.40821
FUE 82,6,0.36029
FUE 83,6,0.34581
FUE 84,6,0.93661
FUE 85,6,0.23575
FUE 86,6,0.96824
FUE 87,6,0.89673
FUE 88,6,0.52178
FUE 89,6,0.75963
FUE 90,6,0.68091
