,FBS,Bid
FUE 1,1,0.87073
FUE 2,1,0.39878
FUE 3,1,0.95539
FUE 4,1,0.77905
FUE 5,1,0.73251
FUE 6,1,0.80374
FUE 7,1,0.24638
FUE 8,1,0.77468
FUE 9,1,0.95299
FUE 10,1,0.96837
FUE 11,1,0.73234
FUE 12,2,0.1699
FUE 13,2,0.084258
FUE 14,2,0.72901
FUE 15,2,0.26011
FUE 16,2,0.098847
FUE 17,2,0.91658
FUE 18,2,0.53223
FUE 19,2,0.55456
FUE 20,2,0.69052
FUE 21,2,0.041699
FUE 22,2,0.96415
FUE 23,3,0.6878
FUE 24,3,0.71747
FUE 25,3,0.36114
FUE 26,3,0.056581
FUE 27,3,0.93152
FUE 28,3,0.82925
FUE 29,3,0.90403
FUE 30,3,0.059178
FUE 31,3,0.25774
FUE 32,3,0.79539
FUE 33,3,0.014663
FUE 34,4,0.096127
FUE 35,4,0.094741
FUE 36,4,0.55531
FUE 37,4,0.5139
FUE 38,4,0.12477
FUE 39,4,0.41592
FUE 40,4,0.48756
FUE 41,4,0.10165
FUE 42,4,0.13592
FUE 43,4,0.89429
FUE 44,4,0.27408
FUE 45,5,0.75954
FUE 46,5,0.63483
FUE 47,5,0.80175
FUE 48,5,0.62152
FUE 49,5,0.062843
FUE 50,5,0.51498
FUE 51,5,0.69671
FUE 52,5,0.54639
FUE 53,5,0.53288
FUE 54,5,0.54531
FUE 55,5,0.95005
FUE 56,6,0.58979
FUE 57,6,0.41213
FUE 58,6,0.38513
FUE 59,6,0.92049
FUE 60,6,0.20446
FUE 61,6,0.24055
FUE 62,6,0.14197
FUE 63,6,0.048077
FUE 64,6,0.39604
FUE 65,6,0.15577
FUE 66,6,0.83593
