,FBS,Bid
FUE 1,1,0.37206
FUE 2,1,0.29312
FUE 3,1,0.65222
FUE 4,1,0.013764
FUE 5,1,0.21139
FUE 6,1,0.76375
FUE 7,1,0.61495
FUE 8,1,0.40633
FUE 9,1,0.67992
FUE 10,1,0.33179
FUE 11,1,0.8831
FUE 12,2,0.29228
FUE 13,2,0.82743
FUE 14,2,0.91291
FUE 15,2,0.93133
FUE 16,2,0.76295
FUE 17,2,0.61884
FUE 18,2,0.29465
FUE 19,2,0.33214
FUE 20,2,0.49851
FUE 21,2,0.14728
FUE 22,2,0.10585
FUE 23,3,0.71717
FUE 24,3,0.70277
FUE 25,3,0.41724
FUE 26,3,0.31267
FUE 27,3,0.84464
FUE 28,3,0.17543
FUE 29,3,0.47544
FUE 30,3,0.0031322
FUE 31,3,0.76777
FUE 32,3,0.27046
FUE 33,3,0.57622
FUE 34,4,0.41718
FUE 35,4,0.63644
FUE 36,4,0.44551
FUE 37,4,0.53866
FUE 38,4,0.059301
FUE 39,4,0.5755
FUE 40,4,0.9351
FUE 41,4,0.88583
FUE 42,4,0.13902
FUE 43,4,0.44839
FUE 44,4,0.27311
FUE 45,5,0.86514
FUE 46,5,0.47554
FUE 47,5,0.68442
FUE 48,5,0.67947
FUE 49,5,0.76029
FUE 50,5,0.58466
FUE 51,5,0.59949
FUE 52,5,0.72996
FUE 53,5,0.51244
FUE 54,5,0.89158
FUE 55,5,0.88167
FUE 56,6,0.76743
FUE 57,6,0.34187
FUE 58,6,0.77796
FUE 59,6,0.33642
FUE 60,6,0.1593
FUE 61,6,0.045061
FUE 62,6,0.50895
FUE 63,6,0.20545
FUE 64,6,0.97359
FUE 65,6,0.5171
FUE 66,6,0.85878
