,FBS,Bid
FUE 1,1,0.2588
FUE 2,1,0.95263
FUE 3,1,0.25739
FUE 4,1,0.44887
FUE 5,1,0.4585
FUE 6,1,0.01747
FUE 7,1,0.39628
FUE 8,1,0.67862
FUE 9,1,0.46947
FUE 10,1,0.1311
FUE 11,1,0.1499
FUE 12,2,0.82397
FUE 13,2,0.93397
FUE 14,2,0.38444
FUE 15,2,0.5903
FUE 16,2,0.18711
FUE 17,2,0.38317
FUE 18,2,0.18035
FUE 19,2,0.97059
FUE 20,2,0.28247
FUE 21,2,0.31625
FUE 22,2,0.57178
FUE 23,3,0.43145
FUE 24,3,0.039585
FUE 25,3,0.078585
FUE 26,3,0.73687
FUE 27,3,0.47669
FUE 28,3,0.45377
FUE 29,3,0.12054
FUE 30,3,0.92838
FUE 31,3,0.97956
FUE 32,3,0.20492
FUE 33,3,0.076497
FUE 34,4,0.0016026
FUE 35,4,0.6624
FUE 36,4,0.95705
FUE 37,4,0.65811
FUE 38,4,0.74229
FUE 39,4,0.59162
FUE 40,4,0.061441
FUE 41,4,0.15563
FUE 42,4,0.28584
FUE 43,4,0.92593
FUE 44,4,0.62799
FUE 45,5,0.9647
FUE 46,5,0.80895
FUE 47,5,0.51393
FUE 48,5,0.8418
FUE 49,5,0.58414
FUE 50,5,0.44249
FUE 51,5,0.43497
FUE 52,5,0.14458
FUE 53,5,0.8683
FUE 54,5,0.55301
FUE 55,5,0.97235
FUE 56,6,0.625
FUE 57,6,0.98615
FUE 58,6,0.55275
FUE 59,6,0.10214
FUE 60,6,0.68563
FUE 61,6,0.95912
FUE 62,6,0.77996
FUE 63,6,0.04827
FUE 64,6,0.57912
FUE 65,6,0.58899
FUE 66,6,0.53188
