,FBS,Bid
FUE 1,1,0.61221
FUE 2,1,0.74427
FUE 3,1,0.1074
FUE 4,1,0.97747
FUE 5,1,0.69713
FUE 6,1,0.005723
FUE 7,1,0.86351
FUE 8,1,0.67787
FUE 9,1,0.0047058
FUE 10,1,0.43401
FUE 11,1,0.22799
FUE 12,1,0.41159
FUE 13,2,0.1495
FUE 14,2,0.24696
FUE 15,2,0.16157
FUE 16,2,0.083561
FUE 17,2,0.73583
FUE 18,2,0.325
FUE 19,2,0.84146
FUE 20,2,0.18685
FUE 21,2,0.025956
FUE 22,2,0.9199
FUE 23,2,0.43045
FUE 24,2,0.91077
FUE 25,3,0.048511
FUE 26,3,0.94004
FUE 27,3,0.84466
FUE 28,3,0.85713
FUE 29,3,0.90387
FUE 30,3,0.56181
FUE 31,3,0.69375
FUE 32,3,0.75609
FUE 33,3,0.88607
FUE 34,3,0.57422
FUE 35,3,0.18817
FUE 36,3,0.90953
FUE 37,4,0.91813
FUE 38,4,0.63793
FUE 39,4,0.47141
FUE 40,4,0.29905
FUE 41,4,0.69657
FUE 42,4,0.10019
FUE 43,4,0.26748
FUE 44,4,0.01752
FUE 45,4,0.80991
FUE 46,4,0.34787
FUE 47,4,0.95727
FUE 48,4,0.038861
FUE 49,5,0.37291
FUE 50,5,0.94653
FUE 51,5,0.46919
FUE 52,5,0.27253
FUE 53,5,0.341
FUE 54,5,0.18067
FUE 55,5,0.22218
FUE 56,5,0.63589
FUE 57,5,0.35682
FUE 58,5,0.3405
FUE 59,5,0.33634
FUE 60,5,0.11933
FUE 61,6,0.8858
FUE 62,6,0.40184
FUE 63,6,0.6633
FUE 64,6,0.86827
FUE 65,6,0.8028
FUE 66,6,0.58763
FUE 67,6,0.16959
FUE 68,6,0.91845
FUE 69,6,0.33234
FUE 70,6,0.69459
FUE 71,6,0.35448
FUE 72,6,0.31217
