,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,58.4067,58.384,58.3458,58.1581,58.0308,58.0202,58.1483,57.808,56.5444,57.5065,56.6102,57.0558,57.5139,56.5991,53.0598,52.1057,48.9438,55.3999,57.2144,56.7911,45.7574,56.4817,45.2942,56.8393,56.8737,52.0305,55.609,49.6542,48.512,56.3574,52.7021,56.2671,51.2727,51.4908,55.6784,54.3167
FUE 2,54.3877,54.3662,54.3301,54.1523,54.0315,54.0215,54.143,53.8197,52.6089,53.5321,52.6723,53.1007,53.5392,52.6615,49.212,48.2721,45.1402,51.5009,53.2527,52.8464,41.9685,52.5484,41.5067,52.8927,52.9258,48.1978,51.7041,45.8456,44.7111,52.4285,48.8599,52.3413,47.4492,47.6648,51.7714,50.4448
FUE 3,89.5591,89.5306,89.4828,89.2495,89.0927,89.0797,89.2374,88.8207,87.3283,88.4571,87.4042,87.923,88.466,87.3913,83.4941,82.4865,79.2141,86.0335,88.1098,87.6137,75.9751,87.2561,75.5069,87.6698,87.7099,82.4075,86.2669,79.9426,78.7726,87.1136,83.1148,87.0103,81.6159,81.8431,86.3446,84.8436
FUE 4,68.6722,68.6455,68.6006,68.3811,68.2333,68.221,68.3698,67.976,66.5507,67.6309,66.6236,67.1212,67.6393,66.6113,62.8142,61.821,58.578,65.2985,67.2998,66.8249,55.3528,66.4812,54.886,66.8787,66.9172,61.743,65.5251,59.3018,58.1391,66.3439,62.4407,66.2443,60.9605,61.1852,65.6005,64.1383
FUE 5,71.99,71.9634,71.9185,71.6991,71.5513,71.539,71.6878,71.2941,69.8692,70.9491,69.9422,70.4396,70.9576,69.9298,66.1334,65.1403,61.8976,68.6174,70.6182,70.1434,58.6725,69.7998,58.2056,70.1972,70.2356,65.0624,68.8439,62.6213,61.4587,69.6625,65.76,69.563,64.2799,64.5046,68.9193,67.4574
FUE 6,100.0904,100.0621,100.0144,99.7816,99.6251,99.6121,99.7695,99.3536,97.8636,98.9907,97.9393,98.4574,98.9996,97.9265,94.0327,93.0256,89.7541,96.5702,98.6439,98.1486,86.5156,97.7915,86.0475,98.2045,98.2446,92.9466,96.8034,90.4825,89.3128,97.6491,93.6536,97.5459,92.1553,92.3824,96.881,95.3813
FUE 7,58.1948,58.1574,58.0946,57.7911,57.5898,57.5733,57.7756,57.2453,55.4411,56.7934,55.5299,56.1448,56.8044,55.5148,51.1965,50.1321,46.7467,53.9611,56.3697,55.7766,43.4559,55.3568,42.983,55.843,55.8906,50.0492,54.2234,47.4934,46.2957,55.1911,50.7942,55.0716,49.2224,49.459,54.3111,52.6478
FUE 8,56.7202,56.6804,56.6136,56.2913,56.0784,56.0609,56.2749,55.7152,53.8348,55.241,53.9267,54.5644,55.2525,53.9111,49.4998,48.4236,45.0155,52.3127,54.7985,54.1821,41.7145,53.7477,41.2407,54.2509,54.3003,48.34,52.5814,45.7658,44.5626,53.5766,49.0927,53.4533,47.5059,47.7445,52.6714,50.9726
FUE 9,54.9481,54.9083,54.8416,54.5197,54.3069,54.2894,54.5032,53.944,52.065,53.4703,52.1568,52.7941,53.4817,52.1412,47.7315,46.6556,43.2479,50.5436,53.0281,52.4121,39.947,51.978,39.4732,52.4809,52.5303,46.5719,50.8122,43.9981,42.795,51.8069,47.3246,51.6838,45.7381,45.9765,50.9022,49.204
FUE 10,56.67,56.6271,56.5614,55.9998,56.3571,55.5359,56.0659,56.2489,55.7033,53.4735,55.6723,51.757,55.3948,49.6702,47.6933,54.1914,51.1528,45.6253,53.5933,55.0771,50.0723,55.0272,48.3734,52.2162,52.5953,39.8381,54.6694,40.023,38.502,51.7462,32.386,52.0225,23.1911,52.697,51.229,53.1361
