,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,64.8593,64.8593,64.8581,64.8563,64.8462,64.8488,64.6333,64.3047,63.3993,61.5213,63.9598,61.3492,63.8801,63.4425,59.6637,61.8002,58.7104,57.0057,62.8668,62.9618,62.3415,59.7034,45.6869,53.9988,60.8441,54.7797,54.4522,61.4403,49.7753,60.5334,62.1617,62.2101,40.6824,50.0102,61.8183,58.2573
FUE 2,62.1329,62.1329,62.1317,62.13,62.1198,62.1224,61.9063,61.5767,60.669,58.7876,61.2308,58.6152,61.1509,60.7122,56.9277,59.0669,55.9736,54.2678,60.1353,60.2305,59.609,56.9674,42.9469,51.2598,58.1094,52.0409,51.7132,58.7064,47.0356,57.7983,59.4289,59.4774,37.9423,47.2704,59.085,55.5201
FUE 3,65.0578,65.0578,65.0567,65.0552,65.0463,65.0485,64.8568,64.5624,63.74,61.9909,64.251,61.8282,64.1786,63.7796,60.2183,62.2538,59.2967,57.6344,63.2494,63.3373,62.7611,60.2564,46.3985,54.6721,61.3487,55.4441,55.1205,61.9143,50.4765,61.0524,62.593,62.6383,41.3986,50.7104,62.2708,58.8565
FUE 4,73.8228,73.8228,73.8216,73.8199,73.8099,73.8124,73.6001,73.276,72.3815,70.52,72.9355,70.3491,72.8568,72.4242,68.6731,70.7969,67.7237,66.0242,71.8544,71.9484,71.3338,68.7125,54.7154,63.0227,69.8472,63.8025,63.4754,70.4395,58.8026,69.5383,71.1555,71.2035,49.7115,59.0373,70.8148,67.2721
FUE 5,62.3135,62.3135,62.312,62.3098,62.297,62.3002,62.0287,61.6209,60.5318,58.3895,61.2005,58.1989,61.1043,60.5827,56.3699,58.6999,55.3583,53.5777,59.9106,60.0204,59.3093,56.4123,42.1163,50.4933,57.6443,51.2894,50.9551,58.2996,46.2222,57.3061,59.1057,59.1604,37.1042,46.4586,58.7201,54.8819
FUE 6,129.1763,129.1763,129.175,129.1732,129.1627,129.1653,128.9418,128.6015,127.6684,125.7487,128.2453,125.5736,128.1631,127.7127,123.8645,126.0327,122.9014,121.1838,127.1221,127.2194,126.5848,123.9046,109.8402,118.1635,125.0604,118.947,118.6183,125.6662,113.9317,124.7452,126.4012,126.4506,104.8344,114.1668,126.0511,122.4443
FUE 7,73.6067,73.6067,73.6054,73.6037,73.5932,73.5958,73.3737,73.0355,72.1074,70.1951,72.6814,70.0205,72.5996,72.1515,68.3156,70.4782,67.3542,65.6389,71.5636,71.6604,71.0284,68.3556,54.2996,62.621,69.5087,63.404,63.0755,70.1129,58.3906,69.1944,70.8455,70.8947,49.294,58.6256,70.4966,66.8978
FUE 8,67.249,67.249,67.2477,67.2459,67.2351,67.2378,67.0084,66.6597,65.7069,63.758,66.2955,63.5808,66.2116,65.7521,61.8554,64.0455,60.8856,59.1591,65.1509,65.2499,64.6053,61.8958,47.7988,56.1298,63.062,56.9151,56.5856,63.6745,51.8924,62.7437,64.419,64.4691,42.7921,52.1277,64.0642,60.4258
FUE 9,83.669,83.669,83.6678,83.666,83.6558,83.6583,83.44,83.1071,82.1917,80.2984,82.7581,80.1252,82.6775,82.2352,78.431,80.5791,77.4741,75.7646,81.6541,81.7499,81.1244,78.4708,64.4366,72.7528,79.6171,73.5347,73.2067,80.2168,68.5262,79.3048,80.9432,80.992,59.4317,68.7611,80.5974,77.0195
FUE 10,101.0528,101.0528,101.0517,101.0497,101.0404,101.0403,100.683,99.8331,98.201,98.2202,99.2086,94.5948,99.9004,99.8946,99.1143,91.0634,98.7114,98.3321,97.3312,98.205,99.0693,98.6601,95.4937,82.946,98.7928,79.3221,78.9714,92.1588,96.1378,98.3841,96.2378,97.8627,94.0947,95.8158,97.6061,97.4931
