,FBS,Bid
FUE 1,1,0.27766
FUE 2,1,0.99071
FUE 3,1,0.24227
FUE 4,1,0.91379
FUE 5,1,0.29601
FUE 6,1,0.39009
FUE 7,1,0.12486
FUE 8,1,0.069424
FUE 9,1,0.47837
FUE 10,1,0.4666
FUE 11,1,0.6748
FUE 12,2,0.3833
FUE 13,2,0.28103
FUE 14,2,0.024929
FUE 15,2,0.060648
FUE 16,2,0.52606
FUE 17,2,0.80494
FUE 18,2,0.26944
FUE 19,2,0.10983
FUE 20,2,0.13252
FUE 21,2,0.035153
FUE 22,2,0.081117
FUE 23,3,0.74807
FUE 24,3,0.13773
FUE 25,3,0.72771
FUE 26,3,0.67452
FUE 27,3,0.7763
FUE 28,3,0.60652
FUE 29,3,0.031232
FUE 30,3,0.92101
FUE 31,3,0.6357
FUE 32,3,0.86323
FUE 33,3,0.59334
FUE 34,4,0.34095
FUE 35,4,0.79268
FUE 36,4,0.26795
FUE 37,4,0.98785
FUE 38,4,0.7883
FUE 39,4,0.37515
FUE 40,4,0.74607
FUE 41,4,0.12969
FUE 42,4,0.81265
FUE 43,4,0.85082
FUE 44,4,0.30638
FUE 45,5,0.77761
FUE 46,5,0.85569
FUE 47,5,0.89698
FUE 48,5,0.0056264
FUE 49,5,0.97082
FUE 50,5,0.19529
FUE 51,5,0.63887
FUE 52,5,0.85052
FUE 53,5,0.78603
FUE 54,5,0.65059
FUE 55,5,0.2772
FUE 56,6,0.3117
FUE 57,6,0.41079
FUE 58,6,0.42597
FUE 59,6,0.57583
FUE 60,6,0.59687
FUE 61,6,0.36367
FUE 62,6,0.3362
FUE 63,6,0.43529
FUE 64,6,0.24768
FUE 65,6,0.28974
FUE 66,6,0.75916
