,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,79.0654,79.0233,78.9735,78.9714,78.9789,78.9447,78.9484,78.4902,78.5653,78.3977,78.5136,77.6667,78.4439,76.2652,77.8183,77.0006,76.5302,73.3467,76.8404,76.2753,77.797,70.9836,77.5481,72.1743,76.9907,77.1169,55.7772,56.5095,75.5909,76.5137,76.1873,66.1982,73.6849,72.7356,75.9266,63.5061
FUE 2,57.9561,57.909,57.8532,57.8509,57.8593,57.821,57.8252,57.3162,57.3993,57.2141,57.3421,56.415,57.2651,54.9132,56.5798,55.6969,55.1945,51.8689,55.5254,54.9238,56.5566,49.4519,56.2866,50.666,55.6863,55.8217,34.1741,34.9068,54.2015,55.177,54.8306,44.6172,52.2176,51.2408,54.555,41.9138
FUE 3,60.5069,60.4707,60.4277,60.4259,60.4324,60.4029,60.4061,60.0073,60.0731,59.9262,60.0279,59.2779,59.9668,58.0039,59.4134,58.6771,58.2475,55.2548,58.5312,58.0132,59.3944,52.968,59.1716,54.1253,58.668,58.7826,37.8662,38.5978,57.3786,58.2324,57.932,48.2543,55.5784,54.6674,57.6908,45.5788
FUE 4,56.8427,56.806,56.7625,56.7606,56.7672,56.7373,56.7405,56.3368,56.4033,56.2547,56.3575,55.5993,56.2957,54.3141,55.7362,54.9928,54.5596,51.5497,54.8457,54.3234,55.717,49.2559,55.4919,50.4162,54.9837,55.0993,34.1441,34.8759,53.6845,54.5444,54.2417,44.5354,51.8747,50.9601,53.9987,41.8583
FUE 5,69.4863,69.4439,69.3937,69.3916,69.3992,69.3647,69.3684,68.9064,68.9822,68.8132,68.93,68.0772,68.8598,66.6682,68.2298,67.4072,66.9344,63.7399,67.2462,66.6783,68.2084,61.3726,67.9579,62.5651,67.3972,67.5242,46.1605,46.8928,65.991,66.9178,66.5899,56.5832,64.079,63.1275,66.328,53.8902
FUE 6,59.6194,59.5844,59.5428,59.5411,59.5473,59.5188,59.5219,59.1356,59.1994,59.0569,59.1555,58.4264,59.0963,57.1806,58.5584,57.8399,57.4194,54.4706,57.6972,57.1897,58.5399,52.2021,58.3228,53.3513,57.831,57.943,37.1259,37.8574,56.5665,57.4046,57.1101,47.5059,54.7908,53.8889,56.8732,44.8345
FUE 7,98.4475,98.4032,98.3508,98.3485,98.3565,98.3205,98.3243,97.8433,97.922,97.7465,97.8678,96.9846,97.7948,95.5372,97.1422,96.2948,95.8097,92.5602,96.1294,95.5475,97.1201,90.1718,96.8616,91.3735,96.2845,96.415,74.9316,75.6641,94.8455,95.7927,95.4571,85.363,92.9033,91.9411,95.1895,82.6656
FUE 8,83.2854,83.2401,83.1866,83.1843,83.1924,83.1557,83.1597,82.6695,82.7496,82.5709,82.6944,81.7968,82.6201,80.3314,81.9568,81.0976,80.6068,77.3319,80.9302,80.3418,81.9343,74.9338,81.672,76.1398,81.0873,81.2194,59.681,60.4135,79.6331,80.5896,80.2505,70.1163,77.6769,76.7098,79.9802,67.4169
FUE 9,71.2231,71.1807,71.1303,71.1282,71.1358,71.1012,71.105,70.6423,70.7181,70.5489,70.6659,69.8119,70.5956,68.4014,69.9647,69.1412,68.6679,65.4712,68.98,68.4115,69.9433,63.1031,69.6925,64.296,69.1312,69.2582,47.8899,48.6222,67.7236,68.6513,68.3231,58.3129,65.8105,64.8586,68.0609,55.6198
FUE 10,96.0678,96.023,95.97,95.9678,95.9758,95.9394,95.9433,95.4579,95.5373,95.3602,95.4826,94.5924,95.409,93.1362,94.7512,93.898,93.4101,90.1482,93.7317,93.1466,94.7289,87.7551,94.4685,88.9589,93.8877,94.019,72.5088,73.2413,92.4413,93.3931,93.0558,82.9421,90.4923,89.5277,92.7868,80.2437
