,FBS,Bid
FUE 1,1,0.87411
FUE 2,1,0.86035
FUE 3,1,0.020481
FUE 4,1,0.0073882
FUE 5,1,0.32593
FUE 6,1,0.80274
FUE 7,1,0.53157
FUE 8,1,0.95896
FUE 9,1,0.10826
FUE 10,2,0.82099
FUE 11,2,0.68866
FUE 12,2,0.8126
FUE 13,2,0.78061
FUE 14,2,0.44037
FUE 15,2,0.75459
FUE 16,2,0.91022
FUE 17,2,0.13993
FUE 18,2,0.82234
FUE 19,3,0.31131
FUE 20,3,0.27161
FUE 21,3,0.82587
FUE 22,3,0.23631
FUE 23,3,0.21103
FUE 24,3,0.7988
FUE 25,3,0.30518
FUE 26,3,0.37647
FUE 27,3,0.019766
FUE 28,4,0.59472
FUE 29,4,0.52515
FUE 30,4,0.018639
FUE 31,4,0.3857
FUE 32,4,0.34569
FUE 33,4,0.11687
FUE 34,4,0.52227
FUE 35,4,0.88551
FUE 36,4,0.97254
FUE 37,5,0.73152
FUE 38,5,0.53004
FUE 39,5,0.99977
FUE 40,5,0.34592
FUE 41,5,0.36527
FUE 42,5,0.010995
FUE 43,5,0.0076208
FUE 44,5,0.20839
FUE 45,5,0.76186
FUE 46,6,0.79266
FUE 47,6,0.34185
FUE 48,6,0.057122
FUE 49,6,0.19599
FUE 50,6,0.58383
FUE 51,6,0.92459
FUE 52,6,0.37013
FUE 53,6,0.24735
FUE 54,6,0.13389
