,FBS,Bid
FUE 1,1,0.050462
FUE 2,1,0.17379
FUE 3,1,0.77503
FUE 4,1,0.50371
FUE 5,1,0.45748
FUE 6,1,0.42132
FUE 7,1,0.3209
FUE 8,1,0.66291
FUE 9,1,0.71533
FUE 10,1,0.2092
FUE 11,2,0.33299
FUE 12,2,0.70252
FUE 13,2,0.79382
FUE 14,2,0.49008
FUE 15,2,0.79739
FUE 16,2,0.92333
FUE 17,2,0.34404
FUE 18,2,0.8974
FUE 19,2,0.76941
FUE 20,2,0.48332
FUE 21,3,0.097284
FUE 22,3,0.84129
FUE 23,3,0.47274
FUE 24,3,0.49109
FUE 25,3,0.10795
FUE 26,3,0.33292
FUE 27,3,0.0011831
FUE 28,3,0.31623
FUE 29,3,0.54332
FUE 30,3,0.91203
FUE 31,4,0.77415
FUE 32,4,0.46123
FUE 33,4,0.045623
FUE 34,4,0.40718
FUE 35,4,0.90721
FUE 36,4,0.25395
FUE 37,4,0.32516
FUE 38,4,0.81052
FUE 39,4,0.84756
FUE 40,4,0.40503
FUE 41,5,0.76678
FUE 42,5,0.73346
FUE 43,5,0.73562
FUE 44,5,0.17657
FUE 45,5,0.93609
FUE 46,5,0.050847
FUE 47,5,0.82613
FUE 48,5,0.70708
FUE 49,5,0.24861
FUE 50,5,0.75996
FUE 51,6,0.93555
FUE 52,6,0.42621
FUE 53,6,0.71185
FUE 54,6,0.282
FUE 55,6,0.11481
FUE 56,6,0.14384
FUE 57,6,0.31104
FUE 58,6,0.43111
FUE 59,6,0.033127
FUE 60,6,0.80386
