,FBS,Bid
FUE 1,1,0.083783
FUE 2,1,0.70717
FUE 3,1,0.50058
FUE 4,1,0.55819
FUE 5,1,0.19652
FUE 6,1,0.87056
FUE 7,1,0.27798
FUE 8,1,0.91352
FUE 9,1,0.81235
FUE 10,1,0.69544
FUE 11,1,0.62343
FUE 12,1,0.37936
FUE 13,1,0.6426
FUE 14,2,0.81894
FUE 15,2,0.19573
FUE 16,2,0.68986
FUE 17,2,0.35884
FUE 18,2,0.86042
FUE 19,2,0.42587
FUE 20,2,0.076807
FUE 21,2,0.11539
FUE 22,2,0.68608
FUE 23,2,0.26474
FUE 24,2,0.15073
FUE 25,2,0.95184
FUE 26,2,0.51103
FUE 27,3,0.20559
FUE 28,3,0.27807
FUE 29,3,0.75929
FUE 30,3,0.014825
FUE 31,3,0.18277
FUE 32,3,0.46043
FUE 33,3,0.95058
FUE 34,3,0.81513
FUE 35,3,0.7978
FUE 36,3,0.67149
FUE 37,3,0.60488
FUE 38,3,0.52623
FUE 39,3,0.73863
FUE 40,4,0.10619
FUE 41,4,0.43712
FUE 42,4,0.24534
FUE 43,4,0.0085677
FUE 44,4,0.80556
FUE 45,4,0.75373
FUE 46,4,0.92949
FUE 47,4,0.89958
FUE 48,4,0.45309
FUE 49,4,0.26437
FUE 50,4,0.14647
FUE 51,4,0.60348
FUE 52,4,0.83028
FUE 53,5,0.1225
FUE 54,5,0.31038
FUE 55,5,0.56176
FUE 56,5,0.5011
FUE 57,5,0.44338
FUE 58,5,0.72729
FUE 59,5,0.77074
FUE 60,5,0.84797
FUE 61,5,0.87566
FUE 62,5,0.93178
FUE 63,5,0.81849
FUE 64,5,0.54232
FUE 65,5,0.0096226
FUE 66,6,0.99353
FUE 67,6,0.9098
FUE 68,6,0.33435
FUE 69,6,0.55507
FUE 70,6,0.010559
FUE 71,6,0.34327
FUE 72,6,0.28183
FUE 73,6,0.28893
FUE 74,6,0.080195
FUE 75,6,0.56366
FUE 76,6,0.18855
FUE 77,6,0.58587
FUE 78,6,0.65438
