,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,64.2499,64.1584,64.1531,63.9938,64.0679,63.5898,63.4799,63.9463,63.654,63.4416,63.3421,62.9563,63.0697,58.6817,63.2258,63.2468,61.7175,58.0818,62.546,61.8893,58.5106,58.2872,62.0814,61.9046,57.7416,48.4526,40.6591,61.2753,45.7108,51.4226,36.1771,48.1199,60.8576,57.303,53.057,59.605
FUE 2,57.7479,57.6524,57.6468,57.4806,57.558,57.0604,56.9464,57.4312,57.1271,56.9068,56.8035,56.4046,56.5216,52.0415,56.6832,56.7049,55.1305,51.4348,55.9814,55.3066,51.8684,51.6425,55.5036,55.3223,51.0912,41.7653,33.9678,54.678,39.0213,44.7402,29.4853,41.4323,54.2514,50.6486,46.379,52.9772
FUE 3,57.6845,57.5517,57.544,57.3158,57.4215,56.7522,56.6024,57.2485,56.8405,56.5506,56.4163,55.9061,56.0545,50.8735,56.261,56.2889,54.3509,50.2203,55.3781,54.5602,50.6864,50.443,54.7963,54.5788,49.8532,40.284,32.4604,53.8201,37.5254,43.2897,27.9746,39.9487,53.328,49.3833,44.9573,51.8961
FUE 4,72.6989,72.6024,72.5968,72.429,72.507,72.0049,71.8898,72.3791,72.0722,71.8499,71.7458,71.3436,71.4616,66.9598,71.6244,71.6463,70.0612,66.3515,70.9174,70.2383,66.7862,66.5596,70.4365,70.2541,66.0071,56.6727,48.8742,69.6063,53.9282,59.6487,44.3916,56.3396,69.1777,65.5636,61.2885,67.8983
FUE 5,71.9756,71.8808,71.8753,71.7103,71.7871,71.2929,71.1796,71.6612,71.3592,71.1402,71.0376,70.6409,70.7574,66.293,70.918,70.9395,69.3729,65.6875,70.2199,69.5483,66.1202,65.8947,69.7445,69.5639,65.3444,56.0248,48.2279,68.9222,53.2811,58.9988,43.7455,55.6918,68.4971,64.9025,60.6369,67.2266
FUE 6,99.0581,98.9542,98.9481,98.7678,98.8516,98.3143,98.1918,98.7143,98.386,98.1493,98.0387,97.6129,97.7375,93.0771,97.9099,97.9331,96.2686,92.4576,97.1639,96.4532,92.9001,92.6694,96.6602,96.4696,92.1076,82.7131,74.9081,95.796,79.9649,85.6968,70.4246,82.3795,95.3524,91.6574,87.3438,94.0363
FUE 7,81.8269,81.7196,81.7134,81.5274,81.6138,81.0607,80.9349,81.4723,81.1345,80.8913,80.7778,80.3416,80.4692,75.7408,80.6458,80.6696,78.9705,75.1167,79.8827,79.1583,75.5624,75.33,79.369,79.175,74.7642,65.3451,57.5374,78.4903,62.5954,68.332,53.0536,65.0112,78.0403,74.3113,69.9819,76.7087
FUE 8,65.6012,65.5045,65.4989,65.3307,65.4089,64.9056,64.7904,65.2807,64.9731,64.7503,64.646,64.2431,64.3613,59.8543,64.5244,64.5463,62.9586,59.2456,63.8161,63.136,59.6805,59.4539,63.3345,63.1518,58.901,49.5646,41.7659,62.5031,46.8199,52.5408,37.2832,49.2315,62.074,58.4573,54.1809,60.7935
FUE 9,65.8281,65.7225,65.7163,65.5332,65.6183,65.0731,64.9489,65.4789,65.1458,64.9058,64.7938,64.3628,64.4889,59.7942,64.6634,64.6869,63.005,59.1724,63.9088,63.1912,59.6165,59.385,63.4001,63.2078,58.8211,49.4142,41.6077,62.5286,46.6652,52.3995,37.1241,49.0804,62.0817,58.3696,54.048,60.7578
FUE 10,86.3668,86.2616,86.2554,86.0729,86.1577,85.6143,85.4905,86.0188,85.6868,85.4476,85.3358,84.906,85.0318,80.3448,85.2058,85.2293,83.5513,79.7236,84.4532,83.7372,80.1673,79.936,83.9456,83.7537,79.3726,69.9684,62.1623,83.0757,67.2196,72.9534,57.6787,69.6347,82.6296,78.9213,74.6015,81.3075
