,FBS,Bid
FUE 1,1,0.63599
FUE 2,1,0.43161
FUE 3,1,0.028768
FUE 4,1,0.58556
FUE 5,1,0.59403
FUE 6,1,0.77988
FUE 7,1,0.93719
FUE 8,1,0.50726
FUE 9,1,0.92486
FUE 10,1,0.27576
FUE 11,1,0.69519
FUE 12,1,0.092801
FUE 13,1,0.48415
FUE 14,2,0.79348
FUE 15,2,0.6323
FUE 16,2,0.16561
FUE 17,2,0.057477
FUE 18,2,0.30954
FUE 19,2,0.0080518
FUE 20,2,0.094753
FUE 21,2,0.12526
FUE 22,2,0.28629
FUE 23,2,0.74803
FUE 24,2,0.15784
FUE 25,2,0.28444
FUE 26,2,0.28991
FUE 27,3,0.8345
FUE 28,3,0.093346
FUE 29,3,0.9844
FUE 30,3,0.76357
FUE 31,3,0.93921
FUE 32,3,0.58414
FUE 33,3,0.92958
FUE 34,3,0.33063
FUE 35,3,0.88703
FUE 36,3,0.7035
FUE 37,3,0.94871
FUE 38,3,0.48553
FUE 39,3,0.3543
FUE 40,4,0.80765
FUE 41,4,0.71968
FUE 42,4,0.67206
FUE 43,4,0.94287
FUE 44,4,0.243
FUE 45,4,0.22058
FUE 46,4,0.75093
FUE 47,4,0.50199
FUE 48,4,0.98444
FUE 49,4,0.31008
FUE 50,4,0.89283
FUE 51,4,0.49055
FUE 52,4,0.55968
FUE 53,5,0.12025
FUE 54,5,0.96349
FUE 55,5,0.63747
FUE 56,5,0.85742
FUE 57,5,0.68414
FUE 58,5,0.47244
FUE 59,5,0.93549
FUE 60,5,0.98489
FUE 61,5,0.27194
FUE 62,5,0.080597
FUE 63,5,0.076525
FUE 64,5,0.55184
FUE 65,5,0.58107
FUE 66,6,0.47736
FUE 67,6,0.76763
FUE 68,6,0.16845
FUE 69,6,0.90638
FUE 70,6,0.040476
FUE 71,6,0.27539
FUE 72,6,0.78072
FUE 73,6,0.53787
FUE 74,6,0.083202
FUE 75,6,0.77765
FUE 76,6,0.14116
FUE 77,6,0.75612
FUE 78,6,0.39352
