,FBS,Bid
FUE 1,1,0.95651
FUE 2,1,0.36387
FUE 3,1,0.50477
FUE 4,1,0.23408
FUE 5,1,0.75584
FUE 6,1,0.79294
FUE 7,1,0.077796
FUE 8,1,0.92877
FUE 9,1,0.79578
FUE 10,2,0.58165
FUE 11,2,0.069615
FUE 12,2,0.64694
FUE 13,2,0.17663
FUE 14,2,0.17544
FUE 15,2,0.44088
FUE 16,2,0.20667
FUE 17,2,0.81991
FUE 18,2,0.77501
FUE 19,3,0.46176
FUE 20,3,0.91884
FUE 21,3,0.7617
FUE 22,3,0.54691
FUE 23,3,0.21281
FUE 24,3,0.5574
FUE 25,3,0.11734
FUE 26,3,0.95226
FUE 27,3,0.76202
FUE 28,4,0.42805
FUE 29,4,0.5153
FUE 30,4,0.27379
FUE 31,4,0.0036073
FUE 32,4,0.8197
FUE 33,4,0.80133
FUE 34,4,0.72262
FUE 35,4,0.033266
FUE 36,4,0.64509
FUE 37,5,0.56482
FUE 38,5,0.0044268
FUE 39,5,0.99188
FUE 40,5,0.93366
FUE 41,5,0.7516
FUE 42,5,0.71228
FUE 43,5,0.51459
FUE 44,5,0.034859
FUE 45,5,0.75732
FUE 46,6,0.23556
FUE 47,6,0.48353
FUE 48,6,0.25857
FUE 49,6,0.013188
FUE 50,6,0.65305
FUE 51,6,0.3977
FUE 52,6,0.42169
FUE 53,6,0.20454
FUE 54,6,0.79355
