,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,62.1404,62.1404,62.1336,62.0944,62.0661,62.0575,61.9568,61.5424,61.7689,61.0508,61.7205,60.8917,61.5598,60.1388,57.257,61.067,61.3184,57.4182,60.9739,51.525,52.0105,49.5588,53.6357,57.8236,60.1318,50.7277,50.339,52.9079,57.5678,46.819,55.9339,59.2474,56.6453,59.0792,43.3055,55.4786
FUE 2,63.9776,63.9776,63.9713,63.9347,63.9084,63.9003,63.8064,63.4184,63.6308,62.9551,63.5854,62.8045,63.4347,62.0881,59.3015,62.9703,63.2076,59.4588,62.8823,53.645,54.1272,51.6889,55.7384,59.8538,62.0814,52.8524,52.4656,55.0175,59.6047,48.9575,58.0053,61.2329,58.7033,61.0708,45.4492,57.5575
FUE 3,63.2083,63.2083,63.2029,63.1716,63.149,63.1421,63.0614,62.7253,62.9097,62.319,62.8704,62.1858,62.7395,61.5452,58.9653,62.3324,62.5411,59.114,62.2547,53.4837,53.958,51.5518,55.536,59.4858,61.5392,52.7022,52.3201,54.8315,59.2515,48.8403,57.7303,60.7669,58.3975,60.6178,45.3447,57.2999
FUE 4,61.9719,61.9719,61.9662,61.9332,61.9094,61.9021,61.8171,61.464,61.6576,61.0389,61.6163,60.8999,61.4789,60.234,57.5835,61.0529,61.271,57.7351,60.9717,52.0403,52.5174,50.0998,54.1072,58.115,60.2277,51.2548,50.8711,53.3969,57.8755,47.3811,56.3271,59.4296,57.005,59.2761,43.881,55.8906
FUE 5,61.3956,61.3956,61.3885,61.3479,61.3185,61.3096,61.2054,60.7773,61.0111,60.271,60.961,60.1074,60.7952,59.3358,56.4065,60.2875,60.5463,56.5695,60.1919,50.6378,51.1248,48.6667,52.7568,56.98,59.3286,49.8382,49.4485,52.0256,56.7209,45.923,55.0701,58.4261,55.7881,58.2549,42.407,54.6111
FUE 6,54.1307,54.1307,54.1229,54.0777,54.0452,54.0353,53.92,53.449,53.7057,52.8977,53.6506,52.7208,53.4686,51.893,48.8249,52.9157,53.1968,48.9934,52.8121,42.9533,43.4447,40.9689,45.0955,49.4185,51.8853,42.1476,41.7553,44.355,49.1501,38.2143,47.4513,50.9294,48.1879,50.7492,34.6914,46.9819
FUE 7,78.3723,78.3723,78.3666,78.3333,78.3092,78.302,78.2163,77.8605,78.0555,77.4324,78.0139,77.2925,77.8755,76.6227,73.9613,77.4465,77.6662,74.1134,77.3648,68.4089,68.8865,66.4671,70.478,74.4945,76.6164,67.6229,67.2389,69.7668,74.2543,63.7474,72.7017,75.8143,73.3813,75.6601,60.2466,72.2643
FUE 8,60.9732,60.9732,60.966,60.9244,60.8943,60.8852,60.7786,60.341,60.5799,59.8248,60.5287,59.6583,60.3593,58.8742,55.9133,59.8417,60.1054,56.0776,59.7443,50.1208,50.6088,48.1466,52.2452,56.4915,58.8669,49.3198,48.9295,51.5119,56.2303,45.4003,54.5684,57.9523,55.2907,57.7791,41.8827,54.107
FUE 9,57.8816,57.8816,57.8734,57.8262,57.7921,57.7818,57.6613,57.1706,57.4377,56.5988,57.3803,56.4159,57.1909,55.563,52.4352,56.6174,56.9087,52.606,56.5102,46.5209,47.014,44.531,48.6725,53.0373,55.5552,45.7127,45.3193,47.9282,52.7648,41.7721,51.0459,54.5758,51.7902,54.3919,38.2464,50.5722
FUE 10,77.0148,77.0148,77.009,76.9755,76.9514,76.944,76.858,76.5007,76.6965,76.0709,76.6547,75.9305,76.5157,75.2584,72.5909,76.0851,76.3055,72.7433,76.0031,67.0333,67.5111,65.0907,69.1036,73.1251,75.2521,66.2469,65.8628,68.3919,72.8844,62.3704,71.3295,74.4478,72.01,74.2932,58.8692,70.8915
FUE 11,63.0585,63.0585,63.0517,63.0123,62.9839,62.9753,62.8743,62.4586,62.6858,61.9657,62.6372,61.8061,62.476,61.0514,58.1651,61.9818,62.2339,58.3265,61.8885,52.4296,52.9152,50.4629,54.5411,58.7323,61.0444,51.6321,51.2433,53.813,58.4763,47.7228,56.8408,60.1583,57.5528,59.9898,44.209,56.385
FUE 12,63.232,63.232,63.2277,63.2019,63.1539,63.1392,63.0767,62.7924,63.0226,62.7944,62.9395,62.7616,62.5276,62.5248,60.8022,61.1666,62.4162,59.64,61.6436,60.3711,55.8934,59.4355,60.8544,61.5829,60.752,48.1683,48.3081,43.0269,50.4039,59.1018,60.6675,60.408,60.6891,59.4263,46.6194,45.8369
FUE 13,106.1149,106.1149,106.1097,106.079,106.022,106.0046,105.9306,105.5961,105.8665,105.5985,105.7687,105.5601,105.288,105.2848,103.3433,103.7463,105.1592,102.0794,104.2795,102.8709,98.1474,101.8599,103.4009,104.2112,103.2881,90.3136,90.4541,85.1571,92.5638,101.5032,103.1953,102.9112,103.219,101.85,88.7582,87.9731
FUE 14,73.2283,73.2283,73.2235,73.1954,73.143,73.1269,73.0588,72.7499,72.9998,72.7521,72.9095,72.7165,72.4638,72.4607,70.6285,71.0124,72.3437,69.4144,71.5177,70.1764,65.5717,69.2022,70.6834,71.4532,70.5758,57.7893,57.9295,52.64,60.0327,68.8567,70.4871,70.2151,70.5097,69.1927,56.237,55.4532
FUE 15,67.3881,67.3881,67.3835,67.3561,67.305,67.2894,67.2229,66.9213,67.1653,66.9234,67.0772,66.8886,66.6414,66.6385,64.8382,65.2165,66.5239,63.6391,65.7136,64.3922,59.8237,63.4291,64.8924,65.6501,64.7862,52.0574,52.1975,46.9103,54.2986,63.087,64.6987,64.4303,64.7211,63.4197,50.506,49.7226
FUE 16,67.669,67.669,67.6643,67.6363,67.5843,67.5684,67.5008,67.194,67.4422,67.1961,67.3525,67.1608,66.9097,66.9066,65.0836,65.4659,66.7903,63.8739,65.9689,64.6333,60.039,63.6623,65.1384,65.9046,65.0311,52.2612,52.4014,47.1125,54.504,63.3178,64.9428,64.6718,64.9654,63.6528,50.7092,49.9254
FUE 17,74.2255,74.2255,74.2204,74.1898,74.133,74.1156,74.0419,73.7086,73.9781,73.711,73.8806,73.6728,73.4016,73.3983,71.4619,71.864,73.2731,70.2003,72.396,70.9905,66.2722,69.9811,71.5193,72.3278,71.4068,58.4406,58.5811,53.2845,60.6906,69.6249,71.3142,71.0307,71.3378,69.9712,56.8854,56.1004
FUE 18,58.1722,58.1722,58.1678,58.1415,58.0926,58.0777,58.0141,57.7247,57.9589,57.7268,57.8744,57.6934,57.4556,57.4527,55.7075,56.076,57.3424,54.5344,56.5589,55.272,50.7674,54.3283,55.7603,56.4973,55.6568,43.03,43.1698,37.8869,45.2672,53.9921,55.5714,55.3093,55.5932,54.3191,41.4803,40.6975
FUE 19,64.1673,64.1673,64.1627,64.1356,64.0852,64.0698,64.0041,63.7061,63.9473,63.7082,63.8602,63.6739,63.4295,63.4265,61.6423,62.0178,63.3132,60.4508,62.5107,61.1994,56.6494,60.242,61.6961,62.4478,61.5907,48.8914,49.0314,43.7454,51.1315,59.9016,61.5039,61.2373,61.5261,60.2326,47.3406,46.5573
FUE 20,54.6994,54.6994,54.6948,54.6673,54.616,54.6003,54.5337,54.2312,54.476,54.2333,54.3876,54.1985,53.9506,53.9476,52.1436,52.5225,53.8328,50.9427,53.0206,51.6968,47.124,50.7324,52.1978,52.957,52.0915,39.3558,39.4959,34.2084,41.5973,50.3899,52.0039,51.7351,52.0263,50.723,37.8043,37.0208
FUE 21,68.9307,68.9307,68.9253,68.8928,68.8324,68.8139,68.7356,68.3827,68.6679,68.3852,68.5646,68.3448,68.0589,68.0555,66.0378,66.4539,67.9238,64.7403,67.0064,65.5517,60.7495,64.5159,66.0972,66.9355,65.9809,52.8827,53.0234,47.7217,55.1373,64.1517,65.8854,65.5931,65.9098,64.5058,51.3253,50.5395
FUE 22,59.1322,59.1322,59.1255,59.0858,59.0122,58.9898,58.8948,58.4709,58.813,58.4739,58.6886,58.4258,58.0878,58.0838,55.7924,56.2538,57.9295,54.3805,56.8746,55.2591,50.1992,54.1398,55.858,56.7943,55.7297,42.2301,42.3714,37.0554,44.4982,53.7511,55.6245,55.3043,55.6514,54.129,40.6667,39.8787
FUE 23,59.3163,59.3163,59.3117,59.2772,59.2335,59.2046,59.0259,59.0525,59.0297,59.0436,58.8063,58.8713,57.3528,58.6663,58.3121,54.4573,57.1719,57.9503,54.0691,57.8681,56.8687,57.6599,57.7403,57.6609,51.4829,54.8056,54.8401,53.3881,43.8567,56.9528,56.7404,52.4754,56.4542,48.2375,53.6345,41.633
FUE 24,75.9319,75.9319,75.9269,75.8888,75.8406,75.8088,75.6124,75.6415,75.6166,75.6318,75.3721,75.4431,73.807,75.2195,74.8353,70.7785,73.6148,74.4455,70.3785,74.3573,73.2936,74.1344,74.2204,74.1354,67.7362,71.1383,71.174,69.6792,60.0536,73.3826,73.1582,68.7463,72.8568,64.4549,69.932,57.8253
FUE 25,56.9651,56.9651,56.9603,56.9233,56.8766,56.8458,56.6552,56.6835,56.6592,56.674,56.4217,56.4907,54.8928,56.2732,55.8988,51.9067,54.7042,55.5181,51.5104,55.4318,54.3888,55.2137,55.2978,55.2147,48.8857,52.2629,52.2982,50.8169,41.2206,54.4762,54.2557,49.8903,53.9591,45.6155,51.0676,38.9937
FUE 26,79.9576,79.9576,79.9528,79.917,79.8716,79.8416,79.6562,79.6838,79.6602,79.6745,79.4289,79.4961,77.9329,79.2841,78.9185,74.9859,77.7477,78.5461,74.5932,78.4616,77.4375,78.2478,78.3303,78.2488,71.9849,75.3387,75.3737,73.905,64.3364,77.5235,77.3065,72.9843,77.0144,68.7253,74.1539,62.1109
FUE 27,76.2456,76.2456,76.2404,76.2012,76.1516,76.1188,75.9169,75.9469,75.9212,75.9368,75.6702,75.7431,74.0711,75.5138,75.1203,71.0036,73.8755,74.722,70.6003,74.632,73.5491,74.4046,74.4923,74.4057,67.942,71.3668,71.4028,69.8958,60.2436,73.6394,73.4115,68.9571,73.1056,64.6506,70.1503,58.014
