,FBS,Bid
FUE 1,1,0.31017
FUE 2,1,0.55362
FUE 3,1,0.57737
FUE 4,1,0.65412
FUE 5,1,0.31741
FUE 6,1,0.55706
FUE 7,1,0.78609
FUE 8,1,0.52635
FUE 9,1,0.53833
FUE 10,1,0.0072577
FUE 11,1,0.94585
FUE 12,2,0.16349
FUE 13,2,0.31282
FUE 14,2,0.89822
FUE 15,2,0.38136
FUE 16,2,0.86188
FUE 17,2,0.2832
FUE 18,2,0.2689
FUE 19,2,0.94052
FUE 20,2,0.85014
FUE 21,2,0.38973
FUE 22,2,0.75461
FUE 23,3,0.2068
FUE 24,3,0.43023
FUE 25,3,0.96609
FUE 26,3,0.81267
FUE 27,3,0.69668
FUE 28,3,0.15071
FUE 29,3,0.86563
FUE 30,3,0.72567
FUE 31,3,0.58197
FUE 32,3,0.12298
FUE 33,3,0.70399
FUE 34,4,0.7387
FUE 35,4,0.36887
FUE 36,4,0.46328
FUE 37,4,0.56228
FUE 38,4,0.63284
FUE 39,4,0.27964
FUE 40,4,0.12873
FUE 41,4,0.77854
FUE 42,4,0.97022
FUE 43,4,0.52864
FUE 44,4,0.89774
FUE 45,5,0.74869
FUE 46,5,0.95479
FUE 47,5,0.95652
FUE 48,5,0.88859
FUE 49,5,0.992
FUE 50,5,0.29453
FUE 51,5,0.29448
FUE 52,5,0.94883
FUE 53,5,0.88097
FUE 54,5,0.28877
FUE 55,5,0.18107
FUE 56,6,0.48485
FUE 57,6,0.67052
FUE 58,6,0.67576
FUE 59,6,0.62919
FUE 60,6,0.40052
FUE 61,6,0.52372
FUE 62,6,0.3432
FUE 63,6,0.90105
FUE 64,6,0.21272
FUE 65,6,0.27453
FUE 66,6,0.052457
