,FBS,Bid
FUE 1,1,0.88584
FUE 2,1,0.31365
FUE 3,1,0.21505
FUE 4,1,0.83815
FUE 5,1,0.25078
FUE 6,1,0.65849
FUE 7,1,0.022112
FUE 8,1,0.21549
FUE 9,1,0.92437
FUE 10,1,0.35794
FUE 11,1,0.80407
FUE 12,2,0.52387
FUE 13,2,0.97582
FUE 14,2,0.85442
FUE 15,2,0.18408
FUE 16,2,0.77986
FUE 17,2,0.24511
FUE 18,2,0.70141
FUE 19,2,0.42871
FUE 20,2,0.93884
FUE 21,2,0.69156
FUE 22,2,0.74587
FUE 23,3,0.15124
FUE 24,3,0.087309
FUE 25,3,0.91169
FUE 26,3,0.57171
FUE 27,3,0.013435
FUE 28,3,0.25087
FUE 29,3,0.90589
FUE 30,3,0.67777
FUE 31,3,0.96281
FUE 32,3,0.57903
FUE 33,3,0.47717
FUE 34,4,0.51587
FUE 35,4,0.14579
FUE 36,4,0.69439
FUE 37,4,0.51343
FUE 38,4,0.56699
FUE 39,4,0.97984
FUE 40,4,0.78312
FUE 41,4,0.81354
FUE 42,4,0.568
FUE 43,4,0.91066
FUE 44,4,0.33176
FUE 45,5,0.71802
FUE 46,5,0.13902
FUE 47,5,0.90745
FUE 48,5,0.84061
FUE 49,5,0.32542
FUE 50,5,0.22725
FUE 51,5,0.78858
FUE 52,5,0.92802
FUE 53,5,0.32905
FUE 54,5,0.14477
FUE 55,5,0.59789
FUE 56,6,0.23388
FUE 57,6,0.20577
FUE 58,6,0.20998
FUE 59,6,0.70789
FUE 60,6,0.86948
FUE 61,6,0.3011
FUE 62,6,0.16994
FUE 63,6,0.1816
FUE 64,6,0.70361
FUE 65,6,0.3495
FUE 66,6,0.85081
