,FBS,Bid
FUE 1,1,0.17966
FUE 2,1,0.68055
FUE 3,1,0.41653
FUE 4,1,0.22114
FUE 5,1,0.68862
FUE 6,1,0.39601
FUE 7,1,0.68282
FUE 8,1,0.66063
FUE 9,1,0.90588
FUE 10,1,0.34195
FUE 11,1,0.11606
FUE 12,1,0.50267
FUE 13,1,0.34764
FUE 14,1,0.23373
FUE 15,2,0.40407
FUE 16,2,0.77813
FUE 17,2,0.84425
FUE 18,2,0.30967
FUE 19,2,0.38089
FUE 20,2,0.010685
FUE 21,2,0.0074955
FUE 22,2,0.95417
FUE 23,2,0.77821
FUE 24,2,0.8978
FUE 25,2,0.3257
FUE 26,2,0.78693
FUE 27,2,0.21548
FUE 28,2,0.10178
FUE 29,3,0.52606
FUE 30,3,0.58977
FUE 31,3,0.5919
FUE 32,3,0.26305
FUE 33,3,0.34598
FUE 34,3,0.81034
FUE 35,3,0.88892
FUE 36,3,0.53212
FUE 37,3,0.38467
FUE 38,3,0.88228
FUE 39,3,0.38161
FUE 40,3,0.99691
FUE 41,3,0.43957
FUE 42,3,0.24763
FUE 43,4,0.091539
FUE 44,4,0.42061
FUE 45,4,0.65583
FUE 46,4,0.83231
FUE 47,4,0.49861
FUE 48,4,0.042787
FUE 49,4,0.69881
FUE 50,4,0.8063
FUE 51,4,0.79629
FUE 52,4,0.27372
FUE 53,4,0.2415
FUE 54,4,0.3083
FUE 55,4,0.63213
FUE 56,4,0.20657
FUE 57,5,0.83933
FUE 58,5,0.29308
FUE 59,5,0.78797
FUE 60,5,0.45086
FUE 61,5,0.85504
FUE 62,5,0.76402
FUE 63,5,0.54275
FUE 64,5,0.48934
FUE 65,5,0.6304
FUE 66,5,0.2068
FUE 67,5,0.80485
FUE 68,5,0.75812
FUE 69,5,0.89236
FUE 70,5,0.84207
FUE 71,6,0.73041
FUE 72,6,0.32587
FUE 73,6,0.03003
FUE 74,6,0.45985
FUE 75,6,0.75377
FUE 76,6,0.96287
FUE 77,6,0.99846
FUE 78,6,0.59885
FUE 79,6,0.53717
FUE 80,6,0.11969
FUE 81,6,0.43499
FUE 82,6,0.66693
FUE 83,6,0.72584
FUE 84,6,0.28795
