,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,72.1431,72.1086,72.0673,72.0629,72.0303,72.0645,71.9346,71.8931,71.7851,70.8256,71.625,70.1256,71.6285,70.3814,68.7945,71.0144,68.6879,70.2141,69.3421,68.738,70.6856,69.482,69.1167,69.4674,66.4495,68.5283,57.7302,62.7469,45.9293,47.0643,53.1529,65.0883,68.7833,46.2715,63.5674,66.6209
FUE 2,60.1024,60.06,60.0092,60.0039,59.9638,60.0058,59.8469,59.7963,59.6654,58.5286,59.4723,57.7253,59.4765,58.0167,56.2427,58.7487,56.1261,57.8258,56.8464,56.1809,58.3664,57.002,56.597,56.9857,53.728,55.952,44.8119,49.894,32.9833,34.1189,40.2153,52.3047,56.2305,33.3256,50.7345,53.9087
FUE 3,65.1613,65.1226,65.0763,65.0715,65.0349,65.0732,64.928,64.8817,64.7616,63.7071,64.5839,62.9509,64.5878,63.2262,61.5364,63.9128,61.4242,63.046,62.115,61.4769,63.5551,62.2636,61.8763,62.2481,59.0963,61.2565,50.2648,55.319,38.4479,39.5832,45.6763,57.6999,61.5246,38.7902,56.151,59.273
FUE 4,104.0157,103.9828,103.9434,103.9392,103.908,103.9407,103.8166,103.7768,103.6735,102.7504,103.52,102.0725,103.5234,102.3206,100.7749,102.9326,100.6706,102.1583,101.3099,100.7196,102.6151,101.4463,101.0898,101.4321,98.4692,100.5143,89.798,94.7984,78.0041,79.139,85.2256,97.1229,100.764,78.3463,95.614,98.6384
FUE 5,59.6721,59.63,59.5797,59.5744,59.5348,59.5763,59.4189,59.3687,59.2389,58.1106,59.0475,57.3121,59.0516,57.6019,55.8364,58.3292,55.7202,57.412,56.4376,55.7748,57.9495,56.5924,56.1892,56.5762,53.329,55.5467,44.4211,49.5005,32.5936,33.7292,39.8253,51.9083,55.8242,32.936,50.3402,53.5093
FUE 6,66.7783,66.7421,66.6986,66.6941,66.6598,66.6957,66.5593,66.5157,66.4026,65.4022,66.235,64.6778,66.2386,64.9421,63.3101,65.5983,63.2011,64.7691,63.8714,63.2524,65.257,64.0151,63.6401,64.0001,60.923,63.0379,52.1533,57.1869,40.3451,41.4803,47.571,59.546,63.2987,40.6874,58.0125,61.0967
FUE 7,94.6781,94.6448,94.6049,94.6007,94.5691,94.6022,94.4767,94.4365,94.3321,93.4002,94.177,92.717,94.1804,92.967,91.4113,93.584,91.3065,92.8035,91.9493,91.3558,93.2638,92.0867,91.728,92.0723,89.096,91.1494,80.413,85.4174,68.6174,69.7523,75.8395,87.7461,91.4003,68.9596,86.2342,89.2658
FUE 8,64.2423,64.2032,64.1564,64.1515,64.1146,64.1533,64.0067,63.96,63.8387,62.7757,63.6595,62.0146,63.6634,62.2915,60.5928,62.9829,60.4802,62.1102,61.1741,60.5331,62.6226,61.3234,60.9343,61.3078,58.1446,60.3118,49.3038,54.3611,37.4856,38.621,44.7145,56.7453,60.581,37.8279,55.194,58.3217
FUE 9,54.8102,54.7828,54.7498,54.7463,54.7202,54.7475,54.6435,54.6101,54.523,53.7311,54.393,53.1353,54.3958,53.3547,51.9663,53.8893,51.8709,53.2114,52.4525,51.9158,53.6132,52.5756,52.2532,52.5627,49.8179,51.7276,41.3488,46.2794,29.5854,30.7196,36.7976,48.5329,51.9564,29.9274,47.0742,49.978
FUE 10,61.3086,61.2715,61.227,61.2223,61.1872,61.224,61.0844,61.0399,60.9242,59.9043,60.753,59.1684,60.7567,59.4367,57.7836,60.1039,57.6734,59.2611,58.3512,57.7252,59.7567,58.4967,58.1172,58.4815,55.377,57.5086,46.5843,51.6256,34.7729,35.9082,41.9997,53.9928,57.7721,35.1152,52.4536,55.5518
