,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,79.8138,79.8009,79.7883,79.7766,79.7083,79.3978,79.5126,79.5726,79.513,79.1787,78.6275,79.0278,78.6382,79.3173,79.2873,79.0078,77.6726,78.6474,76.596,76.4745,71.0807,76.4617,77.2274,77.3863,76.8937,67.1685,67.7392,76.387,70.3566,72.0537,74.7716,75.0301,75.1307,76.3265,62.7998,72.505
FUE 2,88.2862,88.2741,88.2622,88.251,88.1865,87.8921,88.0011,88.058,88.0014,87.6838,87.1575,87.54,87.1677,87.8157,87.7871,87.5209,86.2391,87.1765,85.1954,85.0772,79.7654,85.0647,85.8085,85.9624,85.4848,75.8732,76.442,84.992,79.0465,80.7299,83.4115,83.6652,83.7639,84.933,71.5132,81.1766
FUE 3,56.412,56.4018,56.3917,56.3824,56.328,56.0785,56.1711,56.2194,56.1714,55.9004,55.445,55.7767,55.4539,56.0133,55.9889,55.7602,54.6338,55.4616,53.6896,53.5813,48.5325,53.5698,54.2469,54.3855,53.9535,44.7077,45.2699,53.5031,47.8308,49.469,52.0324,52.2708,52.3634,53.449,40.3775,49.9005
FUE 4,74.9585,74.9457,74.9332,74.9215,74.8538,74.5456,74.6596,74.7192,74.6599,74.3281,73.7805,74.1782,73.7911,74.4657,74.4359,74.1583,72.8308,73.8003,71.7589,71.6379,66.2557,71.6251,72.3877,72.5459,72.0554,62.3462,62.9167,71.5507,65.5322,67.2274,69.9403,70.198,70.2984,71.4904,57.9787,67.6781
FUE 5,62.4455,62.4314,62.4176,62.4048,62.3302,61.9925,62.1171,62.1824,62.1175,61.7555,61.1632,61.5927,61.1746,61.9053,61.8729,61.5712,60.149,61.1845,59.0201,58.8936,53.3741,58.8802,59.6806,59.8474,59.331,49.4322,50.0057,58.8025,52.6423,54.3597,57.1329,57.3987,57.5023,58.7395,45.0506,54.8179
FUE 6,55.4376,55.4257,55.414,55.4031,55.3399,55.0516,55.1584,55.2142,55.1588,54.8474,54.3304,54.7062,54.3405,54.9767,54.9487,54.6875,53.426,54.3492,52.395,52.278,46.9984,52.2656,53.001,53.1529,52.6811,43.1142,43.6822,52.1936,46.2815,47.9596,50.6268,50.8786,50.9766,52.1353,38.7577,48.4044
FUE 7,81.0505,81.0389,81.0275,81.0168,80.9549,80.6723,80.777,80.8317,80.7773,80.4719,79.9638,80.3332,79.9737,80.5988,80.5713,80.3148,79.0726,79.9822,78.0537,77.938,72.6896,77.9257,78.653,78.803,78.3368,68.8132,69.3805,77.8545,71.9747,73.6475,76.3008,76.5508,76.648,77.7967,64.4601,74.0906
FUE 8,57.0925,57.0756,57.0591,57.0438,56.9549,56.5557,56.7024,56.7795,56.7029,56.2789,55.5972,56.0901,55.6102,56.4536,56.4156,56.0652,54.4588,55.6215,53.2247,53.088,47.331,53.0736,53.943,54.1261,53.5616,43.3355,43.9142,52.9899,46.5852,48.3396,51.2157,51.4954,51.6047,52.9222,38.9312,48.8105
FUE 9,55.3892,55.3718,55.3547,55.3389,55.2471,54.8356,54.9866,55.0661,54.9871,54.5508,53.8517,54.3569,53.865,54.7305,54.6914,54.3314,52.6898,53.8765,51.4364,51.298,45.4995,51.2834,52.1653,52.3514,51.778,41.495,42.0745,51.1986,44.7513,46.512,49.4058,49.688,49.7983,51.13,37.0869,46.985
FUE 10,96.2214,96.2091,96.1971,96.1858,96.1205,95.8229,95.933,95.9906,95.9334,95.6124,95.0811,95.4671,95.0913,95.7456,95.7168,95.4479,94.1552,95.1003,93.1047,92.9858,87.657,92.9732,93.7216,93.8765,93.3958,83.7606,84.3298,92.9001,86.937,88.6233,91.3125,91.5671,91.6662,92.8408,79.3988,89.071
FUE 11,55.2476,55.2387,55.2299,55.2217,55.174,54.9543,55.036,55.0786,55.0363,54.7965,54.39,54.6866,54.398,54.8966,54.875,54.6719,53.6551,54.4049,52.7848,52.6841,47.8463,52.6734,53.3003,53.4277,53.0295,44.0796,44.6361,52.6112,47.1593,48.7592,51.226,51.4524,51.5401,52.5607,39.7755,49.1781
FUE 12,55.5064,55.4889,55.4717,55.4557,55.3631,54.9483,55.1005,55.1807,55.1011,54.6615,53.9579,54.4663,53.9712,54.8425,54.8031,54.4405,52.7898,53.9828,51.5314,51.3925,45.5833,51.3778,52.263,52.4499,51.8742,41.5766,42.1563,51.2928,44.8345,46.5968,49.4952,49.778,49.8886,51.224,37.1675,47.0704
FUE 13,79.823,79.8131,79.7898,79.7979,79.6783,79.5339,79.2574,79.52,79.4723,79.4813,77.8278,79.3897,77.3233,79.2989,79.2703,79.3067,76.7809,79.0493,70.5489,78.3111,70.3577,78.2353,78.153,73.8986,71.7803,75.8686,61.2086,77.4306,76.2208,49.5306,76.8604,76.8856,68.4793,76.1065,60.387,76.0107
FUE 14,62.0988,62.0889,62.0658,62.0738,61.9547,61.8109,61.5355,61.797,61.7495,61.7585,60.1104,61.6673,59.6072,61.5768,61.5483,61.5846,59.066,61.3281,52.841,60.5924,52.6499,60.5168,60.4347,56.1882,54.0717,58.1555,43.5027,59.7142,58.507,31.8248,59.1453,59.1705,50.7722,58.3929,42.6811,58.2973
FUE 15,65.3101,65.2988,65.2723,65.2815,65.1455,64.982,64.6708,64.9662,64.9124,64.9225,63.0961,64.8194,62.5517,64.7173,64.6852,64.7261,61.9715,64.4382,55.5295,63.6228,55.3356,63.5398,63.4499,58.9544,56.782,61.0061,46.133,62.667,61.3774,34.4481,62.0562,62.0832,53.4357,61.2567,45.3101,61.1557
FUE 16,65.697,65.687,65.6637,65.6718,65.5518,65.407,65.1296,65.3929,65.3451,65.3541,63.6962,65.2623,63.1907,65.1711,65.1425,65.179,62.6473,64.9209,56.4096,64.1807,56.2184,64.1047,64.0222,59.7614,57.6416,61.7336,47.0678,63.2982,62.0863,35.3895,62.7269,62.7522,54.3394,61.9718,46.2461,61.8759
FUE 17,57.9215,57.9083,57.8776,57.8882,57.7306,57.5423,57.1865,57.5241,57.4624,57.474,55.4342,57.3559,54.8431,57.2394,57.203,57.2495,54.2197,56.9229,47.5508,56.0125,47.3541,55.9209,55.8219,51.0542,48.8251,53.1946,38.0973,54.9678,53.5872,26.4055,54.3103,54.3391,45.4323,53.4593,37.2731,53.3526
FUE 18,55.8738,55.8665,55.8492,55.8551,55.7656,55.6568,55.4458,55.6462,55.61,55.6168,54.3074,55.5471,53.8886,55.4776,55.4557,55.4836,53.4293,55.2849,47.7071,54.7008,47.5233,54.6396,54.573,50.8646,48.8835,52.6384,38.5189,53.9783,52.9463,26.8599,53.4972,53.5187,45.7021,52.8467,37.7008,52.763
FUE 19,66.9808,66.97,66.9449,66.9536,66.8243,66.6686,66.3715,66.6536,66.6023,66.6119,64.8549,66.5135,64.3264,66.4159,66.3853,66.4243,63.7611,66.1488,57.4003,65.3644,57.2074,65.2842,65.1973,60.7963,58.6447,62.8164,48.0251,64.4385,63.1802,36.3428,63.8437,63.87,55.3157,63.062,47.2027,62.9631
FUE 20,58.8626,58.8532,58.8311,58.8387,58.725,58.5875,58.3235,58.5742,58.5287,58.5372,56.9477,58.4499,56.4585,58.3631,58.3358,58.3706,55.9306,58.1243,49.7832,57.4147,49.5932,57.3415,57.2621,53.102,51.0059,55.0393,40.4666,56.5626,55.3839,28.7914,56.0081,56.0327,47.7238,55.272,39.6455,55.1784
FUE 21,70.8217,70.8128,70.7918,70.7991,70.6911,70.5604,70.3089,70.5477,70.5045,70.5126,68.9877,70.4294,68.5142,70.3467,70.3207,70.3538,68.0015,70.1187,61.944,69.438,61.7552,69.3676,69.2911,65.2295,63.1572,67.132,52.6531,68.6152,67.4687,40.9812,68.0769,68.1008,59.8955,67.3595,51.8326,67.268
FUE 22,64.0123,64.0037,63.9834,63.9904,63.8856,63.7587,63.5142,63.7464,63.7044,63.7123,62.2237,63.6314,61.7592,63.5509,63.5256,63.5579,61.2552,63.329,55.2502,62.6646,55.0622,62.5957,62.5208,58.516,56.4578,60.3983,45.9747,61.8583,60.7304,34.3047,61.3293,61.3529,53.2083,60.6227,45.1546,60.5325
FUE 23,119.3996,119.3898,119.3668,119.3747,119.2562,119.1132,118.839,119.0993,119.0521,119.061,117.4194,118.9702,116.9179,118.8801,118.8518,118.8879,116.3781,118.6326,110.1617,117.8998,109.9707,117.8244,117.7427,113.5057,111.3915,115.4697,100.8257,117.0245,115.8205,89.1482,116.4572,116.4824,108.0939,115.7066,100.0042,115.6113
FUE 24,80.3399,80.3299,80.3065,80.3146,80.194,80.0487,79.7702,80.0346,79.9866,79.9956,78.3323,79.9034,77.8256,79.8119,79.7832,79.8198,77.2809,79.5607,71.0363,78.8182,70.845,78.7419,78.6592,74.3906,72.269,76.3655,61.6926,77.9333,76.7188,50.0141,77.3607,77.3861,68.9653,76.6041,60.8709,76.5081
FUE 25,56.3612,56.3572,56.3275,56.3424,56.2692,56.2392,55.7661,55.9079,55.8386,56.1192,55.5421,56.0326,55.069,55.5807,55.5351,55.8879,55.3619,55.591,51.3646,55.3041,53.9586,55.1941,54.6628,39.9503,40.0283,54.63,51.8344,53.7473,54.3511,46.2669,53.7255,53.6223,23.4893,50.1958,50.7689,53.4902
FUE 26,56.2678,56.2604,56.2063,56.2335,56.1009,56.0471,55.2338,55.4711,55.3545,55.8348,54.8694,55.6841,54.1345,54.9312,54.8581,55.4372,54.5841,54.9479,49.3189,54.4942,52.5529,54.3246,53.5356,37.2768,37.3556,53.4884,49.8728,52.2693,53.0927,43.7453,52.2403,52.1038,20.7716,47.9816,48.6309,51.9305
FUE 27,54.2171,54.2122,54.1763,54.1943,54.1058,54.0695,53.5049,53.6729,53.5907,53.9253,53.2416,53.8215,52.6927,53.2868,53.2334,53.6492,53.0314,53.2989,48.6292,52.9643,51.4376,52.8369,52.2287,36.9836,37.062,52.1915,49.1283,51.2031,51.8765,43.3581,51.179,51.065,20.5055,47.4003,48.0008,50.9195
FUE 28,64.0278,64.0226,63.9842,64.0035,63.9089,63.8702,63.2704,63.4484,63.3612,63.7165,62.9923,63.6061,62.4153,63.0399,62.9836,63.4232,62.7708,63.0527,58.2275,62.7003,61.1085,62.5666,61.9303,46.5089,46.5874,61.8915,58.7364,60.866,61.5637,52.9013,60.841,60.7233,30.0257,56.9793,57.5885,60.5732
FUE 29,54.7595,54.7518,54.6948,54.7234,54.584,54.5275,53.6773,53.9246,53.803,54.3048,53.2985,54.1471,52.5382,53.3627,53.2868,53.8893,53.0029,53.3801,47.6317,52.9098,50.9149,52.7345,51.9218,35.5481,35.6271,51.8733,48.1916,50.6255,51.4673,42.0261,50.5959,50.4566,19.0403,46.2826,46.9372,50.28
FUE 30,99.2063,99.201,99.162,99.1816,99.0857,99.0465,98.4392,98.6193,98.5311,98.8908,98.1579,98.779,97.575,98.206,98.1491,98.5938,97.9341,98.219,93.3615,97.8628,96.2573,97.7277,97.0856,81.6281,81.7066,97.0465,93.8723,96.0131,96.716,88.024,95.988,95.8695,65.1439,92.1093,92.7203,95.7185
