,FBS,Bid
FUE 1,1,0.3231
FUE 2,1,0.80533
FUE 3,1,0.039953
FUE 4,1,0.0082564
FUE 5,1,0.31381
FUE 6,1,0.3529
FUE 7,1,0.27055
FUE 8,1,0.32352
FUE 9,1,0.89988
FUE 10,1,0.20724
FUE 11,1,0.24291
FUE 12,1,0.12227
FUE 13,2,0.89552
FUE 14,2,0.16962
FUE 15,2,0.58593
FUE 16,2,0.99641
FUE 17,2,0.68691
FUE 18,2,0.32906
FUE 19,2,0.87138
FUE 20,2,0.37518
FUE 21,2,0.27966
FUE 22,2,0.016516
FUE 23,2,0.77744
FUE 24,2,0.70313
FUE 25,3,0.72427
FUE 26,3,0.47001
FUE 27,3,0.78186
FUE 28,3,0.97093
FUE 29,3,0.29973
FUE 30,3,0.52715
FUE 31,3,0.27435
FUE 32,3,0.38136
FUE 33,3,0.32906
FUE 34,3,0.62355
FUE 35,3,0.023585
FUE 36,3,0.51704
FUE 37,4,0.013806
FUE 38,4,0.97488
FUE 39,4,0.03574
FUE 40,4,0.73349
FUE 41,4,0.19336
FUE 42,4,0.17222
FUE 43,4,0.84443
FUE 44,4,0.63632
FUE 45,4,0.86899
FUE 46,4,0.21636
FUE 47,4,0.96301
FUE 48,4,0.31246
FUE 49,5,0.18835
FUE 50,5,0.41755
FUE 51,5,0.39571
FUE 52,5,0.53409
FUE 53,5,0.90928
FUE 54,5,0.25818
FUE 55,5,0.66844
FUE 56,5,0.65181
FUE 57,5,0.13314
FUE 58,5,0.31158
FUE 59,5,0.39072
FUE 60,5,0.011132
FUE 61,6,0.12026
FUE 62,6,0.29773
FUE 63,6,0.59054
FUE 64,6,0.59918
FUE 65,6,0.2125
FUE 66,6,0.46923
FUE 67,6,0.1562
FUE 68,6,0.62804
FUE 69,6,0.70306
FUE 70,6,0.77424
FUE 71,6,0.81423
FUE 72,6,0.96599
