,FBS,Bid
FUE 1,1,0.13851
FUE 2,1,0.80014
FUE 3,1,0.14494
FUE 4,1,0.1324
FUE 5,1,0.61939
FUE 6,1,0.67412
FUE 7,1,0.38794
FUE 8,1,0.76206
FUE 9,1,0.2252
FUE 10,1,0.25169
FUE 11,1,0.33427
FUE 12,1,0.74839
FUE 13,1,0.52964
FUE 14,1,0.72431
FUE 15,2,0.095938
FUE 16,2,0.53215
FUE 17,2,0.20409
FUE 18,2,0.035553
FUE 19,2,0.041648
FUE 20,2,0.92272
FUE 21,2,0.60406
FUE 22,2,0.61201
FUE 23,2,0.83975
FUE 24,2,0.11195
FUE 25,2,0.063758
FUE 26,2,0.11297
FUE 27,2,0.92141
FUE 28,2,0.35541
FUE 29,3,0.95316
FUE 30,3,0.41576
FUE 31,3,0.20761
FUE 32,3,0.68574
FUE 33,3,0.50048
FUE 34,3,0.28645
FUE 35,3,0.33496
FUE 36,3,0.95001
FUE 37,3,0.32408
FUE 38,3,0.37296
FUE 39,3,0.13095
FUE 40,3,0.23746
FUE 41,3,0.68932
FUE 42,3,0.054251
FUE 43,4,0.5127
FUE 44,4,0.78828
FUE 45,4,0.075521
FUE 46,4,0.19115
FUE 47,4,0.16196
FUE 48,4,0.26972
FUE 49,4,0.082783
FUE 50,4,0.23372
FUE 51,4,0.53123
FUE 52,4,0.24482
FUE 53,4,0.41208
FUE 54,4,0.96023
FUE 55,4,0.65104
FUE 56,4,0.94713
FUE 57,5,0.46281
FUE 58,5,0.67093
FUE 59,5,0.58506
FUE 60,5,0.9847
FUE 61,5,0.1612
FUE 62,5,0.5567
FUE 63,5,0.80752
FUE 64,5,0.51671
FUE 65,5,0.96064
FUE 66,5,0.33607
FUE 67,5,0.39897
FUE 68,5,0.57681
FUE 69,5,0.63014
FUE 70,5,0.8398
FUE 71,6,0.89304
FUE 72,6,0.075602
FUE 73,6,0.017967
FUE 74,6,0.096789
FUE 75,6,0.75219
FUE 76,6,0.1213
FUE 77,6,0.76873
FUE 78,6,0.082523
FUE 79,6,0.62791
FUE 80,6,0.10697
FUE 81,6,0.32416
FUE 82,6,0.63769
FUE 83,6,0.26612
FUE 84,6,0.79321
