,FBS,Bid
FUE 1,1,0.8722
FUE 2,1,0.84564
FUE 3,1,0.64798
FUE 4,1,0.72367
FUE 5,1,0.26674
FUE 6,1,0.12199
FUE 7,1,0.15085
FUE 8,1,0.66791
FUE 9,2,0.33655
FUE 10,2,0.61769
FUE 11,2,0.77533
FUE 12,2,0.73294
FUE 13,2,0.73628
FUE 14,2,0.059901
FUE 15,2,0.22705
FUE 16,2,0.46628
FUE 17,3,0.89896
FUE 18,3,0.54424
FUE 19,3,0.057137
FUE 20,3,0.79449
FUE 21,3,0.77485
FUE 22,3,0.50902
FUE 23,3,0.025752
FUE 24,3,0.97553
FUE 25,4,0.24237
FUE 26,4,0.90101
FUE 27,4,0.44838
FUE 28,4,0.062794
FUE 29,4,0.099259
FUE 30,4,0.3685
FUE 31,4,0.51353
FUE 32,4,0.38007
FUE 33,5,0.0016966
FUE 34,5,0.71758
FUE 35,5,0.34508
FUE 36,5,0.65639
FUE 37,5,0.16933
FUE 38,5,0.62115
FUE 39,5,0.42461
FUE 40,5,0.67708
FUE 41,6,0.17881
FUE 42,6,0.88746
FUE 43,6,0.15993
FUE 44,6,0.097846
FUE 45,6,0.76144
FUE 46,6,0.89408
FUE 47,6,0.24773
FUE 48,6,0.59723
