,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,72.3302,72.3302,72.3299,72.3233,72.1558,72.1063,72.018,72.1643,71.9601,71.9015,71.8781,71.7447,69.9979,71.7278,71.3591,71.4152,68.1108,71.2121,70.9805,70.423,68.0747,69.9085,65.7559,67.8248,50.2092,70.1569,69.7183,69.8904,70.1144,67.0873,67.3906,69.4611,68.6096,69.3762,66.8521,68.9718
FUE 2,67.9051,67.9051,67.9048,67.8984,67.7361,67.6881,67.6024,67.7443,67.5461,67.4893,67.4666,67.3369,65.63,67.3204,66.9615,67.0161,63.7717,66.8182,66.5921,66.0468,63.7359,65.5423,61.4389,63.489,45.9224,65.786,65.3555,65.5245,65.7443,62.7592,63.0595,65.1027,64.264,65.0192,62.5263,64.621
FUE 3,64.4876,64.4876,64.4874,64.4816,64.3353,64.2919,64.2143,64.3427,64.1633,64.1117,64.0911,63.9731,62.3936,63.9581,63.6298,63.6799,60.6297,63.4981,63.2896,62.7835,60.5955,62.3113,58.372,60.3583,42.96,62.5398,62.1356,62.2946,62.5007,59.6546,59.9447,61.8971,61.1007,61.8181,59.4292,61.4406
FUE 4,61.9185,61.9185,61.9182,61.9098,61.6971,61.6347,61.5238,61.7078,61.4513,61.3784,61.3493,61.1841,59.1136,61.1632,60.7131,60.781,57.0101,60.5359,60.2592,59.604,56.9707,59.0114,54.4957,56.6994,38.7426,59.2962,58.7949,58.9908,59.2473,55.9058,56.2309,58.5042,57.5564,58.4087,55.6548,57.9569
FUE 5,102.9056,102.9056,102.9054,102.8986,102.7278,102.6773,102.5873,102.7364,102.5282,102.4686,102.4448,102.3089,100.5365,102.2917,101.9167,101.9737,98.6313,101.7674,101.5322,100.9669,98.5948,100.4461,96.2624,98.3431,80.697,100.6974,100.2537,100.4277,100.6544,97.6007,97.9059,99.9937,99.1341,99.9079,97.3642,99.4995
FUE 6,63.0846,63.0845,63.0842,63.0764,62.8778,62.8194,62.7154,62.8878,62.6475,62.5789,62.5516,62.3961,60.4219,62.3764,61.951,62.0154,58.38,61.7829,61.5197,60.8933,58.3415,60.3234,55.9095,58.0761,40.2116,60.5976,60.1145,60.3035,60.5506,57.2981,57.6172,59.8334,58.9129,59.7409,57.0514,59.3026
FUE 7,56.681,56.681,56.6808,56.6754,56.5388,56.4982,56.4256,56.5457,56.3778,56.3294,56.3101,56.1993,54.7004,56.1852,55.876,55.9233,52.9989,55.7515,55.5542,55.0729,52.9656,54.6215,50.7922,52.7351,35.4541,54.8402,54.4531,54.6056,54.8029,52.049,52.3322,54.2239,53.4555,54.148,51.8287,53.7841
FUE 8,78.3205,78.3205,78.3202,78.3137,78.1477,78.0986,78.011,78.1561,77.9536,77.8955,77.8723,77.7399,76.0043,77.7231,77.3572,77.4129,74.1253,77.2112,76.9812,76.4271,74.0892,75.9154,71.7765,73.8402,56.2382,76.1625,75.7262,75.8974,76.1202,73.1048,73.4073,75.4702,74.6223,75.3857,72.8703,74.983
FUE 9,73.4847,73.4847,73.4844,73.4771,73.2914,73.2367,73.1392,73.3008,73.0754,73.0109,72.9852,72.8388,70.9564,72.8202,72.418,72.479,68.9754,72.2585,72.008,71.4093,68.9378,70.8615,66.5495,68.6784,50.9088,71.1255,70.66,70.8423,71.0802,67.9161,68.2291,70.3884,69.495,70.2989,67.6739,69.8739
FUE 10,73.2267,73.2267,73.2264,73.2197,73.0509,73.0011,72.9121,73.0595,72.8538,72.7948,72.7712,72.6369,70.8801,72.6198,72.2487,72.3051,68.9861,72.1008,71.8679,71.3074,68.9498,70.7904,66.6258,68.6992,51.0718,71.0399,70.5993,70.7722,70.9972,67.9598,68.2639,70.3411,69.4865,70.2558,67.7241,69.8499
FUE 11,56.8595,56.8595,56.8591,56.8501,56.6231,56.5566,56.4386,56.6346,56.3616,56.2842,56.2533,56.0783,53.9131,56.0562,55.5815,55.6529,51.7511,55.3953,55.1053,54.4219,51.7109,53.8074,49.1959,51.4339,33.3927,54.1023,53.5836,53.786,54.0516,50.6259,50.9567,53.2837,52.3099,53.1853,50.3709,52.7207
FUE 12,82.6812,82.6812,82.681,82.6741,82.5002,82.4489,82.3573,82.509,82.2973,82.2367,82.2125,82.0744,80.2791,82.0569,81.6764,81.7342,78.3579,81.5249,81.2866,80.7143,78.3212,80.1878,75.9769,78.0679,60.3952,80.4418,79.9935,80.1693,80.3983,77.3212,77.6281,79.731,78.8643,79.6445,77.0835,79.2326
FUE 13,62.4624,62.4624,62.4621,62.4547,62.2682,62.2132,62.1153,62.2776,62.0512,61.9865,61.9607,61.8136,59.9251,61.795,61.3913,61.4525,57.94,61.2312,60.9799,60.3793,57.9024,59.8301,55.5111,57.6426,39.8665,60.0947,59.6281,59.8108,60.0493,56.8792,57.1926,59.3558,58.4606,59.2661,56.6367,58.8402
FUE 14,76.4151,76.4151,76.4148,76.4069,76.3077,76.0634,75.9275,76.2242,75.6604,75.5166,76.1034,75.9871,75.3941,75.5944,75.7581,75.5094,69.1576,74.1026,75.4277,75.2462,63.2449,74.736,56.3363,61.2281,69.9968,73.3993,70.6924,74.0869,73.3537,73.8584,60.371,70.4992,73.9169,70.6374,61.5856,72.5639
FUE 15,75.0006,75.0006,75.0003,74.9918,74.8852,74.6235,74.4784,74.7956,74.1939,74.0413,74.6663,74.5419,73.9114,74.1238,74.2978,74.0337,67.4847,72.5548,73.947,73.755,61.529,73.2176,54.6087,59.5067,68.3362,71.8237,69.0442,72.5384,71.7764,72.3004,58.6479,68.8473,72.3613,68.9881,59.8649,70.9607
FUE 16,59.5088,59.5088,59.5086,59.5011,59.4071,59.1751,59.0458,59.3278,58.791,58.6536,59.2131,59.1025,58.5363,58.728,58.8843,58.6467,52.4425,57.2925,58.5685,58.3946,46.5636,57.9042,39.6643,44.5511,53.272,56.6099,53.9581,57.2772,56.5655,57.0558,43.6952,53.7677,57.1125,53.9039,44.9079,55.7952
FUE 17,56.0235,56.0235,56.0233,56.017,55.938,55.7419,55.6319,55.8712,55.4138,55.2954,55.7742,55.6802,55.1939,55.3595,55.4939,55.2894,49.5602,54.0967,55.2218,55.0708,43.8003,54.6409,36.9345,41.8034,50.3566,53.48,51.0103,54.083,53.4396,53.8839,40.9523,50.8293,53.935,50.9588,42.1579,52.7325
FUE 18,54.861,54.861,54.8607,54.8511,54.7322,54.4416,54.2812,54.6325,53.9685,53.8015,54.489,54.3514,53.6599,53.8918,54.0825,53.7932,46.9436,52.2005,53.6986,53.4897,40.9268,52.9092,33.99,38.8968,47.8131,51.4267,48.539,52.1831,51.3769,51.9303,38.0357,48.3368,51.9949,48.4814,39.2562,50.5221
FUE 19,65.5509,65.5509,65.5506,65.542,65.4339,65.1688,65.0218,65.3431,64.7339,64.5796,65.2121,65.0862,64.4483,64.6631,64.8391,64.5719,57.9854,63.0791,64.4842,64.2902,52.0218,63.7475,45.0993,49.9985,58.8393,62.3427,59.5495,63.0625,62.295,62.8227,49.1394,59.3519,62.884,59.4932,50.3569,61.4744
FUE 20,56.9725,56.9725,56.9721,56.9621,56.837,56.532,56.3641,56.7322,56.0374,55.8635,56.5816,56.4375,55.7161,55.9575,56.1564,55.8548,48.8664,54.2079,55.7564,55.5394,42.8229,54.9382,35.8791,40.7896,49.7438,53.4142,50.4775,54.1899,53.3633,53.9304,39.9275,50.273,53.9966,50.4193,41.1495,52.4906
FUE 21,64.3974,64.3974,64.3971,64.3876,64.2687,63.9781,63.8178,64.169,63.5051,63.3382,64.0255,63.888,63.1966,63.4284,63.6191,63.3299,56.481,61.7375,63.2353,63.0265,50.4643,62.4461,43.5276,48.4344,57.3505,60.9638,58.0763,61.72,60.9139,61.4673,47.5732,57.8741,61.5319,58.0187,48.7937,60.0593
FUE 22,75.7668,75.7668,75.7665,75.7577,75.6478,75.3783,75.2289,75.5554,74.9367,74.7802,75.4223,75.2943,74.6471,74.8649,75.0435,74.7724,68.1387,73.2619,74.6835,74.4869,62.1652,73.9375,55.2401,60.1407,68.9954,72.5188,69.7085,73.2452,72.4708,73.0031,59.2812,69.5101,73.065,69.652,60.4993,71.644
FUE 23,71.9375,71.9375,71.9373,71.9296,71.8335,71.5966,71.4646,71.7526,71.2048,71.0649,71.6354,71.5225,70.9455,71.1406,71.2999,71.0579,64.7932,69.6822,70.9782,70.8012,58.9003,70.3028,51.9971,56.886,65.6267,68.9912,66.3168,69.6668,68.9463,69.4425,56.0296,66.1251,69.4999,66.2622,57.2431,68.168
FUE 24,65.7877,65.7877,65.7874,65.7791,65.6753,65.42,65.2782,65.5879,65.0001,64.8507,65.4617,65.3403,64.7235,64.9315,65.1018,64.8433,58.3652,63.3906,64.7584,64.5702,52.4248,64.0427,45.5086,50.4044,59.2124,62.6695,59.916,63.3744,62.6228,63.1398,49.5462,59.7204,63.1998,59.8603,50.7624,61.8164
FUE 25,57.8156,57.8156,57.8154,57.8085,57.7218,57.5075,57.3875,57.6487,57.1506,57.0224,57.5427,57.4402,56.9128,57.0918,57.2375,57.016,51.0352,55.7391,56.9428,56.78,45.2102,56.3187,38.326,43.2048,51.8495,55.0878,52.5208,55.7247,55.0452,55.5138,42.3511,52.3347,55.5679,52.4678,43.5606,54.3045
FUE 26,65.3454,65.3454,65.3451,65.3357,65.2179,64.9301,64.7711,65.1191,64.461,64.2954,64.977,64.8407,64.1549,64.385,64.5741,64.2872,57.465,62.705,64.1934,63.986,51.4535,63.4095,44.5182,49.4242,58.3329,61.9351,59.0571,62.6877,61.8856,62.4363,48.5633,58.8555,62.5005,58.9997,49.7834,61.0343
FUE 27,82.5834,82.5834,82.5832,82.5747,82.4998,82.299,82.2295,82.257,81.6142,81.5251,82.2182,82.0293,82.0748,80.6126,81.7588,80.88,79.957,75.6882,81.1978,81.1982,75.6953,80.3304,75.5647,70.495,79.9683,74.7525,62.0646,78.3542,74.6842,80.2299,66.9849,61.559,79.4435,63.0184,60.6232,74.8592
FUE 28,60.8177,60.8177,60.8174,60.8088,60.7328,60.5288,60.4583,60.4861,59.8344,59.7442,60.4468,60.2552,60.3013,58.8213,59.9809,59.0915,58.1595,53.8669,59.4129,59.4133,53.874,58.5363,53.743,48.6638,58.1709,52.9285,40.2297,56.5449,52.86,58.4349,45.1514,39.7241,57.6417,41.1837,38.7882,53.0355
FUE 29,56.9619,56.9619,56.9617,56.9549,56.8952,56.734,56.6779,56.7001,56.1736,56.0995,56.6687,56.5152,56.5523,55.3269,56.2932,55.5559,54.7573,50.8357,55.8253,55.8256,50.8424,55.0831,50.7183,45.796,54.7672,49.9421,37.4239,53.3223,49.8765,54.9958,42.3236,36.9194,54.3037,38.3753,35.9854,50.0445
FUE 30,69.9979,69.9979,69.9976,69.9878,69.901,69.6694,69.5896,69.6211,68.8911,68.791,69.5767,69.3609,69.4127,67.7794,69.0541,68.0735,67.0654,62.5795,68.4255,68.4259,62.5868,67.4708,62.4525,57.2989,67.0776,61.6193,48.8364,65.3542,61.5494,67.3614,53.768,48.3302,66.5124,49.7915,47.3935,61.7286
