,FBS,Bid
FUE 1,1,0.41312
FUE 2,1,0.15961
FUE 3,1,0.68446
FUE 4,1,0.43916
FUE 5,1,0.57292
FUE 6,1,0.094527
FUE 7,1,0.19199
FUE 8,1,0.65935
FUE 9,1,0.56424
FUE 10,1,0.075548
FUE 11,1,0.86337
FUE 12,1,0.8242
FUE 13,2,0.22827
FUE 14,2,0.022213
FUE 15,2,0.18183
FUE 16,2,0.73438
FUE 17,2,0.62847
FUE 18,2,0.6626
FUE 19,2,0.34054
FUE 20,2,0.12582
FUE 21,2,0.66546
FUE 22,2,0.47648
FUE 23,2,0.092241
FUE 24,2,0.20993
FUE 25,3,0.77883
FUE 26,3,0.87662
FUE 27,3,0.057998
FUE 28,3,0.24841
FUE 29,3,0.523
FUE 30,3,0.69723
FUE 31,3,0.79129
FUE 32,3,0.7117
FUE 33,3,0.89235
FUE 34,3,0.010701
FUE 35,3,0.93086
FUE 36,3,0.57131
FUE 37,4,0.99746
FUE 38,4,0.47912
FUE 39,4,0.1722
FUE 40,4,0.79526
FUE 41,4,0.52579
FUE 42,4,0.39424
FUE 43,4,0.71674
FUE 44,4,0.67863
FUE 45,4,0.79855
FUE 46,4,0.9578
FUE 47,4,0.56386
FUE 48,4,0.3602
FUE 49,5,0.17777
FUE 50,5,0.80477
FUE 51,5,0.6476
FUE 52,5,0.76896
FUE 53,5,0.53214
FUE 54,5,0.78802
FUE 55,5,0.98199
FUE 56,5,0.24917
FUE 57,5,0.59304
FUE 58,5,0.33756
FUE 59,5,0.90655
FUE 60,5,0.89295
FUE 61,6,0.87938
FUE 62,6,0.43404
FUE 63,6,0.70092
FUE 64,6,0.64632
FUE 65,6,0.93021
FUE 66,6,0.36936
FUE 67,6,0.27981
FUE 68,6,0.00016244
FUE 69,6,0.42903
FUE 70,6,0.70362
FUE 71,6,0.63769
FUE 72,6,0.92609
