,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,104.3673,104.364,104.3628,104.3241,104.1776,103.7307,103.1949,103.4765,103.4045,103.4071,103.1967,101.4337,101.825,103.5838,102.8838,95.4816,102.8956,102.1398,102.5959,102.6973,94.7791,102.8872,102.8285,102.757,102.1591,97.5999,101.033,101.7822,98.8998,100.9648,101.2102,101.1732,74.4478,98.6382,101.0407,98.1487
FUE 2,57.3338,57.3314,57.3305,57.301,57.189,56.8419,56.4156,56.641,56.5836,56.5858,56.4171,54.9455,55.2804,56.7262,56.1633,49.4676,56.173,55.5467,55.9268,56.0105,48.7906,56.1661,56.1181,56.0596,55.5629,51.48,54.5983,55.2441,52.6863,54.5388,54.7524,54.7203,28.6065,52.4457,54.605,51.9924
FUE 3,69.08,69.0764,69.075,69.0315,68.8669,68.3691,67.7795,68.0885,68.0093,68.0122,67.7815,65.8845,66.3007,68.2068,67.4403,59.7403,67.4532,66.6374,67.1283,67.238,59.0282,67.4441,67.3803,67.3028,66.6582,61.899,65.4607,66.2552,63.2357,65.3888,65.6479,65.6088,38.6435,62.9658,65.4689,62.462
FUE 4,59.6693,59.6667,59.6657,59.6351,59.5185,59.158,58.7167,58.9498,58.8905,58.8927,58.7182,57.2051,57.5482,59.038,58.4562,51.6542,58.4662,57.8215,58.2125,58.2986,50.9731,58.4591,58.4096,58.3492,57.8382,53.6835,56.85,57.511,54.9044,56.7891,57.0075,56.9747,30.7648,54.6606,56.8568,54.2017
FUE 5,55.105,55.1004,55.0987,55.0447,54.8417,54.238,53.5403,53.9037,53.8101,53.8136,53.5426,51.3933,51.8547,54.0442,53.1463,44.9227,53.1612,52.2318,52.7881,52.9136,44.1954,53.1507,53.0771,52.9879,52.2551,47.1469,50.928,51.804,48.5447,50.8495,51.133,51.0901,23.7269,48.2608,50.937,47.7332
FUE 6,56.0768,56.0741,56.0731,56.0407,55.9177,55.5387,55.0767,55.3205,55.2583,55.2606,55.0783,53.5088,53.863,55.4129,54.805,47.8621,54.8154,54.1457,54.5514,54.641,47.1757,54.808,54.7565,54.6936,54.163,49.9132,53.1431,53.8245,51.1532,53.0806,53.3052,53.2714,26.9365,50.9051,53.1502,50.4388
FUE 7,117.9707,117.9674,117.9662,117.9276,117.7814,117.3355,116.8009,117.0819,117.01,117.0127,116.8026,115.0424,115.4332,117.189,116.4903,109.0944,116.5021,115.7476,116.2029,116.3041,108.3921,116.4938,116.4351,116.3638,115.7669,111.2119,114.6422,115.3905,112.5109,114.5741,114.8192,114.7823,88.0621,112.2495,114.6499,111.7603
FUE 8,88.5295,88.5263,88.5251,88.4868,88.3415,87.8984,87.3667,87.6462,87.5747,87.5774,87.3685,85.6157,86.0051,87.7527,87.0577,79.6791,87.0695,86.3183,86.7716,86.8724,78.9773,87.0611,87.0028,86.9318,86.3375,81.7941,85.2169,85.9626,83.0909,85.149,85.3933,85.3565,58.6505,82.83,85.2246,82.3417
FUE 9,65.3769,65.3739,65.3728,65.3368,65.2006,64.7832,64.2793,64.5446,64.4769,64.4794,64.281,62.6,62.9758,64.6455,63.9851,56.7732,63.9963,63.2771,63.7118,63.8082,56.0771,63.9884,63.9327,63.8649,63.2956,58.8644,62.214,62.9348,60.1399,62.1482,62.3849,62.3492,35.7825,59.8838,62.2215,59.4037
FUE 10,71.7831,71.78,71.7788,71.7414,71.5994,71.1656,70.644,70.9183,70.8482,70.8508,70.6457,68.9188,69.3033,71.0228,70.3403,63.021,70.3519,69.6122,70.0588,70.158,62.3213,70.3437,70.2863,70.2165,69.6311,65.1277,68.5245,69.2613,66.417,68.4573,68.6989,68.6625,42.0058,66.1578,68.5321,65.6724
