,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,59.7077,59.7069,58.0013,59.2395,58.005,58.626,58.0169,52.845,52.8655,58.0743,57.985,49.5919,56.6758,58.0792,57.0772,53.3811,51.1469,51.0783,56.0604,56.9613,56.5001,56.4467,56.217,54.6742,56.3742,56.1643,51.2109,55.4348,52.4857,55.6878,55.9148,53.6807,55.0534,55.1796,50.0477,30.7323
FUE 2,59.7844,59.7839,58.614,59.4778,58.6168,59.0591,58.6254,54.3712,54.3897,58.667,58.6022,51.36,57.6121,58.6706,57.9233,54.8491,52.82,52.7563,57.1229,57.8341,57.4739,57.4316,57.2487,55.9728,57.3741,57.2065,52.8794,56.6116,54.0476,56.82,57.0051,55.1132,56.2935,56.3992,51.7912,32.7264
FUE 3,54.9339,54.9332,53.5331,54.5595,53.5363,54.0572,53.5464,48.86,48.8795,53.595,53.5193,45.7268,52.3842,53.5992,52.737,49.3668,47.2351,47.169,51.8361,52.6356,52.2287,52.1812,51.9764,50.5733,52.1167,51.9292,47.2968,51.2707,48.5186,51.5003,51.7052,49.6484,50.9223,51.0378,46.1706,26.9762
FUE 4,58.8458,58.8453,57.649,58.5315,57.6518,58.1033,57.6606,53.3535,53.3721,57.7031,57.6369,50.3265,56.6296,57.7067,56.9458,53.8351,51.7928,51.7288,56.1332,56.8552,56.4893,56.4464,56.2608,54.9692,56.3881,56.218,51.8525,55.6153,53.0276,55.8263,56.0138,54.1014,55.2935,55.4004,50.7594,31.6774
FUE 5,68.0232,68.0226,66.7662,67.6914,66.7691,67.2413,66.7783,62.3538,62.3727,66.8226,66.7536,59.2927,65.7075,66.8264,66.0349,62.8435,60.7726,60.7079,65.1952,65.941,65.5625,65.5182,65.3267,64.0004,65.458,65.2825,60.8329,64.6625,62.023,64.8793,65.0722,63.1146,64.3324,64.442,59.7291,40.6104
FUE 6,62.6267,62.6259,61.0043,62.1847,61.008,61.6019,61.0193,55.9724,55.9927,61.0744,60.9887,52.7486,59.7255,61.0791,60.1142,56.5013,54.2923,54.2243,59.1275,60.0021,59.555,59.5032,59.2799,57.7727,59.4328,59.2286,54.3557,58.5173,55.6176,58.7644,58.9857,56.7964,58.1443,58.2678,53.2015,33.9151
FUE 7,58.2538,58.2533,57.0347,57.9331,57.0375,57.4967,57.0465,52.6952,52.7139,57.0896,57.0224,49.6552,56.0005,57.0933,56.321,53.1798,51.1267,51.0624,55.4982,56.2291,55.8585,55.8151,55.6273,54.3225,55.756,55.5839,51.1866,54.9747,52.3674,55.1879,55.3775,53.448,54.6497,54.7577,50.0894,30.9934
FUE 8,77.2072,77.2065,75.8057,76.8326,75.8089,76.3301,75.819,71.1314,71.1509,75.8676,75.7919,67.9979,74.6564,75.8718,75.0093,71.6383,69.5064,69.4402,74.1081,74.9078,74.5008,74.4533,74.2484,72.845,74.3888,74.2013,69.5681,73.5425,70.79,73.7722,73.9772,71.9199,73.194,73.3096,68.4417,49.247
FUE 9,67.3468,67.3461,66.6803,66.8341,64.0728,65.0708,66.4541,64.2884,65.1687,65.9579,65.9806,64.1419,59.1598,65.5002,65.7264,65.0156,52.1516,51.9288,65.3445,64.104,64.6415,62.2962,61.2502,54.6561,62.7769,61.6743,36.4219,64.0223,63.7278,63.9154,61.9607,52.7864,63.9004,59.0282,63.0149,54.2463
FUE 10,55.0175,55.0168,54.2521,54.4273,51.3863,52.4638,53.9962,51.6175,52.5706,53.4403,53.4656,51.4603,46.2716,52.934,53.1835,52.4037,39.189,38.9652,52.7629,51.4197,51.9979,49.5086,48.4205,41.7078,50.0126,48.8604,23.4413,51.3323,51.0182,51.2181,49.1584,39.8266,51.2021,46.1373,50.263,41.295
FUE 11,74.6527,74.6521,74.0668,74.203,71.6864,72.6118,73.8656,71.8876,72.7018,73.4202,73.4407,71.751,66.9697,73.0049,73.2106,72.5611,60.0389,59.817,72.8627,71.7156,72.2157,70.006,69.0014,62.5282,70.4643,69.4099,44.328,71.6392,71.3632,71.5391,69.6849,60.6706,71.5251,66.841,70.6902,62.1215
FUE 12,61.3863,61.3857,60.7773,60.9185,58.3301,59.2771,60.5688,58.5356,59.3694,60.1086,60.1298,58.396,53.5536,59.681,59.8927,59.2251,46.5988,46.3766,59.5347,58.3599,58.8711,56.6206,55.6034,49.0928,57.0858,56.0167,30.882,58.2819,58.0003,58.1798,56.2951,47.2314,58.1654,53.424,57.3153,48.6852
FUE 13,58.7757,58.7752,58.2952,58.4079,56.2385,57.056,58.1276,56.418,57.1343,57.7521,57.7695,56.2962,51.838,57.3968,57.5734,57.0117,45.0425,44.8224,57.2739,56.2646,56.7085,54.7084,53.7712,47.5049,55.1308,54.154,29.3658,56.1963,55.9484,56.1066,54.4104,45.6688,56.094,51.7142,55.3377,47.1037
FUE 14,66.2428,66.2422,65.7133,65.837,63.5025,64.372,65.53,63.6925,64.4559,65.1216,65.1404,63.5635,58.9455,64.7378,64.9283,64.3246,52.0813,51.8603,64.6057,63.53,64.0011,61.8987,60.928,54.5575,62.3388,61.3236,36.3871,63.4578,63.1962,63.3631,61.5892,52.7103,63.3498,58.8192,62.5551,54.1535
FUE 15,80.7857,80.7851,80.1802,80.3207,77.743,78.6868,79.9728,77.9479,78.7788,79.5149,79.5359,77.8087,72.9754,79.0891,79.2999,78.635,66.024,65.8019,78.9434,77.7727,78.2823,76.0379,75.0225,68.5174,76.502,75.435,50.3081,77.695,77.4142,77.5932,75.713,66.6566,77.5789,72.8459,76.731,68.1099
FUE 16,61.9169,61.9164,61.4137,61.5315,59.2843,60.1264,61.2387,59.4687,60.2074,60.8477,60.8658,59.3435,54.8087,60.479,60.6622,60.0807,47.9797,47.7592,60.3519,59.3111,59.7679,57.719,56.7656,50.4488,58.1499,57.1546,32.2944,59.2409,58.9865,59.1488,57.4154,48.6073,59.1359,54.6836,58.3613,50.0463
FUE 17,54.1976,54.197,53.8518,53.3034,52.4706,50.4001,53.3565,53.155,53.2221,51.9835,52.1747,52.9018,45.1129,50.2228,52.3586,52.7058,49.7656,49.7112,52.2005,47.0512,50.0187,40.1104,35.0725,31.2885,42.9267,37.9967,43.5022,49.6745,51.1808,49.0454,40.8579,31.0129,49.7978,26.2796,51.1072,49.3584
FUE 18,61.3785,61.378,61.0217,60.4573,59.6039,57.4967,60.5118,60.3049,60.3738,59.1065,59.3016,60.0452,52.1676,57.317,59.4893,59.8445,56.8541,56.799,59.3279,54.1158,57.1103,47.1531,42.1114,38.3265,49.9744,45.0373,50.5514,56.7619,58.2892,56.126,47.9017,38.0508,56.8866,33.317,58.2144,56.4422
FUE 19,54.4118,54.4113,54.1346,53.6862,52.9866,51.1659,53.7301,53.5631,53.6189,52.568,52.7331,53.3515,46.1855,51.0054,52.8909,53.1863,50.5889,50.5391,52.7553,48.0492,50.82,41.2754,36.2672,32.4912,44.0525,39.1784,44.6164,50.5055,51.8645,49.9254,42.0148,32.2159,50.6184,27.4861,51.7992,50.2148
FUE 20,55.2884,55.2876,54.7963,54.0466,52.9661,50.4836,54.1177,53.8494,53.9383,52.3597,52.5957,53.5178,44.7655,50.2806,52.825,53.265,49.7625,49.7013,52.6278,46.8019,50.0485,39.6466,34.5725,30.7789,42.5116,37.5126,43.1017,49.6601,51.3929,48.9598,40.4042,30.5029,49.7988,25.7653,51.306,49.3068
FUE 21,56.4486,56.4478,55.9389,55.166,54.0585,51.5349,55.2392,54.9634,55.0547,53.4398,53.6804,54.6231,45.7781,51.3295,53.9145,54.3643,50.8057,50.7439,53.7131,47.823,51.0947,40.6495,35.5723,31.778,43.5185,38.5137,44.1098,50.7023,52.4566,49.9954,41.4078,31.5019,50.8423,26.764,52.3684,50.3455
FUE 22,67.4397,67.4392,67.0792,66.5097,65.6498,63.531,66.5647,66.3561,66.4255,65.1491,65.3454,66.0943,58.1887,63.3504,65.5344,65.892,62.8857,62.8305,65.3719,60.1399,63.143,53.1705,48.1276,44.3424,55.9934,51.054,56.5708,62.7932,64.3272,62.1552,53.9194,44.0667,62.9184,39.3327,64.252,62.4724
FUE 23,60.1406,60.1399,59.7054,59.032,58.0424,55.704,59.0964,58.853,58.9338,57.4787,57.6987,58.5503,50.1272,55.5097,57.9118,58.3183,55.0121,54.9532,57.7286,52.1323,55.287,45.0449,39.982,36.1914,47.8947,42.9172,48.4801,54.9134,56.5693,54.2367,45.7993,35.9155,55.047,31.1792,56.487,54.5725
FUE 24,66.915,66.9143,66.5048,65.8657,64.9181,62.649,65.927,65.695,65.772,64.3745,64.587,65.4055,57.1435,62.4589,64.7924,65.1832,61.9714,61.9137,64.6158,59.1324,62.2409,52.0802,47.0232,43.2342,54.922,49.9558,55.5051,61.8747,63.4927,61.2098,52.833,42.9583,62.0056,38.2227,63.4126,61.5399
FUE 25,72.1503,72.1496,71.7294,70.2351,71.3411,70.1883,70.162,71.2957,71.0415,64.6292,65.4044,70.8255,69.0276,60.2611,66.9822,69.7408,70.0473,70.0233,67.2247,45.6409,58.3071,52.9961,57.7157,65.5038,44.4312,54.2272,67.8001,59.3275,66.4863,56.413,47.496,64.8186,60.4678,59.3384,67.2576,68.595
FUE 26,54.1099,54.1095,53.8209,52.7275,53.5466,52.6916,52.6715,53.514,53.3301,47.9344,48.6439,53.1715,51.7756,43.787,50.0502,52.3446,52.5832,52.5647,50.2611,29.2947,41.8806,36.6293,41.2999,48.7341,28.0861,37.8522,50.7552,42.8787,49.6142,40.0163,31.1474,48.1088,43.9873,42.8894,50.2896,51.4216
FUE 27,72.4706,72.47,72.0791,70.6699,71.7157,70.6254,70.6003,71.673,71.4338,65.2184,65.9821,71.23,69.5135,60.8884,67.5288,70.1982,70.491,70.4681,67.7654,46.2895,58.9424,53.6413,58.3528,66.0798,45.08,54.871,68.3257,59.959,67.0438,57.0533,48.1442,65.4052,61.094,59.9699,67.7976,69.0962
FUE 28,58.1124,58.112,57.7886,56.5845,57.4836,56.5455,56.5236,57.4475,57.2443,51.5434,52.2742,57.0698,55.558,47.323,53.7349,56.1695,56.4277,56.4076,53.9557,32.7873,45.4005,40.1289,44.8162,52.3673,31.5783,41.3546,54.475,46.4062,53.2801,43.5261,34.6408,51.7227,47.5255,46.4169,53.9856,55.1805
FUE 29,64.8484,64.8479,64.5046,63.2384,64.1821,63.1977,63.1748,64.1441,63.9299,58.067,58.8085,63.7466,62.1716,53.8104,60.2972,62.8059,63.0749,63.0539,60.523,39.2534,51.88,46.5985,51.2939,58.9032,38.0443,47.8256,61.0554,52.8893,59.8326,50.0007,41.1074,58.2487,54.0139,52.9001,60.5536,61.7816
FUE 30,76.3725,76.3719,75.9918,74.6145,75.6375,74.5707,74.5462,75.5959,75.3623,69.2231,69.9821,75.163,73.4776,64.9083,71.5166,74.1514,74.4389,74.4165,71.7509,50.318,62.9655,57.6684,62.3766,70.0792,49.1086,58.8976,72.3052,63.9806,71.0359,61.0784,52.1726,69.4088,65.1135,63.9915,71.7827,73.0662
FUE 31,56.7033,56.7028,56.3572,55.084,56.0327,55.0431,55.0202,55.9945,55.7791,49.8984,50.641,55.5947,54.0128,45.6378,52.1327,54.6496,54.9197,54.8987,52.3591,31.0786,43.7066,38.424,43.1203,50.7358,29.8695,39.6513,52.8929,44.7163,51.667,41.8268,32.9326,50.0803,45.8414,44.7271,52.3898,53.6213
FUE 32,57.7634,57.7628,57.3639,55.931,56.9936,55.8858,55.8605,56.9502,56.7068,50.4358,51.2027,56.4996,54.7603,46.0948,52.7584,55.453,55.7497,55.7265,52.9966,31.4897,44.1465,38.8425,43.5564,51.301,30.2801,40.0726,53.5612,45.1642,52.2703,42.2559,33.3446,50.6233,46.3007,45.1751,53.029,54.3386
FUE 33,58.2804,58.2797,57.4946,57.0803,57.7013,57.3907,52.7459,57.0809,56.1038,49.6979,48.7101,55.9082,56.6786,52.4825,43.8821,51.7041,56.4761,56.4572,42.0416,49.4761,39.8057,52.2915,53.2456,54.9771,50.7208,52.3587,55.2565,30.3922,42.0629,37.2148,50.7242,54.3825,24.211,53.0263,46.3604,53.9688
FUE 34,62.8993,62.8987,62.2519,61.9026,62.4241,62.1648,58.0023,61.9031,61.0599,55.0908,54.1308,60.888,61.559,57.7546,49.3767,57.0176,61.3842,61.3678,47.5489,54.8757,45.3226,57.5744,58.4696,60.0581,56.0776,57.6378,60.3091,35.9219,47.5701,42.7383,56.0809,59.5185,29.742,58.2649,51.827,59.1393
FUE 35,78.5982,78.5975,77.8927,77.5158,78.0795,77.7986,73.4251,77.5164,76.6156,70.4515,69.4787,76.4334,77.1474,73.1703,64.6904,72.4145,76.9606,76.9431,62.8567,70.2333,60.6259,72.9852,73.907,75.5591,71.4548,73.0503,75.8226,51.2193,62.8779,58.0385,71.4582,74.9952,45.0387,73.6957,67.1537,74.6006
FUE 36,68.2694,68.2687,67.4916,67.081,67.6963,67.3887,62.7702,67.0817,66.1121,59.7291,58.7427,65.9177,66.6826,62.5076,53.9183,61.7313,66.4817,66.4629,52.0784,59.5076,49.843,62.3172,63.2682,64.9922,60.7502,62.3841,65.27,40.4302,52.0998,47.2525,60.7536,64.4004,34.249,63.0496,56.3953,63.9885
FUE 37,57.7187,57.718,56.9598,56.558,57.1599,56.8592,52.303,56.5586,55.6067,49.2786,48.2956,55.4154,56.1673,52.0423,43.48,51.2711,55.97,55.9516,41.6416,49.0579,39.4073,51.8532,52.797,54.5029,50.2953,51.9197,54.7771,29.996,41.6629,36.8176,50.2987,53.9182,23.815,52.5802,45.9537,53.5107
FUE 38,55.4536,55.4527,54.5489,54.0812,54.7845,54.4311,49.4243,54.0819,52.9993,46.2857,45.28,52.7854,53.6329,49.1502,40.4053,48.3439,53.4087,53.3878,38.5569,46.0594,36.315,48.9519,49.9461,51.7791,47.332,49.0216,52.0792,26.8937,38.5783,33.7202,47.3355,51.1447,20.7118,49.7167,42.9012,50.7065
FUE 39,66.759,66.7583,65.9627,65.5436,66.1719,65.8576,61.1791,65.5442,64.5575,58.1223,57.1328,64.3602,65.1376,60.9147,52.3001,60.1336,64.9332,64.9141,50.4588,57.9,48.2223,60.723,61.681,63.4221,59.1475,60.7904,63.7034,38.8081,50.4801,45.6311,59.1509,62.8237,32.6268,61.4607,54.7802,62.4077
FUE 40,54.4635,54.4628,53.614,53.1708,53.8362,53.5026,48.6585,53.1715,52.1368,45.5594,44.5615,51.9312,52.7437,48.3891,39.7069,47.5949,52.5294,52.5094,37.8619,45.3351,35.6226,48.194,49.1706,50.9586,46.5956,48.2625,51.2494,26.2047,37.8833,33.0295,46.599,50.3418,20.023,48.9456,42.1953,49.9145
FUE 41,55.7346,55.7336,53.6556,55.0454,54.859,54.8923,50.9871,52.3037,48.6355,52.3693,51.9513,47.9544,53.9023,53.1798,48.6568,38.7663,52.3897,52.3601,45.2326,51.6867,49.3252,52.0791,52.259,52.3293,51.5718,51.9293,51.4499,46.9679,34.1063,48.1183,51.2547,51.6375,45.8949,51.6306,21.0173,46.2688
FUE 42,68.8876,68.887,67.4363,68.4299,68.302,68.325,65.3044,66.389,63.2438,66.4415,66.1044,62.6239,67.6191,67.0761,63.263,53.7675,66.4577,66.4341,60.0746,65.8879,63.862,66.2081,66.3531,66.4095,65.7932,66.0865,65.6922,61.7118,49.1387,62.7739,65.5295,65.8474,60.7037,65.8417,36.0653,61.0568
FUE 43,62.0801,62.0792,60.2072,61.4692,61.3022,61.3321,57.6994,58.9482,55.4292,59.0099,58.6159,54.7647,60.4338,59.7672,55.4499,45.6639,59.029,59.0012,52.089,58.3654,56.0993,58.7366,58.9061,58.9723,58.2564,58.5951,58.1405,53.7983,41.0118,54.9249,57.9548,58.3187,52.7425,58.3122,27.9268,53.1109
FUE 44,56.8808,56.88,55.0306,56.2784,56.1135,56.143,52.5414,53.7823,50.2809,53.8435,53.4522,49.6184,55.255,54.5947,50.3015,40.5282,53.8625,53.8349,46.9482,53.2034,50.9486,53.5722,53.7404,53.8062,53.0951,53.4316,52.98,48.6544,35.8771,49.7781,52.7953,53.1571,47.6007,53.1505,22.7926,47.9684
FUE 45,54.4861,54.4851,52.3534,53.7761,53.5846,53.6188,49.6452,50.9783,47.2741,51.0449,50.6209,46.5891,52.6052,51.8686,47.2955,37.3808,51.0655,51.0355,43.8566,50.3529,47.9685,50.7505,50.9329,51.0043,50.2366,50.5987,50.1132,45.5979,32.7189,46.7539,49.9158,50.3031,44.5209,50.2961,19.6291,44.8961
FUE 46,57.511,57.5103,55.7784,56.9522,56.7982,56.8258,53.3882,54.5865,51.1805,54.6453,54.269,50.5291,55.9909,55.364,51.2008,41.498,54.6635,54.6371,47.8897,54.029,51.8353,54.3844,54.5463,54.6094,53.9244,54.2491,53.813,49.5784,36.8524,50.6863,53.6343,53.9842,48.5363,53.9779,23.7706,48.9003
FUE 47,74.7374,74.7368,73.2136,74.254,74.1194,74.1436,71.0121,72.1277,68.9104,72.1818,71.8341,68.2815,73.4042,72.839,68.9299,59.3748,72.1986,72.1742,65.7065,71.6113,69.5389,71.9411,72.0906,72.1488,71.5138,71.8157,71.41,67.3585,54.7411,68.4336,71.2429,71.5696,66.3407,71.5637,41.6653,66.6968
FUE 48,55.9852,55.9847,54.764,55.6071,55.5003,55.5195,52.8697,53.8463,50.957,53.8929,53.5924,50.3702,54.9214,54.4515,50.9751,41.7065,53.9073,53.8864,47.9182,53.3981,51.5375,53.6852,53.8144,53.8645,53.3128,53.5764,53.2216,49.4994,37.097,50.5126,53.0743,53.3617,48.5282,53.3565,24.0333,48.8692
