,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,93.4664,93.4625,93.462,93.426,92.5175,92.9226,93.1057,93.0276,92.5555,91.3391,92.3118,92.8365,92.1408,91.0136,89.8969,92.2896,90.4398,91.5285,90.3171,91.6496,87.1618,87.9239,86.8909,84.2909,89.7811,90.6974,90.8466,78.1337,88.8199,89.2366,82.3286,88.9563,89.7526,79.8019,84.3115,84.9823
FUE 2,61.6893,61.6859,61.6855,61.6549,60.8695,61.2224,61.3805,61.3132,60.9028,59.8205,60.6886,61.1478,60.5376,59.5256,58.4991,60.6691,59.0008,59.9912,58.8878,60.0999,55.9118,56.6411,55.6513,53.1246,58.3915,59.2371,59.3735,47.0363,57.491,57.8829,51.1952,57.6195,58.365,48.6941,53.1448,53.8005
FUE 3,71.9728,71.9689,71.9685,71.9339,71.0579,71.4493,71.6259,71.5505,71.0947,69.913,70.8587,71.3663,70.6928,69.5952,68.5013,70.8372,69.0338,70.0975,68.9136,70.2155,65.8027,66.5568,65.5343,62.9521,68.3876,69.2861,69.432,56.8113,67.4414,67.852,60.9976,67.5759,68.3595,58.4771,62.9726,63.6398
FUE 4,61.2303,61.227,61.2266,61.1969,60.4331,60.7768,60.9306,60.8651,60.4656,59.4077,60.2567,60.7042,60.1092,59.1184,58.1089,60.2376,58.6028,59.5749,58.4916,59.6813,55.5504,56.2733,55.2919,52.78,58.0029,58.8351,58.9691,46.7059,57.114,57.5012,50.8574,57.241,57.9767,48.3616,52.8001,53.4528
FUE 5,58.9041,58.8998,58.8993,58.8605,57.8885,58.3202,58.5162,58.4324,57.9289,56.6461,57.6702,58.2282,57.4892,56.3059,55.1468,57.6467,55.7089,56.8446,55.5816,56.9717,52.3448,53.1214,52.0693,49.4375,55.0272,55.9765,56.1319,43.2511,54.0382,54.4662,47.4611,54.1782,54.9977,44.9236,49.4583,50.1356
FUE 6,65.3013,65.2979,65.2974,65.2662,64.4657,64.8251,64.9863,64.9175,64.4996,63.4005,64.2817,64.749,64.1282,63.1016,62.0635,64.2619,62.5705,63.5735,62.4563,63.6838,59.4566,60.1903,59.1947,56.658,61.9548,62.8096,62.9476,50.5603,61.0463,61.4415,54.7241,61.1758,61.928,52.2195,56.6783,57.3361
FUE 7,68.0548,68.0507,68.0502,68.0132,67.0816,67.4964,67.6842,67.604,67.1204,65.8796,66.8712,67.4081,66.6965,65.5486,64.4161,66.8485,64.9662,66.0723,64.8418,66.1957,61.656,62.4235,61.3833,58.7713,64.2989,65.2275,65.379,52.603,63.3273,63.7482,56.8037,63.4651,64.27,54.2729,58.792,59.4653
FUE 8,71.1653,71.1612,71.1607,71.1235,70.1877,70.6042,70.7929,70.7123,70.2267,68.9815,69.9765,70.5156,69.8012,68.6496,67.5143,69.9537,68.0656,69.1748,67.9409,69.2986,64.7497,65.5182,64.4767,61.8626,67.3968,68.3276,68.4795,55.6924,66.4234,66.8451,59.894,66.5614,67.3679,57.3625,61.8833,62.557
FUE 9,78.8957,78.8917,78.8912,78.855,77.941,78.3484,78.5327,78.454,77.9792,76.7569,77.7341,78.2618,77.5622,76.4301,75.3096,77.7118,75.8542,76.9471,75.7311,77.0687,72.5684,73.3318,72.297,69.6941,75.1934,76.1127,76.2625,63.5342,74.2297,74.6474,67.7305,74.3664,75.1648,65.2028,69.7147,70.3862
FUE 10,73.1069,73.1033,73.1028,73.0698,72.2283,72.6051,72.7747,72.7024,72.2638,71.1195,72.036,72.5253,71.8758,70.8102,69.7413,72.0153,70.2624,71.2988,70.1448,71.4133,67.0834,67.8284,66.8178,64.2556,69.6298,70.5088,70.6511,58.1336,68.7004,69.1041,62.3102,68.8327,69.6023,59.7965,64.276,64.9391
