,FBS,Bid
FUE 1,1,0.39909
FUE 2,1,0.47763
FUE 3,1,0.4744
FUE 4,1,0.17545
FUE 5,1,0.89441
FUE 6,1,0.42164
FUE 7,1,0.39865
FUE 8,1,0.95844
FUE 9,1,0.12421
FUE 10,1,0.16264
FUE 11,1,0.34854
FUE 12,1,0.17099
FUE 13,1,0.45462
FUE 14,1,0.36019
FUE 15,2,0.38318
FUE 16,2,0.79375
FUE 17,2,0.90034
FUE 18,2,0.80357
FUE 19,2,0.092797
FUE 20,2,0.38341
FUE 21,2,0.69989
FUE 22,2,0.027364
FUE 23,2,0.18207
FUE 24,2,0.15079
FUE 25,2,0.085396
FUE 26,2,0.40392
FUE 27,2,0.68615
FUE 28,2,0.56834
FUE 29,3,0.72784
FUE 30,3,0.43546
FUE 31,3,0.94507
FUE 32,3,0.52364
FUE 33,3,0.49663
FUE 34,3,0.13189
FUE 35,3,0.55477
FUE 36,3,0.12277
FUE 37,3,0.23804
FUE 38,3,0.88348
FUE 39,3,0.89081
FUE 40,3,0.086446
FUE 41,3,0.58551
FUE 42,3,0.43131
FUE 43,4,0.037185
FUE 44,4,0.35651
FUE 45,4,0.83736
FUE 46,4,0.33997
FUE 47,4,0.087878
FUE 48,4,0.17922
FUE 49,4,0.86815
FUE 50,4,0.83199
FUE 51,4,0.8727
FUE 52,4,0.73925
FUE 53,4,0.070327
FUE 54,4,0.94161
FUE 55,4,0.18424
FUE 56,4,0.52086
FUE 57,5,0.02447
FUE 58,5,0.49651
FUE 59,5,0.35896
FUE 60,5,0.046
FUE 61,5,0.53364
FUE 62,5,0.64997
FUE 63,5,0.8259
FUE 64,5,0.14521
FUE 65,5,0.1255
FUE 66,5,0.95592
FUE 67,5,0.99154
FUE 68,5,0.72628
FUE 69,5,0.62595
FUE 70,5,0.93781
FUE 71,6,0.56267
FUE 72,6,0.44694
FUE 73,6,0.70653
FUE 74,6,0.74533
FUE 75,6,0.88882
FUE 76,6,0.17987
FUE 77,6,0.62744
FUE 78,6,0.74756
FUE 79,6,0.16335
FUE 80,6,0.1778
FUE 81,6,0.34045
FUE 82,6,0.75419
FUE 83,6,0.15843
FUE 84,6,0.79394
