,FBS,Bid
FUE 1,1,0.69698
FUE 2,1,0.22938
FUE 3,1,0.65629
FUE 4,1,0.87728
FUE 5,1,0.92227
FUE 6,1,0.98086
FUE 7,1,0.70051
FUE 8,1,0.55645
FUE 9,1,0.93635
FUE 10,1,0.91747
FUE 11,1,0.13917
FUE 12,2,0.056085
FUE 13,2,0.84239
FUE 14,2,0.349
FUE 15,2,0.2792
FUE 16,2,0.68424
FUE 17,2,0.59372
FUE 18,2,0.037217
FUE 19,2,0.31631
FUE 20,2,0.56479
FUE 21,2,0.40992
FUE 22,2,0.25198
FUE 23,3,0.48491
FUE 24,3,0.57373
FUE 25,3,0.27069
FUE 26,3,0.61786
FUE 27,3,0.26272
FUE 28,3,0.41436
FUE 29,3,0.0044744
FUE 30,3,0.4199
FUE 31,3,0.58322
FUE 32,3,0.45697
FUE 33,3,0.35452
FUE 34,4,0.82898
FUE 35,4,0.20877
FUE 36,4,0.67889
FUE 37,4,0.46459
FUE 38,4,0.21824
FUE 39,4,0.60446
FUE 40,4,0.70485
FUE 41,4,0.57101
FUE 42,4,0.44001
FUE 43,4,0.42116
FUE 44,4,0.24022
FUE 45,5,0.76585
FUE 46,5,0.89172
FUE 47,5,0.44904
FUE 48,5,0.7959
FUE 49,5,0.073729
FUE 50,5,0.49993
FUE 51,5,0.19801
FUE 52,5,0.040179
FUE 53,5,0.2549
FUE 54,5,0.74935
FUE 55,5,0.028405
FUE 56,6,0.54793
FUE 57,6,0.20088
FUE 58,6,0.52126
FUE 59,6,0.83932
FUE 60,6,0.68732
FUE 61,6,0.36505
FUE 62,6,0.73545
FUE 63,6,0.53803
FUE 64,6,0.76172
FUE 65,6,0.55228
FUE 66,6,0.73638
