,FBS,Bid
FUE 1,1,0.51244
FUE 2,1,0.63257
FUE 3,1,0.98118
FUE 4,1,0.13666
FUE 5,1,0.55084
FUE 6,1,0.18247
FUE 7,1,0.054761
FUE 8,1,0.77558
FUE 9,1,0.72701
FUE 10,2,0.70535
FUE 11,2,0.25185
FUE 12,2,0.50159
FUE 13,2,0.40817
FUE 14,2,0.85581
FUE 15,2,0.72724
FUE 16,2,0.34825
FUE 17,2,0.61926
FUE 18,2,0.30249
FUE 19,3,0.64198
FUE 20,3,0.3486
FUE 21,3,0.08208
FUE 22,3,0.53145
FUE 23,3,0.64639
FUE 24,3,0.37101
FUE 25,3,0.59659
FUE 26,3,0.43727
FUE 27,3,0.18336
FUE 28,4,0.35782
FUE 29,4,0.92586
FUE 30,4,0.14185
FUE 31,4,0.99025
FUE 32,4,0.1945
FUE 33,4,0.39358
FUE 34,4,0.39411
FUE 35,4,0.059946
FUE 36,4,0.25029
FUE 37,5,0.50585
FUE 38,5,0.085863
FUE 39,5,0.8212
FUE 40,5,0.46186
FUE 41,5,0.64798
FUE 42,5,0.20244
FUE 43,5,0.87796
FUE 44,5,0.83124
FUE 45,5,0.10542
FUE 46,6,0.16741
FUE 47,6,0.22005
FUE 48,6,0.97758
FUE 49,6,0.73382
FUE 50,6,0.26978
FUE 51,6,0.39158
FUE 52,6,0.60841
FUE 53,6,0.59105
FUE 54,6,0.24303
