,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,85.5984,85.5948,85.5852,85.5817,85.4795,85.4826,85.2596,85.0623,84.1894,84.7903,84.6211,81.1413,84.6128,82.2689,84.6014,83.641,81.8482,84.4512,81.7968,84.2032,78.4804,81.9124,83.2783,83.5809,75.1561,83.7445,75.8841,81.4224,60.06,82.2254,83.1148,60.9227,82.6555,82.0827,77.3822,79.5415
FUE 2,56.7884,56.7854,56.7776,56.7746,56.6905,56.6931,56.5081,56.3432,55.5995,56.1138,55.97,52.8591,55.963,53.8948,55.9533,55.1215,53.5109,55.8248,53.4638,55.6114,50.3442,53.5697,54.8013,55.0687,47.1148,55.2123,47.8276,53.1193,32.1004,53.8552,54.6559,32.9626,54.2445,53.7253,49.2854,51.3569
FUE 3,57.2018,57.1985,57.1898,57.1865,57.0928,57.0957,56.8906,56.7085,55.8957,56.4565,56.2991,52.9869,56.2914,54.0734,56.2808,55.3796,53.6692,56.1407,53.6197,55.9087,50.3902,53.731,55.0363,55.3229,47.1069,55.4773,47.8283,53.2587,32.0458,54.0317,54.8811,32.9083,54.4434,53.8947,49.3091,51.4301
FUE 4,58.7935,58.7907,58.7833,58.7805,58.7009,58.7034,58.5283,58.3718,57.6626,58.1537,58.0167,55.01,58.01,56.0186,58.0007,57.204,55.6455,57.8781,55.5997,57.6741,52.5396,55.7028,56.8957,57.1533,49.3403,57.2913,50.0482,55.264,34.3524,55.9802,56.7555,35.2144,56.3576,55.854,51.4932,53.5374
FUE 5,69.4169,69.4138,69.4054,69.4022,69.3124,69.3151,69.1181,68.9428,68.1573,68.6997,68.5477,65.3139,68.5403,66.3808,68.53,67.6561,65.9845,68.3945,65.9359,68.1698,62.7484,66.0451,67.3218,67.6009,59.4855,67.7511,60.2037,65.5812,44.4419,66.3399,67.1704,45.3043,66.7429,66.2057,61.6757,63.778
FUE 6,75.4867,75.4831,75.4735,75.4699,75.3672,75.3703,75.1462,74.9479,74.0714,74.6747,74.5048,71.015,74.4965,72.145,74.485,73.521,71.7233,74.3342,71.6717,74.0852,68.3503,71.7876,73.1571,73.4607,65.0236,73.6248,65.752,71.2966,49.9255,72.1013,72.9931,50.7883,72.5325,71.9583,67.2511,69.4126
FUE 7,68.6951,68.6919,68.6833,68.6802,68.5888,68.5916,68.3914,68.2135,67.4172,67.9669,67.8128,64.5479,67.8052,65.6226,67.7948,66.9101,65.2232,67.6575,65.1742,67.4299,61.97,65.2843,66.5723,66.8544,58.6989,67.0062,59.4184,64.817,43.6483,65.5814,66.4194,44.5107,65.9879,65.4461,60.8939,63.0037
FUE 8,73.6907,73.6871,73.6775,73.6739,73.5712,73.5744,73.3503,73.1521,72.2758,72.879,72.7091,69.22,72.7008,70.3498,72.6894,71.7255,69.9282,72.5386,69.8766,72.2897,66.5556,69.9925,71.3618,71.6653,63.229,71.8294,63.9573,69.5016,48.131,70.3062,71.1978,48.9938,70.7373,70.1632,65.4564,67.6177
FUE 9,56.4215,56.4166,56.4036,56.3988,56.2607,56.2649,55.9674,55.7082,54.6011,55.3567,55.1412,51.065,55.1307,52.3291,55.1162,53.9328,51.8527,54.927,51.7949,54.6182,48.201,51.9251,53.5003,53.8607,44.7529,54.0576,45.5003,51.3765,29.5553,52.2796,53.3076,30.4188,52.7726,52.1176,47.0507,49.3275
FUE 10,68.2255,68.2223,68.2137,68.2105,68.1185,68.1213,67.9198,67.7407,66.9399,67.4926,67.3376,64.0597,67.33,65.1377,67.3195,66.4304,64.7369,67.1815,64.6879,66.9527,61.4766,64.7983,66.091,66.3743,58.2022,66.5269,58.9222,64.3296,43.1486,65.0963,65.9375,44.0111,65.5042,64.9606,60.3992,62.512
FUE 11,58.946,58.9431,58.9354,58.9326,58.8504,58.8529,58.6723,58.5111,57.7825,58.2867,58.1459,55.0803,58.1389,56.1042,58.1294,57.313,55.725,58.0036,55.6784,57.7942,52.5845,55.7831,56.9979,57.2611,49.368,57.4022,50.0787,55.3378,34.3649,56.0651,56.8548,35.227,56.4493,55.9368,51.531,53.5908
FUE 12,60.4022,60.3984,60.3861,60.3808,60.3232,60.2818,59.7032,59.9587,57.3063,59.8364,59.7791,56.5534,59.5355,53.6071,59.4129,54.5449,58.9095,59.0939,50.372,58.9035,57.8764,58.5214,58.6224,58.4795,46.437,57.7118,57.0425,46.7964,51.5032,51.3513,56.1212,49.2001,54.3492,52.943,28.8457,56.693
FUE 13,54.621,54.6161,54.6005,54.5938,54.5206,54.4683,53.7486,54.0636,50.9574,53.9122,53.8418,50.1238,53.5443,46.9742,53.3959,47.9616,52.7954,53.0138,43.633,52.7882,51.5998,52.341,52.4586,52.2923,39.6419,51.4132,50.6635,40.0045,44.7924,44.6363,49.6518,42.4388,47.7545,46.2812,22.0136,50.2771
FUE 14,71.6725,71.6692,71.6587,71.6541,71.6046,71.569,71.0661,71.2893,68.9028,71.1826,71.1326,68.2021,70.9188,65.3944,70.8106,66.2974,70.3629,70.5276,62.2364,70.3575,69.4274,70.014,70.1051,69.9761,58.3433,69.2765,68.6582,58.7003,63.3467,63.1979,67.7962,61.0811,66.1096,64.7511,40.7803,68.3325
FUE 15,54.3218,54.319,54.3099,54.306,54.2635,54.2329,53.7971,53.9914,51.8554,53.8987,53.8551,51.2075,53.6682,48.5467,53.5732,49.4119,53.1771,53.3233,45.4745,53.1722,52.335,52.8651,52.9468,52.8311,41.6297,52.1976,51.6302,41.9837,46.5612,46.416,50.8288,44.3382,49.2325,47.9261,24.0996,51.3287
FUE 16,58.125,58.121,58.1084,58.103,58.0437,58.0012,57.4071,57.6692,54.9649,57.5437,57.485,54.2023,57.2354,51.2307,57.11,52.1748,56.5956,56.7839,47.9821,56.5894,55.5436,56.1998,56.3028,56.1571,44.0397,55.3764,54.6975,44.3995,49.1168,48.9644,53.7652,46.8073,51.9776,50.563,26.4436,54.3435
FUE 17,96.5931,96.5896,96.5782,96.5732,96.5195,96.4809,95.9383,96.1785,93.6506,96.0636,96.0098,92.9217,95.7803,90.0383,95.6645,90.9604,95.1873,95.3625,86.8377,95.1816,94.1997,94.8175,94.9139,94.7775,82.9213,94.0414,93.3957,83.2797,87.9596,87.8091,92.5015,85.6732,90.7682,89.3836,65.3426,93.0571
FUE 18,81.9744,81.971,81.9598,81.955,81.9025,81.8648,81.3338,81.569,79.082,81.4565,81.4038,78.3611,81.1789,75.4991,81.0653,76.4158,80.5967,80.7688,72.3104,80.591,79.624,80.2329,80.3278,80.1935,68.4005,79.4679,78.83,68.7585,73.429,73.279,77.945,71.1485,76.2249,74.8475,50.8261,78.4951
FUE 19,57.623,57.6182,57.6027,57.5961,57.5235,57.4716,56.7574,57.0701,53.9808,56.9199,56.8499,53.15,56.5545,50.0073,56.4071,50.993,55.8103,56.0274,46.6696,55.8031,54.6206,55.3583,55.4753,55.3098,42.6802,54.4348,53.6879,43.0428,47.8281,47.6721,52.6793,45.476,50.7864,49.3153,25.0532,53.3029
FUE 20,69.7277,69.7245,69.7143,69.7098,69.6615,69.6268,69.1353,69.3536,67.0088,69.2493,69.2004,66.3166,68.9911,63.5323,68.8852,64.4293,68.4461,68.6077,60.3876,68.4408,67.5261,68.1033,68.1929,68.0661,56.5019,67.3774,66.7674,56.8584,61.4942,61.346,65.9151,59.2352,64.2428,62.8925,38.9439,66.4456
FUE 21,60.5448,60.5407,60.5272,60.5214,60.4581,60.4128,59.7826,60.06,57.2359,59.927,59.8649,56.4513,59.6014,53.4235,59.4692,54.3814,58.9294,59.1266,50.145,58.9229,57.8341,58.516,58.6234,58.4715,46.1867,57.661,56.9603,46.5475,51.2878,51.1342,56.0033,48.9639,54.1811,52.7477,28.5801,56.5963
FUE 22,64.0899,64.0869,64.0772,64.073,64.0275,63.9947,63.5299,63.7367,61.4905,63.638,63.5916,60.8189,63.393,58.0914,63.2923,58.9738,62.8735,63.0278,54.9796,62.8684,61.9902,62.5453,62.6311,62.5095,51.1123,61.8467,61.2566,51.4678,56.0772,55.9303,60.4279,53.8345,58.7906,57.4603,33.5669,60.9443
FUE 23,54.1551,54.1514,54.138,54.1319,54.1067,54.0183,53.5394,53.6721,52.6971,53.6184,53.613,53.0466,53.0636,51.8101,52.7271,49.3039,53.3174,51.9181,50.0994,51.7098,52.8897,52.7254,52.0994,51.3551,50.5389,48.039,52.5189,41.3893,51.3417,29.2805,42.7333,50.7446,34.8993,28.4433,43.1762,50.9395
FUE 24,65.6255,65.6216,65.6075,65.6011,65.5747,65.4821,64.9818,65.1202,64.1075,65.0642,65.0586,64.4695,64.4871,63.193,64.1385,60.634,64.7508,63.304,61.443,63.0899,64.3068,64.1367,63.4906,62.7259,61.8912,59.3521,63.9233,52.6635,62.7122,40.5447,54.0114,62.1012,46.1652,39.7073,54.4559,62.3004
FUE 25,69.4991,69.4949,69.4797,69.4728,69.4444,69.3447,68.8091,68.9569,67.8825,68.897,68.891,68.2648,68.2835,66.924,67.9152,64.2828,68.5632,67.0399,65.1125,66.8166,68.0928,67.9133,67.2349,66.4379,65.5741,62.9749,67.6887,56.2276,66.4237,44.0939,57.5813,65.7909,49.7169,43.2564,58.0281,65.9969
FUE 26,58.6349,58.6297,58.6108,58.6022,58.5669,58.4435,57.7913,57.9695,56.6995,57.8972,57.8899,57.1449,57.1669,55.6079,56.7373,52.7315,57.4973,55.7382,53.6193,55.4876,56.9437,56.7351,55.9584,55.0661,54.1186,51.3532,56.4759,44.4516,55.0503,32.2799,45.8202,54.3547,37.9095,31.442,46.2731,54.5801
FUE 27,54.777,54.7733,54.76,54.754,54.729,54.6414,54.1666,54.2982,53.3305,54.245,54.2396,53.6775,53.6944,52.4488,53.3603,49.9529,53.9464,52.5562,50.7457,52.349,53.5217,53.3585,52.7365,51.9961,51.1836,48.6913,53.1534,42.0494,51.9828,29.9427,43.3927,51.3884,35.5611,29.1055,43.8353,51.5824
FUE 28,64.9583,64.9538,64.9373,64.9299,64.8991,64.7914,64.216,64.3742,63.2318,64.3101,64.3036,63.6363,63.6561,62.2258,63.2663,59.4983,63.9535,62.3469,60.3496,62.1137,63.454,63.2643,62.5509,61.7195,60.8251,58.1641,63.0274,51.358,61.7047,39.2096,52.7174,61.049,44.8352,38.3719,53.1666,61.2621
FUE 29,55.7974,55.7926,55.775,55.767,55.7342,55.6192,55.0079,55.1754,53.9728,55.1075,55.1006,54.3967,54.4175,52.9259,54.0089,50.1262,54.7305,53.0514,50.9953,52.8098,54.2054,54.0068,53.2632,52.4025,51.4824,48.7703,53.7592,41.917,52.3872,29.757,43.281,51.7122,35.3846,28.9192,43.7319,51.9312
FUE 30,54.9002,54.8965,54.8833,54.8773,54.8525,54.7653,54.2928,54.4238,53.4603,54.3708,54.3655,53.806,53.8228,52.5817,53.49,50.0919,54.0736,52.6888,50.8831,52.4823,53.6508,53.4883,52.8685,52.1304,51.32,48.8322,53.2839,42.1949,52.1171,30.0893,43.5377,51.5243,35.7075,29.2521,43.9801,51.7178
FUE 31,67.2158,67.2117,67.1969,67.1902,67.1625,67.0655,66.5431,66.6873,65.6358,66.6289,66.623,66.0106,66.0289,64.6935,65.6679,62.0822,66.3026,64.8076,62.9044,64.5876,65.842,65.666,64.9995,64.2143,63.3611,60.7838,65.4455,54.0575,64.2003,41.9291,55.4091,63.5755,47.5512,41.0916,55.8551,63.779
FUE 32,54.4735,54.4696,54.4552,54.4487,54.4218,54.3275,53.8189,53.9595,52.9321,53.9026,53.8969,53.299,53.3169,52.007,52.9636,49.4281,53.5843,52.1193,50.2421,51.9029,53.1341,52.9617,52.3079,51.5354,50.6936,48.1398,52.7456,41.4367,51.5215,29.3142,42.786,50.9052,34.9353,28.4768,43.2311,51.1061
FUE 33,84.1488,84.1443,84.1279,84.1205,84.0899,83.9827,83.4097,83.5672,82.4289,83.5034,83.4969,82.8321,82.8518,81.4257,82.4633,78.7033,83.1481,81.5465,79.5534,81.3139,82.6504,82.4613,81.75,80.9207,80.0281,77.3706,82.2251,70.5679,80.9059,58.4204,71.927,80.2515,64.0458,57.5827,72.376,80.4642
