,FBS,Bid
FUE 1,1,0.34435
FUE 2,1,0.45639
FUE 3,1,0.33912
FUE 4,1,0.28544
FUE 5,1,0.38176
FUE 6,1,0.96056
FUE 7,1,0.70653
FUE 8,1,0.40602
FUE 9,1,0.87661
FUE 10,1,0.17707
FUE 11,2,0.94986
FUE 12,2,0.67621
FUE 13,2,0.50999
FUE 14,2,0.72394
FUE 15,2,0.16577
FUE 16,2,0.1965
FUE 17,2,0.57474
FUE 18,2,0.99687
FUE 19,2,0.81988
FUE 20,2,0.28715
FUE 21,3,0.075506
FUE 22,3,0.54786
FUE 23,3,0.8358
FUE 24,3,0.017083
FUE 25,3,0.65165
FUE 26,3,0.714
FUE 27,3,0.47464
FUE 28,3,0.10835
FUE 29,3,0.9599
FUE 30,3,0.51572
FUE 31,4,0.61875
FUE 32,4,0.065766
FUE 33,4,0.017014
FUE 34,4,0.13582
FUE 35,4,0.47398
FUE 36,4,0.79366
FUE 37,4,0.025011
FUE 38,4,0.89976
FUE 39,4,0.92704
FUE 40,4,0.90182
FUE 41,5,0.55253
FUE 42,5,0.78077
FUE 43,5,0.64419
FUE 44,5,0.33296
FUE 45,5,0.10442
FUE 46,5,0.4429
FUE 47,5,0.14038
FUE 48,5,0.85641
FUE 49,5,0.66848
FUE 50,5,0.20002
FUE 51,6,0.98609
FUE 52,6,0.78893
FUE 53,6,0.45179
FUE 54,6,0.59636
FUE 55,6,0.6004
FUE 56,6,0.97661
FUE 57,6,0.98079
FUE 58,6,0.68447
FUE 59,6,0.80328
FUE 60,6,0.30156
