,MUE 1,MUE 2,MUE 3,MUE 4,MUE 5,MUE 6,MUE 7,MUE 8,MUE 9,MUE 10,MUE 11,MUE 12,MUE 13,MUE 14,MUE 15,MUE 16,MUE 17,MUE 18,MUE 19,MUE 20,MUE 21,MUE 22,MUE 23,MUE 24,MUE 25,MUE 26,MUE 27,MUE 28,MUE 29,MUE 30,MUE 31,MUE 32,MUE 33,MUE 34,MUE 35,MUE 36
FUE 1,74.7434,74.6723,74.5488,74.4034,74.4772,73.6315,73.8409,74.4028,74.0975,72.0307,70.0478,73.2463,73.7218,73.5322,66.9813,66.7563,70.7925,73.0395,64.8661,72.7121,71.5275,58.6307,62.9618,55.4672,70.8921,72.21,46.9789,55.2356,71.8666,45.2483,71.3451,71.6717,69.9309,49.6448,65.8411,68.3769
FUE 2,60.8016,60.7181,60.5737,60.4044,60.4902,59.5206,59.7582,60.4038,60.0515,57.7481,55.6287,59.0874,59.6229,59.4085,52.4464,52.2157,56.4171,58.8568,50.2884,58.4941,57.2037,44.0016,48.3601,40.8299,56.5232,57.9433,32.3349,40.5979,57.5699,30.604,57.0076,57.3592,55.5057,35.0018,51.2805,53.8844
FUE 3,77.4487,77.3806,77.2623,77.1227,77.1936,76.3789,76.5811,77.1222,76.8285,74.823,72.8773,76.006,76.4662,76.2829,69.8437,69.6204,73.61,75.8054,67.741,75.4872,74.3309,61.5207,65.8437,58.3596,73.7078,74.9981,49.8733,58.1282,74.6626,48.1428,74.1522,74.4721,72.7622,52.5389,68.711,71.2271
FUE 4,54.3685,54.3214,54.239,54.1409,54.1909,53.603,53.7518,54.1406,53.9313,52.401,50.7759,53.324,53.6675,53.5317,48.0487,47.8411,51.4017,53.1714,46.0682,52.926,52.0015,40.0022,44.2421,36.8667,51.4841,52.541,28.4009,36.6365,52.2717,26.6716,51.8544,52.117,50.6761,31.0637,46.9887,49.3159
FUE 5,63.0972,63.0357,62.9287,62.8021,62.8664,62.1214,62.3075,62.8016,62.5341,60.6693,58.8125,61.7766,62.2018,62.0328,55.8595,55.6402,59.516,61.5902,53.7878,61.2934,60.2033,47.6057,51.9083,44.4508,59.6096,60.8343,35.9695,44.2197,60.5177,34.2393,60.0334,60.3373,58.7015,38.6344,54.7453,57.2128
FUE 6,92.5285,92.4635,92.3505,92.217,92.2848,91.5028,91.6975,92.2165,91.9352,89.9952,88.0903,91.1431,91.5869,91.4103,85.0933,84.8718,88.8096,90.9491,83.0045,90.6408,89.5151,76.8014,81.1153,73.6431,88.9055,90.1656,65.159,73.4118,89.8388,63.4287,89.3404,89.653,87.977,67.8243,83.9689,86.4631
FUE 7,64.0668,63.9892,63.8549,63.6971,63.7772,62.8667,63.0909,63.6966,63.3668,61.1748,59.1183,62.4562,62.9634,62.7607,55.9884,55.7603,59.8866,62.2368,53.8497,61.8907,60.6495,47.5858,51.9321,44.4177,59.9898,61.3627,35.9257,44.1859,61.0031,34.1949,60.4597,60.7998,58.998,38.5921,54.8341,57.4073
FUE 8,65.9764,65.9001,65.7678,65.6123,65.6912,64.7927,65.0142,65.6117,65.2865,63.1175,61.0741,64.3869,64.8882,64.6879,57.9555,57.728,61.8383,64.1698,55.8209,63.8271,62.5961,49.562,53.9057,46.3947,61.9408,63.3038,37.9034,46.163,62.9472,36.1727,62.4076,62.7453,60.9545,40.5697,56.8037,59.3703
FUE 9,72.7197,72.658,72.5505,72.4234,72.488,71.7402,71.9269,72.4229,72.1544,70.2838,68.4233,71.3943,71.8209,71.6513,65.4669,65.2474,69.1281,71.2073,63.3939,70.9096,69.8168,57.2101,61.5136,54.055,69.2219,70.4493,45.5734,53.8239,70.1319,43.8432,69.6465,69.9511,68.3122,48.2384,64.3519,66.8216
FUE 10,65.5686,65.4912,65.3569,65.1992,65.2793,64.3694,64.5934,65.1987,64.8691,62.6782,60.6223,63.9591,64.466,64.2634,57.493,57.2649,61.3905,63.7398,55.3544,63.3938,62.1531,49.0907,53.437,45.9227,61.4936,62.866,37.4307,45.6909,62.5066,35.7,61.9633,62.3033,60.5021,40.0972,56.3388,58.9117
FUE 11,74.8473,74.7862,74.6798,74.5539,74.6179,73.8768,74.062,74.5535,74.2874,72.4306,70.579,73.5336,73.9568,73.7886,67.6309,67.4118,71.2809,73.348,65.561,73.0524,71.9662,59.3813,63.6826,56.2268,71.3742,72.5951,47.7458,55.9957,72.2796,46.0156,71.7968,72.0997,70.4683,50.4107,66.5178,68.9824
FUE 12,58.8412,58.7553,58.6068,58.4329,58.521,57.5276,57.7705,58.4323,58.0709,55.7236,53.5802,57.0855,57.6322,57.4131,50.3781,50.1465,54.3761,56.8504,48.213,56.4813,55.1718,41.9177,46.2807,38.7446,54.4833,55.9217,30.2486,38.5126,55.5429,28.5176,54.9733,55.3293,53.4561,32.9156,49.2079,51.8233
FUE 13,123.4875,123.4181,123.3722,123.2603,123.2448,122.9756,123.082,123.0716,123.0973,122.3144,121.8098,122.5716,121.9865,120.9855,120.9592,120.8917,111.2822,121.3013,120.425,121.7584,114.1323,114.9948,119.8991,117.3976,112.7152,119.4642,116.2919,110.2995,118.209,113.785,120.6346,118.7328,111.3131,110.2006,92.473,119.912
FUE 14,123.4798,123.4104,123.3646,123.2528,123.2373,122.9685,123.0748,123.0643,123.09,122.3081,121.8039,122.5649,121.9804,120.9803,120.9541,120.8865,111.2799,121.2958,120.4202,121.7526,114.1297,114.9921,119.8946,117.3942,112.7127,119.46,116.2889,110.2973,118.2053,113.7825,120.6296,118.729,111.3109,110.1984,92.4711,119.9075
FUE 15,59.3698,59.2815,59.2233,59.0822,59.0627,58.7274,58.8593,58.8464,58.8783,57.9234,57.3261,58.233,57.5338,56.375,56.3451,56.2684,46.1681,56.736,55.7427,57.2659,49.0714,49.9584,55.1582,52.4632,47.6233,54.6805,51.3033,45.1739,53.3248,48.7156,55.9779,53.8868,46.1994,45.0739,27.3029,55.1724
FUE 16,55.1986,55.1037,55.0412,54.8899,54.869,54.511,54.6516,54.6378,54.6719,53.6596,53.0325,53.9863,53.2501,52.0421,52.0111,51.9316,41.6929,52.417,51.3882,52.9696,44.6103,45.5039,50.7864,48.0364,43.1541,50.2963,46.8616,40.6957,48.912,44.2522,51.631,49.4847,41.7244,40.5955,22.8133,50.801
FUE 17,74.7803,74.715,74.6717,74.5662,74.5516,74.2972,74.3979,74.388,74.4123,73.6688,73.1861,73.9137,73.3554,72.3929,72.3675,72.3022,62.8247,72.6974,71.8505,73.1368,65.6596,66.5151,71.3396,68.8895,64.2512,70.9158,67.7989,61.8454,69.6873,65.3147,72.0535,70.2009,62.8555,61.7467,44.0317,71.3521
FUE 18,59.0141,58.9427,58.8955,58.7806,58.7647,58.4887,58.5977,58.587,58.6134,57.8123,57.2976,58.0751,57.4777,56.4592,56.4325,56.3639,46.6961,56.78,55.8906,57.2452,49.5529,50.4184,55.3579,52.8335,48.1318,54.918,51.7213,45.712,53.6509,49.2045,56.103,54.1793,46.7271,45.613,27.8799,55.3709
FUE 19,55.0243,54.9738,54.9404,54.8584,54.847,54.6474,54.7267,54.719,54.738,54.144,53.7478,54.3419,53.8876,53.0804,53.0588,53.003,44.1198,53.3389,52.6135,53.7069,46.8808,47.7032,52.1666,49.9452,45.515,51.7912,48.9238,43.1569,50.6809,46.5476,52.7893,51.1487,44.1501,43.0597,25.4075,52.1776
FUE 20,88.6697,88.5996,88.5532,88.4404,88.4247,88.1534,88.2606,88.2501,88.276,87.4873,86.9794,87.7462,87.1572,86.1505,86.1241,86.0562,76.4276,86.4679,85.5874,86.9277,79.28,80.1434,85.0593,82.5503,77.8615,84.6227,81.4424,75.4445,83.3636,78.9323,85.7979,83.889,76.4586,75.3456,57.6161,85.0722
FUE 21,66.2519,66.1776,66.1286,66.0093,65.9928,65.7067,65.8196,65.8086,65.8359,65.0083,64.479,65.2792,64.664,63.6204,63.5931,63.523,53.7732,63.9485,63.0401,64.4253,56.6391,57.5089,62.4979,59.9413,55.2128,62.051,58.8199,52.7871,60.7671,56.2893,63.2567,61.3019,53.8043,52.6879,34.9473,62.5111
FUE 22,86.1981,86.1283,86.0821,85.9696,85.954,85.6835,85.7904,85.7799,85.8058,85.0192,84.5126,85.2775,84.6899,83.6854,83.659,83.5913,73.9698,84.0022,83.1233,84.461,76.8213,77.6844,82.596,80.0897,75.4033,82.1601,78.9827,72.9869,80.9024,76.4738,83.3334,81.4272,74.0008,72.8879,55.1592,82.6088
FUE 23,60.8561,60.7686,60.711,60.5711,60.5518,60.2192,60.3501,60.3372,60.3689,59.4211,58.8275,59.7285,59.034,57.8813,57.8516,57.7752,47.6928,58.2407,57.2518,58.7677,50.5943,51.4805,56.6695,53.9816,49.1473,56.1934,52.8236,46.699,54.8414,50.2388,57.486,55.402,47.7241,46.5991,28.8296,56.6837
FUE 24,57.7226,57.6685,57.6326,57.5447,57.5325,57.3191,57.4037,57.3955,57.4159,56.7835,56.3648,56.9936,56.5123,55.664,55.6413,55.5829,46.5316,55.9348,55.1766,56.3217,49.3144,50.1464,54.7122,52.4267,47.936,54.3234,51.3854,45.5637,53.18,48.9777,55.3598,53.6608,46.562,45.4661,27.7951,54.7237
